time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.197390,-0.097410,1.732910,204.317660,-344.868320,4223908.000000,1.000000,3.138980,-399.502470
0.002000,0.197390,-0.094850,1.866210,204.317660,-344.868530,4223933.000000,,3.137700,
0.004000,0.196110,-0.089720,1.609860,204.317660,-344.868680,4223958.000000,,3.128720,
0.006000,0.196110,-0.089720,1.609860,204.317670,-344.868770,4223983.500000,,3.124880,
0.008000,0.196110,-0.084590,1.568850,204.317670,-344.868900,4224009.000000,1.000000,3.121030,-399.502470
0.010000,0.196110,-0.080750,2.030270,204.317690,-344.868990,4224034.000000,,3.119750,
0.012000,0.197390,-0.079470,1.784180,204.317700,-344.869110,4224059.500000,,3.115910,
0.014000,0.196110,-0.075620,1.979000,204.317720,-344.869200,4224085.000000,,3.114620,
0.016000,0.196110,-0.076900,1.814940,204.317720,-344.869290,4224110.000000,1.000000,3.115910,-399.502470
0.018000,0.196110,-0.048710,1.784180,204.317720,-344.869420,4224135.000000,,3.118470,
0.020000,0.196110,0.319150,1.763670,204.318300,-344.869540,4224160.500000,,3.124880,
0.022000,0.197390,0.338380,1.661130,204.319640,-344.869660,4224186.000000,,3.131290,
0.024000,0.197390,0.337100,1.999510,204.321000,-344.869750,4224211.500000,1.000000,3.136410,-399.502470
0.026000,0.198670,0.417850,1.835450,204.322240,-344.869810,4224236.500000,,3.133850,
0.028000,0.198670,0.526790,1.907230,204.323620,-344.869840,4224261.500000,,3.133850,
0.030000,0.197390,0.615230,1.732910,204.325490,-344.869900,4224287.000000,,3.140260,
0.032000,0.198670,0.702390,1.650880,204.327990,-344.870000,4224312.500000,1.000000,3.149230,-399.502470
0.034000,0.198670,0.813900,1.333010,204.331180,-344.870030,4224337.500000,,3.150510,
0.036000,0.198670,0.954900,1.804690,204.335270,-344.870030,4224363.000000,,3.146670,
0.036000,0.198670,0.954900,1.804690,204.335270,-344.870030,4224363.000000,,3.146670,
0.038000,0.198670,1.115110,2.327640,204.340470,-344.870030,4224388.500000,,3.140260,
0.040000,0.197390,1.268920,2.194340,204.347110,-344.870030,4224413.500000,1.000000,3.138980,-399.502470
0.042000,0.197390,1.402220,2.235350,204.355420,-344.870060,4224438.500000,,3.138980,
0.044000,0.197390,1.522710,1.650880,204.365620,-344.870090,4224464.000000,,3.137700,
0.046000,0.196110,1.618840,1.876460,204.377850,-344.870120,4224489.500000,,3.140260,
0.048000,0.196110,1.680360,1.712400,204.392210,-344.870180,4224515.000000,1.000000,3.144100,-399.502500
0.050000,0.196110,1.716250,2.030270,204.408720,-344.870210,4224540.000000,,3.147950,
0.052000,0.196110,1.730350,1.661130,204.427370,-344.870240,4224565.000000,,3.154360,
0.054000,0.194820,1.718810,2.091800,204.448090,-344.870270,4224590.500000,,3.159480,
0.056000,0.192260,1.675230,1.681640,204.470780,-344.870300,4224616.000000,1.000000,3.164610,-399.502500
0.058000,0.192260,1.609860,1.650880,204.495210,-344.870330,4224641.000000,,3.173580,
0.060000,0.190980,1.525270,1.548340,204.521240,-344.870360,4224666.500000,,3.176150,
0.062000,0.190980,1.426570,1.589360,204.548660,-344.870360,4224692.000000,,3.179990,
0.064000,0.190980,1.312500,1.876460,204.577260,-344.870360,4224717.000000,1.000000,3.182560,-399.502530
0.066000,0.189700,1.200990,2.112300,204.606770,-344.870360,4224742.500000,,3.188960,
0.068000,0.189700,1.112550,1.917480,204.636930,-344.870360,4224767.500000,,3.188960,
0.070000,0.188420,1.043330,1.886720,204.667560,-344.870360,4224793.000000,,3.195370,
0.072000,0.187130,0.979250,1.712400,204.698530,-344.870330,4224818.500000,1.000000,3.197940,-399.502530
0.074000,0.187130,0.924130,1.702150,204.729660,-344.870330,4224844.000000,,3.200500,
0.076000,0.187130,0.886960,1.979000,204.760820,-344.870330,4224869.000000,,3.204350,
0.078000,0.185850,0.858760,1.917480,204.791870,-344.870330,4224894.000000,,3.206910,
0.080000,0.184570,0.840820,1.784180,204.822830,-344.870330,4224919.500000,1.000000,3.209470,-399.502560
0.082000,0.184570,0.817750,1.620120,204.853760,-344.870330,4224945.000000,,3.212040,
0.084000,0.183290,0.783140,1.538090,204.884740,-344.870300,4224970.000000,,3.215880,
0.086000,0.183290,0.730590,1.732910,204.915800,-344.870300,4224995.500000,,3.217160,
0.088000,0.183290,0.666500,1.763670,204.946930,-344.870270,4225020.500000,1.000000,3.222290,-399.502560
0.090000,0.182010,0.585750,1.886720,204.978180,-344.870270,4225046.000000,,3.221010,
0.092000,0.180730,0.501160,1.979000,205.009520,-344.870240,4225071.000000,,3.223570,
0.094000,0.182010,0.437070,1.927730,205.040830,-344.870240,4225096.500000,,3.224850,
0.096000,0.180730,0.405030,1.886720,205.072010,-344.870240,4225122.000000,1.000000,3.226140,-399.502560
0.098000,0.179440,0.374270,1.989260,205.103100,-344.870240,4225147.500000,,3.226140,
0.100000,0.178160,0.346070,1.876460,205.134160,-344.870270,4225172.500000,,3.229980,
0.102000,0.176880,0.334530,2.050780,205.165130,-344.870240,4225197.500000,,3.228700,
0.104000,0.175600,0.346070,2.153320,205.195970,-344.870240,4225223.000000,1.000000,3.229980,-399.502560
0.106000,0.176880,0.370420,1.999510,205.226700,-344.870240,4225248.500000,,3.235110,
0.108000,0.176880,0.399900,1.804690,205.257400,-344.870240,4225273.500000,,3.233830,
0.110000,0.175600,0.430660,1.671390,205.288090,-344.870240,4225299.000000,,3.236390,
0.112000,0.175600,0.458860,1.609860,205.318830,-344.870240,4225324.000000,1.000000,3.236390,-399.502560
0.114000,0.175600,0.484500,1.722660,205.349670,-344.870240,4225349.500000,,3.237670,
0.116000,0.175600,0.507570,1.794430,205.380580,-344.870240,4225374.500000,,3.240230,
0.118000,0.174320,0.538330,1.814940,205.411580,-344.870240,4225400.000000,,3.241520,
0.120000,0.173030,0.560120,1.671390,205.442670,-344.870240,4225425.500000,1.000000,3.244080,-399.502590
0.122000,0.173030,0.567810,1.814940,205.473910,-344.870240,4225451.000000,,3.246640,
0.124000,0.173030,0.571660,1.825200,205.505250,-344.870240,4225476.000000,,3.249210,
0.126000,0.173030,0.581910,1.999510,205.536650,-344.870240,4225501.000000,,3.251770,
0.128000,0.171750,0.613950,1.937990,205.568040,-344.870240,4225526.500000,1.000000,3.255620,-399.502590
0.130000,0.170470,0.672910,1.845700,205.599350,-344.870210,4225552.000000,,3.256900,
0.132000,0.170470,0.724180,1.845700,205.630680,-344.870210,4225577.500000,,3.260740,
0.134000,0.169190,0.763920,1.804690,205.662080,-344.870180,4225602.500000,,3.263310,
0.136000,0.171750,0.790830,1.814940,205.693560,-344.870180,4225628.000000,1.000000,3.265870,-399.502620
0.138000,0.170470,0.798520,1.835450,205.725220,-344.870210,4225653.000000,,3.268430,
0.140000,0.171750,0.795960,1.804690,205.756960,-344.870180,4225678.500000,,3.269710,
0.142000,0.171750,0.785710,1.691890,205.788820,-344.870180,4225703.500000,,3.272280,
0.144000,0.171750,0.786990,1.886720,205.820650,-344.870180,4225729.000000,1.000000,3.274840,-399.502620
0.146000,0.171750,0.801090,1.466310,205.852460,-344.870180,4225754.500000,,3.278690,
0.148000,0.173030,0.806210,1.527830,205.884250,-344.870180,4225779.500000,,3.282530,
0.150000,0.174320,0.798520,1.855960,205.916080,-344.870180,4225804.500000,,3.286380,
0.152000,0.175600,0.790830,2.307130,205.947890,-344.870150,4225830.000000,1.000000,3.288940,-399.502620
0.154000,0.176880,0.774170,2.184080,205.979750,-344.870120,4225855.500000,,3.291500,
0.156000,0.178160,0.762630,2.112300,206.011580,-344.870120,4225881.000000,,3.294070,
0.158000,0.178160,0.737000,1.732910,206.043440,-344.870090,4225906.000000,,3.297910,
0.160000,0.179440,0.712650,1.794430,206.075270,-344.870090,4225931.500000,1.000000,3.297910,-399.502620
0.162000,0.182010,0.678040,1.927730,206.107160,-344.870090,4225956.500000,,3.300480,
0.164000,0.184570,0.634460,1.743160,206.139100,-344.870090,4225982.000000,,3.301760,
0.166000,0.185850,0.581910,2.061040,206.171070,-344.870090,4226007.000000,,3.303040,
0.168000,0.188420,0.530640,2.030270,206.203020,-344.870090,4226032.500000,1.000000,3.304320,-399.502590
0.170000,0.188420,0.493470,1.968750,206.234880,-344.870090,4226058.000000,,3.305600,
0.172000,0.189700,0.460140,1.384280,206.266690,-344.870090,4226083.000000,,3.309450,
0.174000,0.192260,0.422970,1.589360,206.298400,-344.870090,4226108.000000,,3.310730,
0.176000,0.193540,0.394780,1.466310,206.330030,-344.870090,4226133.500000,1.000000,3.313290,-399.502590
0.178000,0.193540,0.392210,1.907230,206.361480,-344.870060,4226159.000000,,3.314580,
0.180000,0.194820,0.419130,2.132810,206.392750,-344.870060,4226184.500000,,3.317140,
0.182000,0.194820,0.457580,2.112300,206.423870,-344.870030,4226209.500000,,3.317140,
0.184000,0.196110,0.501160,1.927730,206.454900,-344.870030,4226235.000000,1.000000,3.319700,-399.502560
0.186000,0.196110,0.520390,1.579100,206.485990,-344.870030,4226260.000000,,3.319700,
0.188000,0.197390,0.516540,1.589360,206.517170,-344.870030,4226285.500000,,3.319700,
0.190000,0.196110,0.498600,1.835450,206.548480,-344.870030,4226310.500000,,3.319700,
0.192000,0.197390,0.472960,1.927730,206.579930,-344.870030,4226336.000000,1.000000,3.320980,-399.502560
0.194000,0.196110,0.461430,1.855960,206.611400,-344.870030,4226361.500000,,3.320980,
0.196000,0.194820,0.479370,1.640630,206.642850,-344.870030,4226386.500000,,3.323550,
0.198000,0.193540,0.505000,1.691890,206.674260,-344.870030,4226412.000000,,3.324830,
0.200000,0.192260,0.524230,1.456050,206.705700,-344.870030,4226437.000000,1.000000,3.326110,-399.502560
0.202000,0.190980,0.540890,1.548340,206.737170,-344.870030,4226462.500000,,3.328670,
0.204000,0.189700,0.558840,1.866210,206.768630,-344.870000,4226488.000000,,3.331240,
