time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.156370,-0.097410,1.599610,204.313860,-330.873140,2557090.500000,1.000000,3.114620,-479.501160
0.002000,0.156370,-0.096130,1.784180,204.313870,-330.873260,2557115.750000,,3.114620,
0.004000,0.155090,-0.097410,1.538090,204.313870,-330.873380,2557141.000000,,3.105650,
0.006000,0.155090,-0.099980,1.917480,204.313870,-330.873470,2557166.500000,,3.104370,
0.008000,0.155090,-0.101260,1.979000,204.313870,-330.873570,2557191.500000,1.000000,3.105650,-479.501160
0.010000,0.153810,-0.106380,2.081540,204.313890,-330.873690,2557217.000000,,3.105650,
0.012000,0.152530,-0.108950,1.702150,204.313870,-330.873810,2557242.250000,,3.110780,
0.014000,0.152530,-0.110230,1.989260,204.313870,-330.873900,2557267.500000,,3.113340,
0.016000,0.153810,-0.111510,1.835450,204.313860,-330.873990,2557292.750000,1.000000,3.118470,-479.501190
0.018000,0.152530,-0.112790,1.907230,204.313840,-330.874110,2557318.250000,,3.122310,
0.020000,0.152530,-0.087160,2.040530,204.313840,-330.874180,2557343.250000,,3.128720,
0.022000,0.152530,0.294800,2.009770,204.314410,-330.874240,2557368.750000,,3.131290,
0.024000,0.151250,0.347350,1.804690,204.315780,-330.874270,2557394.000000,1.000000,3.132570,-479.501190
0.026000,0.151250,0.388370,1.507320,204.317280,-330.874330,2557419.250000,,3.132570,
0.028000,0.152530,0.508850,1.476560,204.318770,-330.874330,2557444.750000,,3.128720,
0.030000,0.153810,0.653690,1.722660,204.320600,-330.874360,2557470.000000,,3.130000,
0.032000,0.152530,0.763920,1.589360,204.323120,-330.874390,2557495.250000,1.000000,3.131290,-479.501190
0.034000,0.152530,0.874150,1.753420,204.326460,-330.874450,2557520.500000,,3.140260,
0.036000,0.151250,0.997190,1.650880,204.330750,-330.874480,2557546.000000,,3.140260,
0.038000,0.151250,1.153560,1.968750,204.336120,-330.874480,2557571.000000,,3.138980,
0.040000,0.151250,1.317630,1.794430,204.342880,-330.874480,2557596.500000,1.000000,3.136410,-479.501190
0.042000,0.151250,1.461180,1.937990,204.351260,-330.874480,2557621.750000,,3.137700,
0.044000,0.151250,1.582950,2.081540,204.361560,-330.874510,2557647.000000,,3.137700,
0.046000,0.151250,1.681640,1.927730,204.373870,-330.874510,2557672.250000,,3.141540,
0.048000,0.151250,1.745730,1.835450,204.388310,-330.874570,2557697.750000,1.000000,3.145390,-479.501190
0.050000,0.151250,1.785460,2.009770,204.404880,-330.874600,2557722.750000,,3.151790,
0.052000,0.148680,1.793150,1.999510,204.423630,-330.874630,2557748.250000,,3.155640,
0.054000,0.149960,1.770080,1.804690,204.444460,-330.874660,2557773.500000,,3.160770,
0.054000,0.149960,1.770080,1.804690,204.444460,-330.874660,2557773.500000,,3.160770,
0.056000,0.149960,1.718810,1.681640,204.467240,-330.874660,2557798.750000,1.000000,3.167180,-479.501190
0.058000,0.148680,1.645750,1.979000,204.491780,-330.874660,2557824.000000,,3.173580,
0.060000,0.149960,1.563720,1.753420,204.517850,-330.874660,2557849.500000,,3.178710,
0.062000,0.149960,1.466310,1.681640,204.545290,-330.874660,2557874.500000,,3.179990,
0.064000,0.151250,1.350950,1.579100,204.573910,-330.874660,2557900.000000,1.000000,3.185120,-479.501250
0.066000,0.149960,1.225340,1.907230,204.603470,-330.874660,2557925.250000,,3.187680,
0.068000,0.151250,1.122800,2.132810,204.633710,-330.874660,2557950.500000,,3.191530,
0.070000,0.152530,1.038210,2.040530,204.664400,-330.874660,2557975.750000,,3.194090,
0.072000,0.149960,0.962590,2.132810,204.695420,-330.874660,2558001.250000,1.000000,3.197940,-479.501250
0.074000,0.151250,0.886960,1.702150,204.726620,-330.874660,2558026.250000,,3.199220,
0.076000,0.151250,0.830570,1.743160,204.757840,-330.874660,2558051.750000,,3.203060,
0.078000,0.149960,0.793400,1.753420,204.788910,-330.874660,2558077.000000,,3.205630,
0.080000,0.152530,0.774170,1.835450,204.819790,-330.874660,2558102.250000,1.000000,3.209470,-479.501250
0.082000,0.152530,0.761350,1.907230,204.850620,-330.874660,2558127.500000,,3.213320,
0.084000,0.153810,0.724180,1.927730,204.881470,-330.874630,2558153.000000,,3.217160,
0.086000,0.153810,0.678040,1.804690,204.912370,-330.874630,2558178.000000,,3.219730,
0.088000,0.156370,0.622920,1.661130,204.943340,-330.874630,2558203.500000,1.000000,3.222290,-479.501250
0.090000,0.156370,0.553710,1.456050,204.974440,-330.874600,2558229.000000,,3.224850,
0.092000,0.156370,0.472960,1.630370,205.005620,-330.874600,2558254.000000,,3.227420,
0.094000,0.156370,0.415280,1.845700,205.036790,-330.874600,2558279.500000,,3.228700,
0.096000,0.157650,0.388370,2.163570,205.067840,-330.874600,2558304.750000,1.000000,3.229980,-479.501190
0.098000,0.156370,0.370420,2.061040,205.098830,-330.874600,2558330.000000,,3.231260,
0.100000,0.156370,0.353760,2.276370,205.129790,-330.874600,2558355.250000,,3.231260,
0.102000,0.155090,0.351200,1.517580,205.160640,-330.874570,2558380.750000,,3.233830,
0.104000,0.155090,0.372990,1.743160,205.191420,-330.874570,2558405.750000,1.000000,3.236390,-479.501190
0.106000,0.153810,0.403750,2.020020,205.222120,-330.874570,2558431.250000,,3.236390,
0.108000,0.153810,0.439640,2.030270,205.252810,-330.874570,2558456.500000,,3.237670,
0.110000,0.152530,0.474240,2.040530,205.283490,-330.874570,2558481.750000,,3.238950,
0.112000,0.151250,0.502440,1.835450,205.314290,-330.874570,2558507.000000,1.000000,3.240230,-479.501250
0.114000,0.151250,0.529360,1.784180,205.345170,-330.874570,2558532.500000,,3.240230,
0.116000,0.149960,0.551150,1.763670,205.376140,-330.874570,2558557.500000,,3.241520,
0.118000,0.148680,0.569090,1.630370,205.407240,-330.874570,2558583.000000,,3.244080,
0.120000,0.147400,0.585750,1.855960,205.438420,-330.874570,2558608.250000,1.000000,3.245360,-479.501250
0.122000,0.147400,0.602420,2.194340,205.469680,-330.874540,2558633.500000,,3.249210,
0.124000,0.146120,0.613950,2.132810,205.501040,-330.874540,2558658.750000,,3.250490,
0.126000,0.144840,0.625490,1.886720,205.532460,-330.874540,2558684.250000,,3.256900,
0.128000,0.143550,0.661380,1.876460,205.563860,-330.874540,2558709.250000,1.000000,3.259460,-479.501250
0.130000,0.142270,0.722900,1.896970,205.595180,-330.874510,2558734.750000,,3.263310,
0.132000,0.140990,0.780580,1.845700,205.626540,-330.874510,2558760.000000,,3.267150,
0.134000,0.139710,0.821590,2.009770,205.657940,-330.874510,2558785.250000,,3.268430,
0.136000,0.139710,0.843380,2.184080,205.689500,-330.874510,2558810.500000,1.000000,3.271000,-479.501250
0.138000,0.137150,0.840820,1.773930,205.721220,-330.874510,2558836.000000,,3.272280,
0.140000,0.137150,0.826720,1.486820,205.753070,-330.874510,2558861.000000,,3.276120,
0.142000,0.135860,0.806210,1.476560,205.785020,-330.874510,2558886.500000,,3.278690,
0.144000,0.135860,0.789550,1.497070,205.816960,-330.874510,2558911.750000,1.000000,3.281250,-479.501310
0.146000,0.135860,0.792110,1.712400,205.848830,-330.874510,2558937.000000,,3.285100,
0.148000,0.135860,0.797240,1.855960,205.880660,-330.874510,2558962.250000,,3.287660,
0.150000,0.137150,0.789550,1.886720,205.912510,-330.874480,2558987.750000,,3.292790,
0.152000,0.137150,0.769040,2.020020,205.944350,-330.874480,2559012.750000,1.000000,3.295350,-479.501310
0.154000,0.135860,0.749820,1.640630,205.976180,-330.874450,2559038.250000,,3.299190,
0.156000,0.137150,0.734440,1.753420,206.008000,-330.874450,2559063.750000,,3.300480,
0.158000,0.138430,0.706240,2.009770,206.039790,-330.874420,2559088.750000,,3.304320,
0.160000,0.139710,0.678040,1.917480,206.071590,-330.874420,2559114.250000,1.000000,3.305600,-479.501310
0.162000,0.140990,0.646000,1.937990,206.103390,-330.874420,2559139.500000,,3.306880,
0.164000,0.140990,0.608830,2.030270,206.135240,-330.874420,2559164.750000,,3.309450,
0.166000,0.143550,0.569090,1.917480,206.167070,-330.874420,2559190.000000,,3.310730,
0.168000,0.146120,0.530640,1.620120,206.198910,-330.874390,2559215.500000,1.000000,3.313290,-479.501310
0.170000,0.147400,0.502440,1.517580,206.230670,-330.874390,2559240.500000,,3.313290,
0.172000,0.149960,0.480650,1.999510,206.262360,-330.874390,2559266.000000,,3.315860,
0.174000,0.151250,0.447330,1.814940,206.294040,-330.874390,2559291.250000,,3.319700,
0.176000,0.152530,0.412720,1.732910,206.325680,-330.874390,2559316.500000,1.000000,3.320980,-479.501310
0.178000,0.152530,0.405030,1.661130,206.357180,-330.874390,2559341.750000,,3.324830,
0.180000,0.155090,0.428100,1.927730,206.388490,-330.874390,2559367.250000,,3.324830,
0.182000,0.156370,0.462710,2.102050,206.419630,-330.874360,2559392.250000,,3.326110,
0.184000,0.157650,0.494750,1.979000,206.450740,-330.874360,2559417.750000,1.000000,3.328670,-479.501250
0.186000,0.158940,0.512700,2.102050,206.481870,-330.874360,2559443.000000,,3.328670,
0.188000,0.158940,0.515260,1.825200,206.513050,-330.874360,2559468.250000,,3.328670,
0.190000,0.158940,0.505000,1.784180,206.544360,-330.874360,2559493.500000,,3.328670,
0.192000,0.160220,0.488340,1.773930,206.575760,-330.874360,2559519.000000,1.000000,3.331240,-479.501250
0.194000,0.160220,0.479370,1.917480,206.607220,-330.874330,2559544.000000,,3.331240,
0.196000,0.162780,0.496030,1.948240,206.638660,-330.874360,2559569.500000,,3.332520,
0.198000,0.161500,0.522950,1.876460,206.670070,-330.874360,2559594.750000,,3.332520,
0.200000,0.160220,0.546020,1.845700,206.701520,-330.874360,2559620.000000,1.000000,3.335080,-479.501250
0.202000,0.158940,0.565250,1.589360,206.732990,-330.874360,2559645.250000,,3.337650,
0.204000,0.158940,0.579350,1.466310,206.764500,-330.874330,2559670.750000,,3.341490,
0.206000,0.157650,0.601140,1.302250,206.796010,-330.874330,2559695.750000,,3.345340,
0.208000,0.157650,0.634460,1.907230,206.827450,-330.874300,2559721.250000,1.000000,3.349180,-479.501250
0.210000,0.156370,0.675480,2.112300,206.858870,-330.874300,2559746.500000,,3.349180,
0.212000,0.155090,0.706240,2.102050,206.890300,-330.874300,2559771.750000,,3.350460,
0.214000,0.153810,0.729310,2.030270,206.921810,-330.874300,2559797.000000,,3.353030,
0.216000,0.153810,0.729310,1.486820,206.953430,-330.874300,2559822.500000,1.000000,3.353030,-479.501250
0.218000,0.152530,0.704960,1.814940,206.985200,-330.874300,2559847.750000,,3.354310,
0.220000,0.152530,0.687010,1.804690,207.017040,-330.874270,2559873.000000,,3.355590,
0.222000,0.151250,0.674190,1.968750,207.048890,-330.874270,2559898.500000,,3.356870,
0.224000,0.151250,0.648560,1.968750,207.080780,-330.874270,2559923.500000,1.000000,3.359440,-479.501310
