time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,-0.305050,0.057680,-0.010250,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.002000,-0.305050,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.004000,-0.306340,0.057680,-0.010250,369.307740,-278.773440,66.777890,,3.960570,
0.006000,-0.303770,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.960570,
0.008000,-0.305050,0.060240,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.010000,-0.305050,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.960570,
0.012000,-0.305050,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.014000,-0.305050,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.016000,-0.305050,0.057680,-0.010250,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.018000,-0.302490,0.058960,0.010250,369.307740,-278.773440,66.777890,,3.960570,
0.020000,-0.302490,0.057680,-0.010250,369.307740,-278.773440,66.777890,,3.959290,
0.022000,-0.303770,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.024000,-0.303770,0.057680,-0.010250,369.307740,-278.773440,66.778590,1.000000,3.959290,-579.502990
0.026000,-0.303770,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.028000,-0.302490,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.030000,-0.302490,0.058960,0.010250,369.307740,-278.773440,66.778590,,3.958010,
0.032000,-0.302490,0.060240,0.000000,369.307740,-278.773440,66.778590,1.000000,3.960570,-579.502990
0.034000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.036000,-0.302490,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.960570,
0.038000,-0.301210,0.060240,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.040000,-0.301210,0.057680,-0.010250,369.307740,-278.773440,66.777890,1.000000,3.960570,-579.502990
0.042000,-0.302490,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.044000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.044000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.046000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.048000,-0.301210,0.060240,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.050000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.052000,-0.301210,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.054000,-0.301210,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.056000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.777890,1.000000,3.960570,-579.502990
0.058000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.060000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.062000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.777890,,3.960570,
0.064000,-0.299930,0.057680,-0.010250,369.307740,-278.773440,66.778590,1.000000,3.959290,-579.502990
0.066000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.068000,-0.299930,0.060240,0.010250,369.307740,-278.773440,66.778590,,3.959290,
0.070000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.072000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.778590,1.000000,3.959290,-579.502990
0.074000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.076000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.078000,-0.298650,0.060240,0.010250,369.307740,-278.773440,66.778590,,3.959290,
0.080000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.777890,1.000000,3.960570,-579.502990
0.082000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.084000,-0.299930,0.057680,-0.010250,369.307740,-278.773440,66.777890,,3.959290,
0.086000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.088000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.090000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.092000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.958010,
0.094000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.096000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.098000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.100000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.102000,-0.299930,0.060240,0.010250,369.307740,-278.773440,66.777890,,3.959290,
0.104000,-0.299930,0.057680,-0.010250,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.106000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.108000,-0.299930,0.060240,0.000000,369.307740,-278.773440,66.778590,,3.958010,
0.110000,-0.299930,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.112000,-0.299930,0.058960,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.114000,-0.298650,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.116000,-0.298650,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.958010,
0.118000,-0.298650,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.120000,-0.298650,0.057680,0.000000,369.307740,-278.773440,66.778590,1.000000,3.959290,-579.502990
0.122000,-0.298650,0.060240,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.124000,-0.298650,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.126000,-0.298650,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.958010,
0.128000,-0.297360,0.060240,0.000000,369.307740,-278.773440,66.777890,1.000000,3.959290,-579.502990
0.130000,-0.297360,0.057680,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.132000,-0.297360,0.058960,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.134000,-0.297360,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.136000,-0.297360,0.058960,0.000000,369.307740,-278.773440,66.777890,1.000000,3.958010,-579.502990
0.138000,-0.297360,0.058960,0.000000,369.307740,-278.773440,66.778590,,3.959290,
0.140000,-0.297360,0.057680,0.000000,369.307740,-278.773440,66.777890,,3.959290,
0.142000,-0.297360,0.058960,0.000000,369.307740,-278.773440,66.777890,,3.959290,
