time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.185850,-0.161500,1.773930,235.531680,-386.024690,2364379.250000,1.000000
0.002000,0.184570,-0.157650,1.927730,235.531680,-386.024840,2364404.500000,
0.004000,0.184570,-0.157650,1.958500,235.531680,-386.024990,2364429.750000,
0.006000,0.184570,-0.155090,1.794430,235.531680,-386.025090,2364455.000000,
0.008000,0.184570,-0.155090,1.855960,235.531680,-386.025180,2364480.250000,1.000000
0.010000,0.185850,-0.155090,1.548340,235.531680,-386.025240,2364505.750000,
0.012000,0.184570,-0.151250,1.661130,235.531680,-386.025330,2364531.000000,
0.014000,0.183290,-0.148680,1.415040,235.531680,-386.025420,2364556.250000,
0.016000,0.182010,-0.147400,1.763670,235.531680,-386.025510,2364581.500000,1.000000
0.018000,0.182010,-0.121770,2.061040,235.531680,-386.025630,2364606.750000,
0.020000,0.180730,0.248660,2.132810,235.532230,-386.025730,2364632.000000,
0.022000,0.182010,0.284550,1.876460,235.533520,-386.025820,2364657.500000,
0.024000,0.180730,0.289670,1.855960,235.534850,-386.025880,2364682.750000,1.000000
0.026000,0.179440,0.383240,1.630370,235.536030,-386.025910,2364708.000000,
0.028000,0.179440,0.503720,1.691890,235.537350,-386.025940,2364733.250000,
0.030000,0.178160,0.598570,2.061040,235.539230,-386.025970,2364758.750000,
0.032000,0.178160,0.684450,2.091800,235.541750,-386.026060,2364783.750000,1.000000
0.034000,0.176880,0.783140,1.876460,235.545030,-386.026060,2364809.250000,
0.036000,0.176880,0.913880,1.845700,235.549190,-386.026090,2364834.500000,
0.038000,0.175600,1.066410,1.548340,235.554500,-386.026060,2364859.750000,
0.040000,0.174320,1.211240,1.825200,235.561200,-386.026060,2364885.250000,1.000000
0.042000,0.171750,1.349670,1.671390,235.569580,-386.026090,2364910.500000,
0.044000,0.173030,1.472720,1.866210,235.579770,-386.026120,2364935.750000,
0.046000,0.171750,1.572690,2.040530,235.592000,-386.026150,2364961.000000,
0.048000,0.171750,1.638060,2.020020,235.606320,-386.026210,2364986.250000,1.000000
0.050000,0.170470,1.676510,1.999510,235.622820,-386.026210,2365011.500000,
0.052000,0.167910,1.700870,1.866210,235.641400,-386.026250,2365037.000000,
0.054000,0.166630,1.707280,2.061040,235.661970,-386.026280,2365062.250000,
0.056000,0.164060,1.680360,1.814940,235.684490,-386.026310,2365087.500000,1.000000
0.058000,0.165340,1.623960,2.132810,235.708800,-386.026340,2365112.750000,
0.060000,0.162780,1.538090,1.968750,235.734730,-386.026340,2365138.000000,
0.062000,0.164060,1.440670,1.527830,235.762050,-386.026340,2365163.250000,
0.064000,0.162780,1.335570,1.691890,235.790530,-386.026340,2365188.750000,1.000000
0.066000,0.161500,1.243290,1.702150,235.819930,-386.026340,2365214.000000,
0.068000,0.161500,1.159970,1.886720,235.849980,-386.026340,2365239.250000,
0.070000,0.161500,1.071530,1.773930,235.880630,-386.026310,2365264.500000,
0.072000,0.161500,0.983090,1.917480,235.911620,-386.026310,2365290.000000,1.000000
0.074000,0.160220,0.919010,1.825200,235.942790,-386.026310,2365315.000000,
0.076000,0.161500,0.860050,1.845700,235.974040,-386.026310,2365340.500000,
0.078000,0.162780,0.819030,1.732910,236.005220,-386.026310,2365365.750000,
0.080000,0.161500,0.767760,1.855960,236.036380,-386.026310,2365391.000000,1.000000
0.082000,0.162780,0.725460,2.132810,236.067500,-386.026310,2365416.250000,
0.084000,0.162780,0.685730,2.255860,236.098570,-386.026310,2365441.750000,
0.086000,0.164060,0.647280,1.968750,236.129670,-386.026280,2365466.750000,
0.088000,0.165340,0.606260,1.835450,236.160800,-386.026280,2365492.250000,1.000000
0.090000,0.166630,0.560120,1.568850,236.191930,-386.026250,2365517.500000,
0.092000,0.167910,0.528080,1.640630,236.223050,-386.026250,2365542.750000,
0.094000,0.167910,0.499880,1.702150,236.254120,-386.026250,2365568.000000,
0.096000,0.170470,0.470400,1.917480,236.285230,-386.026250,2365593.500000,1.000000
0.098000,0.170470,0.444760,1.968750,236.316270,-386.026250,2365618.750000,
0.100000,0.169190,0.433230,1.773930,236.347270,-386.026250,2365644.000000,
0.102000,0.170470,0.440920,1.825200,236.378170,-386.026210,2365669.500000,
0.104000,0.171750,0.463990,1.661130,236.408950,-386.026210,2365694.500000,1.000000
0.106000,0.170470,0.498600,1.917480,236.439700,-386.026210,2365720.000000,
0.108000,0.171750,0.521670,2.296880,236.470440,-386.026210,2365745.250000,
