time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.175600,-0.096130,1.671390,204.316330,-338.870610,2349379.250000,1.000000,3.150510,-479.502500
0.002000,0.175600,-0.094850,1.702150,204.316330,-338.870700,2349404.500000,,3.142820,
0.004000,0.175600,-0.093570,1.538090,204.316330,-338.870790,2349429.750000,,3.137700,
0.006000,0.175600,-0.093570,1.640630,204.316330,-338.870850,2349455.250000,,3.135130,
0.008000,0.175600,-0.088440,1.650880,204.316330,-338.870940,2349480.250000,1.000000,3.133850,-479.502500
0.010000,0.175600,-0.087160,2.194340,204.316330,-338.871060,2349505.750000,,3.136410,
0.012000,0.175600,-0.085880,2.091800,204.316330,-338.871150,2349531.000000,,3.140260,
0.014000,0.175600,-0.082030,1.886720,204.316350,-338.871250,2349556.250000,,3.147950,
0.016000,0.175600,-0.082030,1.722660,204.316350,-338.871340,2349581.500000,1.000000,3.153080,-479.502500
0.018000,0.175600,-0.053830,1.609860,204.316350,-338.871460,2349607.000000,,3.159480,
0.020000,0.176880,0.316590,1.886720,204.316910,-338.871520,2349632.000000,,3.163330,
0.022000,0.178160,0.344790,1.937990,204.318210,-338.871580,2349657.500000,,3.165890,
0.024000,0.176880,0.364010,1.825200,204.319520,-338.871610,2349682.750000,1.000000,3.162050,-479.502500
0.026000,0.178160,0.458860,1.855960,204.320660,-338.871610,2349708.000000,,3.162050,
0.028000,0.178160,0.571660,1.599610,204.322010,-338.871640,2349733.250000,,3.162050,
0.030000,0.179440,0.661380,1.722660,204.323870,-338.871670,2349758.750000,,3.160770,
0.032000,0.179440,0.749820,1.497070,204.326390,-338.871730,2349784.000000,1.000000,3.169740,-479.502500
0.034000,0.178160,0.853640,1.907230,204.329650,-338.871770,2349809.250000,,3.168460,
0.036000,0.179440,0.989500,1.989260,204.333800,-338.871770,2349834.750000,,3.165890,
0.038000,0.178160,1.140750,2.009770,204.339080,-338.871770,2349859.750000,,3.164610,
0.040000,0.178160,1.290710,1.876460,204.345780,-338.871770,2349885.250000,1.000000,3.163330,-479.502500
0.042000,0.176880,1.422730,1.968750,204.354160,-338.871770,2349910.500000,,3.162050,
0.044000,0.178160,1.536800,1.968750,204.364400,-338.871800,2349935.750000,,3.164610,
0.044000,0.178160,1.536800,1.968750,204.364400,-338.871800,2349935.750000,,3.164610,
0.046000,0.178160,1.630370,1.999510,204.376680,-338.871860,2349961.000000,,3.168460,
0.048000,0.176880,1.690610,2.276370,204.391050,-338.871890,2349986.500000,1.000000,3.171020,-479.502500
0.050000,0.176880,1.725220,2.143070,204.407590,-338.871890,2350011.500000,,3.174870,
0.052000,0.175600,1.735470,1.794430,204.426250,-338.871920,2350037.000000,,3.181270,
0.054000,0.174320,1.716250,1.630370,204.447010,-338.871950,2350062.250000,,3.185120,
0.056000,0.174320,1.661130,1.599610,204.469710,-338.871980,2350087.500000,1.000000,3.188960,-479.502560
0.058000,0.174320,1.582950,1.722660,204.494200,-338.872010,2350112.750000,,3.195370,
0.060000,0.173030,1.497070,1.866210,204.520220,-338.872010,2350138.250000,,3.197940,
0.062000,0.173030,1.399660,1.896970,204.547610,-338.871980,2350163.250000,,3.200500,
0.064000,0.171750,1.289430,2.061040,204.576160,-338.871980,2350188.750000,1.000000,3.204350,-479.502560
0.066000,0.170470,1.181760,1.722660,204.605620,-338.871980,2350214.000000,,3.206910,
0.068000,0.170470,1.095890,1.763670,204.635730,-338.871980,2350239.250000,,3.208190,
0.070000,0.170470,1.030520,1.968750,204.666290,-338.871980,2350264.500000,,3.212040,
0.072000,0.170470,0.970280,1.917480,204.697190,-338.871980,2350290.000000,1.000000,3.215880,-479.502560
0.074000,0.169190,0.912600,1.927730,204.728290,-338.871980,2350315.000000,,3.218440,
0.076000,0.169190,0.870300,1.948240,204.759430,-338.871980,2350340.500000,,3.221010,
0.078000,0.169190,0.840820,1.896970,204.790470,-338.871980,2350365.750000,,3.224850,
0.080000,0.169190,0.819030,1.599610,204.821400,-338.871950,2350391.000000,1.000000,3.228700,-479.502560
0.082000,0.169190,0.808780,1.507320,204.852280,-338.871950,2350416.250000,,3.231260,
0.084000,0.170470,0.788270,1.681640,204.883150,-338.871950,2350441.750000,,3.236390,
0.086000,0.170470,0.740840,1.773930,204.914140,-338.871920,2350466.750000,,3.237670,
0.088000,0.169190,0.684450,1.773930,204.945210,-338.871920,2350492.250000,1.000000,3.240230,-479.502560
0.090000,0.169190,0.613950,1.579100,204.976390,-338.871890,2350517.500000,,3.240230,
0.092000,0.169190,0.539610,1.599610,205.007710,-338.871890,2350542.750000,,3.244080,
0.094000,0.167910,0.483220,1.804690,205.038960,-338.871890,2350568.250000,,3.244080,
0.096000,0.169190,0.451170,2.020020,205.070160,-338.871920,2350593.500000,1.000000,3.245360,-479.502560
0.098000,0.167910,0.420410,2.030270,205.101320,-338.871920,2350618.750000,,3.245360,
0.100000,0.166630,0.390930,2.040530,205.132420,-338.871890,2350644.000000,,3.247920,
0.102000,0.165340,0.378110,1.968750,205.163450,-338.871890,2350669.500000,,3.249210,
0.104000,0.164060,0.383240,1.722660,205.194380,-338.871890,2350694.500000,1.000000,3.250490,-479.502560
0.106000,0.164060,0.402470,1.927730,205.225170,-338.871890,2350720.000000,,3.251770,
0.108000,0.164060,0.426820,1.855960,205.255950,-338.871890,2350745.250000,,3.253050,
0.110000,0.162780,0.449890,1.896970,205.286740,-338.871890,2350770.500000,,3.253050,
0.112000,0.162780,0.470400,2.071290,205.317570,-338.871890,2350795.750000,1.000000,3.254330,-479.502560
0.114000,0.161500,0.488340,1.743160,205.348480,-338.871890,2350821.250000,,3.254330,
0.116000,0.161500,0.507570,1.784180,205.379440,-338.871890,2350846.250000,,3.256900,
0.118000,0.160220,0.531920,1.579100,205.410450,-338.871890,2350871.750000,,3.258180,
0.120000,0.158940,0.544740,1.507320,205.441590,-338.871890,2350897.000000,1.000000,3.259460,-479.502590
0.122000,0.158940,0.552430,1.825200,205.472820,-338.871890,2350922.250000,,3.263310,
0.124000,0.157650,0.557560,2.112300,205.504150,-338.871890,2350947.500000,,3.264590,
0.126000,0.156370,0.572940,2.040530,205.535510,-338.871890,2350973.000000,,3.269710,
0.128000,0.155090,0.610110,2.030270,205.566820,-338.871890,2350998.000000,1.000000,3.272280,-479.502590
0.130000,0.153810,0.670350,1.681640,205.598080,-338.871890,2351023.500000,,3.274840,
0.132000,0.152530,0.724180,1.722660,205.629360,-338.871860,2351048.750000,,3.277400,
0.134000,0.152530,0.769040,1.825200,205.660710,-338.871860,2351074.000000,,3.279970,
0.136000,0.152530,0.799800,1.794430,205.692170,-338.871860,2351099.250000,1.000000,3.282530,-479.502590
0.138000,0.152530,0.804930,1.825200,205.723790,-338.871860,2351124.750000,,3.285100,
0.140000,0.152530,0.799800,1.763670,205.755550,-338.871830,2351150.000000,,3.285100,
0.142000,0.151250,0.783140,1.753420,205.787430,-338.871830,2351175.250000,,3.287660,
0.144000,0.151250,0.778020,1.671390,205.819310,-338.871830,2351200.500000,1.000000,3.290220,-479.502660
0.146000,0.151250,0.785710,1.538090,205.851140,-338.871830,2351225.750000,,3.292790,
0.148000,0.152530,0.790830,1.630370,205.882950,-338.871830,2351251.000000,,3.296630,
0.150000,0.152530,0.785710,1.979000,205.914780,-338.871830,2351276.500000,,3.300480,
0.152000,0.153810,0.776730,1.999510,205.946590,-338.871830,2351301.750000,1.000000,3.303040,-479.502660
0.154000,0.155090,0.765200,1.968750,205.978420,-338.871800,2351327.000000,,3.306880,
0.156000,0.157650,0.754940,1.968750,206.010240,-338.871770,2351352.250000,,3.309450,
0.158000,0.157650,0.726750,1.876460,206.042070,-338.871770,2351377.500000,,3.313290,
0.160000,0.160220,0.701110,1.886720,206.073900,-338.871770,2351402.750000,1.000000,3.315860,-479.502660
0.162000,0.161500,0.669070,2.194340,206.105770,-338.871770,2351428.250000,,3.315860,
0.164000,0.162780,0.625490,2.020020,206.137680,-338.871770,2351453.500000,,3.319700,
0.166000,0.165340,0.574220,1.784180,206.169630,-338.871770,2351478.750000,,3.319700,
0.168000,0.167910,0.528080,1.794430,206.201570,-338.871770,2351504.250000,1.000000,3.320980,-479.502590
0.170000,0.169190,0.496030,1.497070,206.233410,-338.871770,2351529.250000,,3.322270,
0.172000,0.171750,0.470400,1.855960,206.265170,-338.871770,2351554.750000,,3.324830,
0.174000,0.174320,0.443480,1.804690,206.296860,-338.871770,2351580.000000,,3.328670,
0.176000,0.175600,0.419130,1.907230,206.328460,-338.871730,2351605.250000,1.000000,3.329960,-479.502590
0.178000,0.175600,0.416560,1.968750,206.359940,-338.871730,2351630.500000,,3.332520,
0.180000,0.176880,0.435790,1.968750,206.391240,-338.871700,2351656.000000,,3.333800,
0.182000,0.178160,0.466550,1.661130,206.422420,-338.871700,2351681.250000,,3.333800,
