time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.189700,-0.078190,1.620120,204.318010,-346.868710,4655629.500000,1.000000,3.105650,-379.502960
0.002000,0.189700,-0.073060,2.040530,204.318020,-346.868870,4655654.500000,,3.103090,
0.004000,0.189700,-0.067930,1.948240,204.318040,-346.868990,4655680.000000,,3.097960,
0.006000,0.190980,-0.066650,2.030270,204.318050,-346.869110,4655705.500000,,3.094120,
0.008000,0.190980,-0.062810,1.773930,204.318070,-346.869230,4655730.500000,1.000000,3.090270,-379.502960
0.010000,0.190980,-0.062810,1.712400,204.318070,-346.869320,4655755.500000,,3.087710,
0.012000,0.190980,-0.060240,1.548340,204.318080,-346.869380,4655781.000000,,3.082580,
0.014000,0.190980,-0.057680,2.184080,204.318080,-346.869510,4655806.500000,,3.082580,
0.016000,0.192260,-0.060240,1.886720,204.318100,-346.869600,4655832.000000,1.000000,3.086430,-379.502960
0.018000,0.190980,-0.034610,2.020020,204.318100,-346.869690,4655857.000000,,3.091550,
0.020000,0.190980,0.334530,1.568850,204.318660,-346.869810,4655882.000000,,3.096680,
0.022000,0.192260,0.343510,1.630370,204.320020,-346.869930,4655907.500000,,3.103090,
0.024000,0.192260,0.338380,1.650880,204.321440,-346.870000,4655933.000000,1.000000,3.104370,-379.502960
0.026000,0.192260,0.416560,1.609860,204.322690,-346.870030,4655958.000000,,3.103090,
0.028000,0.194820,0.526790,2.009770,204.324080,-346.870090,4655983.500000,,3.104370,
0.030000,0.194820,0.615230,2.020020,204.325940,-346.870150,4656009.000000,,3.110780,
0.032000,0.193540,0.695980,2.225100,204.328450,-346.870240,4656034.000000,1.000000,3.122310,-379.502960
0.034000,0.193540,0.811340,1.784180,204.331670,-346.870270,4656059.000000,,3.124880,
0.036000,0.193540,0.951050,1.948240,204.335710,-346.870270,4656084.500000,,3.119750,
0.038000,0.192260,1.118960,1.753420,204.340880,-346.870240,4656110.000000,,3.115910,
0.040000,0.190980,1.286870,1.814940,204.347440,-346.870240,4656135.500000,1.000000,3.113340,-379.502960
0.040000,0.190980,1.286870,1.814940,204.347440,-346.870240,4656135.500000,1.000000,3.113340,-379.502960
0.042000,0.190980,1.430420,2.296880,204.355680,-346.870270,4656160.500000,,3.112060,
0.044000,0.189700,1.558590,1.896970,204.365800,-346.870300,4656186.000000,,3.112060,
0.046000,0.190980,1.657290,1.876460,204.378010,-346.870330,4656211.000000,,3.112060,
0.048000,0.189700,1.717530,1.640630,204.392380,-346.870360,4656236.500000,1.000000,3.117190,-379.502960
0.050000,0.188420,1.753420,1.558590,204.408910,-346.870420,4656262.000000,,3.122310,
0.052000,0.187130,1.761110,1.671390,204.427600,-346.870450,4656287.000000,,3.130000,
0.054000,0.185850,1.741880,1.691890,204.448390,-346.870480,4656312.500000,,3.136410,
0.056000,0.183290,1.690610,1.794430,204.471150,-346.870510,4656337.500000,1.000000,3.144100,-379.502990
0.058000,0.182010,1.618840,1.620120,204.495650,-346.870540,4656363.000000,,3.154360,
0.060000,0.180730,1.539370,1.927730,204.521700,-346.870540,4656388.000000,,3.156920,
0.062000,0.180730,1.444520,1.743160,204.549120,-346.870540,4656413.500000,,3.159480,
0.064000,0.179440,1.331730,1.917480,204.577730,-346.870510,4656439.000000,1.000000,3.164610,-379.503020
0.066000,0.178160,1.218930,2.020020,204.607270,-346.870510,4656464.500000,,3.168460,
0.068000,0.176880,1.134340,1.814940,204.637420,-346.870510,4656489.500000,,3.169740,
0.070000,0.178160,1.065120,1.958500,204.668050,-346.870510,4656514.500000,,3.173580,
0.072000,0.175600,0.995910,1.691890,204.699040,-346.870510,4656540.000000,1.000000,3.177430,-379.503050
0.074000,0.174320,0.930540,1.599610,204.730220,-346.870510,4656565.500000,,3.178710,
0.076000,0.174320,0.884400,1.661130,204.761410,-346.870510,4656590.500000,,3.181270,
0.078000,0.174320,0.852360,1.835450,204.792510,-346.870510,4656616.000000,,3.186400,
0.080000,0.173030,0.829280,2.091800,204.823470,-346.870510,4656641.000000,1.000000,3.188960,-379.503050
0.082000,0.173030,0.806210,1.671390,204.854420,-346.870510,4656666.500000,,3.192810,
0.084000,0.170470,0.767760,1.661130,204.885390,-346.870480,4656691.500000,,3.197940,
0.086000,0.170470,0.716490,1.886720,204.916410,-346.870480,4656717.000000,,3.200500,
0.088000,0.171750,0.654970,1.937990,204.947490,-346.870450,4656742.500000,1.000000,3.203060,-379.503050
0.090000,0.170470,0.579350,1.968750,204.978710,-346.870450,4656768.000000,,3.204350,
0.092000,0.169190,0.496030,2.327640,205.009990,-346.870450,4656793.000000,,3.206910,
0.094000,0.167910,0.433230,2.163570,205.041280,-346.870450,4656818.000000,,3.208190,
0.096000,0.166630,0.398620,2.050780,205.072420,-346.870450,4656843.500000,1.000000,3.208190,-379.503050
0.098000,0.166630,0.374270,1.763670,205.103470,-346.870450,4656869.000000,,3.210750,
0.100000,0.166630,0.355040,1.804690,205.134480,-346.870420,4656894.000000,,3.212040,
0.102000,0.166630,0.346070,1.835450,205.165390,-346.870420,4656919.500000,,3.213320,
0.104000,0.165340,0.360170,1.866210,205.196180,-346.870420,4656944.500000,1.000000,3.213320,-379.503080
0.106000,0.164060,0.381960,1.743160,205.226930,-346.870420,4656970.000000,,3.215880,
0.108000,0.165340,0.405030,1.948240,205.257640,-346.870420,4656995.000000,,3.218440,
0.110000,0.165340,0.431950,1.599610,205.288380,-346.870420,4657020.500000,,3.217160,
0.112000,0.164060,0.457580,1.558590,205.319170,-346.870390,4657046.000000,1.000000,3.219730,-379.503080
0.114000,0.164060,0.478090,1.763670,205.350020,-346.870390,4657071.500000,,3.222290,
0.116000,0.164060,0.497310,1.958500,205.380970,-346.870420,4657096.500000,,3.223570,
0.118000,0.162780,0.521670,2.030270,205.411990,-346.870420,4657121.500000,,3.224850,
0.120000,0.164060,0.543460,1.948240,205.443080,-346.870390,4657147.000000,1.000000,3.228700,-379.503110
0.122000,0.161500,0.558840,1.814940,205.474290,-346.870390,4657172.500000,,3.228700,
0.124000,0.162780,0.566530,1.753420,205.505580,-346.870390,4657198.000000,,3.233830,
0.126000,0.161500,0.585750,1.609860,205.536930,-346.870390,4657223.000000,,3.236390,
0.128000,0.162780,0.629330,2.081540,205.568240,-346.870360,4657248.500000,1.000000,3.238950,-379.503110
0.130000,0.164060,0.694700,1.876460,205.599500,-346.870360,4657273.500000,,3.241520,
0.132000,0.162780,0.744690,2.050780,205.630810,-346.870360,4657299.000000,,3.242800,
0.134000,0.162780,0.780580,1.579100,205.662230,-346.870360,4657324.000000,,3.246640,
0.136000,0.162780,0.798520,1.517580,205.693790,-346.870360,4657349.500000,1.000000,3.250490,-379.503110
0.138000,0.162780,0.799800,1.671390,205.725480,-346.870360,4657375.000000,,3.251770,
0.140000,0.164060,0.793400,1.548340,205.757280,-346.870360,4657400.000000,,3.254330,
0.142000,0.162780,0.778020,1.989260,205.789180,-346.870360,4657425.000000,,3.256900,
0.144000,0.162780,0.771610,2.122560,205.821080,-346.870360,4657450.500000,1.000000,3.262020,-379.503110
0.146000,0.162780,0.784420,2.204590,205.852910,-346.870360,4657476.000000,,3.265870,
0.148000,0.164060,0.795960,1.825200,205.884660,-346.870360,4657501.500000,,3.269710,
0.150000,0.165340,0.797240,1.855960,205.916460,-346.870360,4657526.500000,,3.272280,
0.152000,0.165340,0.788270,1.763670,205.948260,-346.870330,4657552.000000,1.000000,3.276120,-379.503110
0.154000,0.166630,0.771610,2.009770,205.980100,-346.870300,4657577.000000,,3.277400,
0.156000,0.169190,0.756230,2.030270,206.011920,-346.870270,4657602.500000,,3.281250,
