time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.192260,-0.070500,1.732910,204.314300,-330.873200,4414020.000000,1.000000,3.103090,-399.499940
0.002000,0.190980,-0.071780,1.620120,204.314320,-330.873350,4414045.500000,,3.100520,
0.004000,0.190980,-0.073060,2.071290,204.314330,-330.873470,4414071.000000,,3.097960,
0.006000,0.190980,-0.075620,2.122560,204.314330,-330.873570,4414096.000000,,3.092830,
0.008000,0.189700,-0.079470,1.927730,204.314330,-330.873690,4414121.000000,1.000000,3.091550,-399.499970
0.010000,0.188420,-0.079470,1.794430,204.314330,-330.873780,4414146.500000,,3.092830,
0.012000,0.189700,-0.080750,1.855960,204.314320,-330.873870,4414172.000000,,3.095400,
0.014000,0.189700,-0.084590,1.609860,204.314320,-330.873990,4414197.500000,,3.099240,
0.016000,0.188420,-0.085880,2.009770,204.314300,-330.874110,4414222.500000,1.000000,3.106930,-399.499970
0.018000,0.188420,-0.088440,2.286620,204.314300,-330.874180,4414247.500000,,3.110780,
0.020000,0.188420,-0.061520,1.835450,204.314300,-330.874270,4414273.000000,,3.115910,
0.022000,0.188420,0.320430,1.691890,204.314870,-330.874330,4414298.500000,,3.119750,
0.024000,0.188420,0.372990,1.466310,204.316240,-330.874390,4414323.500000,1.000000,3.121030,-399.500000
0.026000,0.188420,0.403750,1.548340,204.317780,-330.874390,4414349.000000,,3.119750,
0.028000,0.189700,0.522950,1.681640,204.319290,-330.874420,4414374.500000,,3.117190,
0.030000,0.188420,0.667790,1.927730,204.321120,-330.874450,4414399.500000,,3.119750,
0.032000,0.189700,0.779300,2.030270,204.323640,-330.874480,4414424.500000,1.000000,3.121030,-399.500000
