time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.174320,-0.102540,1.917480,204.316060,-334.870300,4694968.000000,1.000000,3.153080,-379.501310
0.002000,0.174320,-0.106380,1.999510,204.316060,-334.870390,4694993.500000,,3.145390,
0.004000,0.173030,-0.105100,1.999510,204.316040,-334.870510,4695018.500000,,3.144100,
0.006000,0.171750,-0.107670,2.102050,204.316040,-334.870640,4695044.000000,,3.138980,
0.008000,0.173030,-0.107670,1.835450,204.316040,-334.870700,4695069.500000,1.000000,3.133850,-379.501310
0.010000,0.173030,-0.106380,1.568850,204.316020,-334.870820,4695094.500000,,3.136410,
0.012000,0.171750,-0.106380,1.517580,204.316020,-334.870940,4695120.000000,,3.141540,
0.014000,0.171750,-0.107670,1.784180,204.316020,-334.871060,4695145.500000,,3.145390,
0.016000,0.173030,-0.107670,1.855960,204.316020,-334.871190,4695170.500000,1.000000,3.154360,-379.501310
0.018000,0.171750,-0.079470,1.538090,204.316020,-334.871310,4695195.500000,,3.164610,
0.020000,0.173030,0.289670,1.763670,204.316570,-334.871370,4695221.000000,,3.169740,
0.022000,0.173030,0.321720,1.548340,204.317860,-334.871460,4695246.500000,,3.169740,
0.024000,0.173030,0.342220,1.999510,204.319110,-334.871490,4695272.000000,1.000000,3.172300,-379.501310
0.026000,0.173030,0.440920,1.917480,204.320240,-334.871490,4695297.000000,,3.165890,
0.028000,0.173030,0.563960,1.999510,204.321530,-334.871490,4695322.000000,,3.165890,
0.030000,0.173030,0.663940,1.804690,204.323320,-334.871550,4695347.500000,,3.171020,
0.032000,0.173030,0.770320,1.784180,204.325760,-334.871610,4695373.000000,1.000000,3.178710,-379.501340
0.034000,0.173030,0.885680,1.886720,204.328960,-334.871640,4695398.000000,,3.176150,
0.036000,0.174320,1.029240,1.691890,204.333070,-334.871610,4695423.500000,,3.176150,
0.038000,0.173030,1.192020,1.722660,204.338320,-334.871610,4695449.000000,,3.172300,
0.040000,0.174320,1.343260,1.927730,204.345030,-334.871610,4695474.000000,1.000000,3.169740,-379.501340
0.042000,0.174320,1.481690,1.855960,204.353450,-334.871640,4695499.000000,,3.171020,
0.044000,0.174320,1.591920,1.773930,204.363770,-334.871700,4695524.500000,,3.172300,
0.046000,0.174320,1.672670,1.794430,204.376140,-334.871730,4695550.000000,,3.176150,
0.048000,0.173030,1.718810,1.507320,204.390660,-334.871770,4695575.500000,1.000000,3.181270,-379.501340
0.050000,0.174320,1.741880,1.917480,204.407330,-334.871770,4695600.500000,,3.183840,
0.052000,0.174320,1.745730,1.999510,204.426120,-334.871800,4695625.500000,,3.190250,
0.054000,0.173030,1.725220,2.194340,204.446930,-334.871830,4695651.000000,,3.195370,
0.056000,0.174320,1.666260,2.184080,204.469730,-334.871860,4695676.500000,1.000000,3.200500,-379.501340
0.058000,0.174320,1.584230,1.753420,204.494260,-334.871860,4695701.500000,,3.204350,
0.058000,0.174320,1.584230,1.753420,204.494260,-334.871860,4695701.500000,,3.204350,
0.060000,0.173030,1.491940,1.804690,204.520340,-334.871860,4695727.000000,,3.208190,
0.062000,0.174320,1.395810,2.020020,204.547730,-334.871860,4695752.500000,,3.210750,
0.064000,0.174320,1.284300,1.896970,204.576260,-334.871860,4695777.500000,1.000000,3.210750,-379.501340
0.066000,0.175600,1.172790,1.753420,204.605730,-334.871860,4695803.000000,,3.215880,
0.068000,0.174320,1.081790,1.948240,204.635850,-334.871860,4695828.000000,,3.217160,
0.070000,0.175600,1.010010,1.743160,204.666410,-334.871860,4695853.500000,,3.218440,
0.072000,0.174320,0.945920,1.650880,204.697300,-334.871860,4695879.000000,1.000000,3.223570,-379.501370
0.074000,0.174320,0.884400,1.712400,204.728390,-334.871860,4695904.500000,,3.226140,
0.076000,0.175600,0.838260,1.671390,204.759520,-334.871830,4695929.000000,,3.227420,
0.078000,0.174320,0.798520,1.907230,204.790540,-334.871830,4695954.500000,,3.233830,
0.080000,0.174320,0.771610,1.855960,204.821490,-334.871830,4695980.000000,1.000000,3.237670,-379.501340
