time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.133300,-0.140990,1.825200,235.530700,-372.707610,344481.375000,1.000000
0.002000,0.130740,-0.142270,1.804690,235.530700,-372.707760,344506.687500,
0.004000,0.130740,-0.144840,1.732910,235.530700,-372.707890,344532.000000,
0.006000,0.130740,-0.146120,1.599610,235.530700,-372.707980,344557.281250,
0.008000,0.130740,-0.144840,1.640630,235.530700,-372.708070,344582.593750,1.000000
0.010000,0.130740,-0.146120,1.620120,235.530700,-372.708160,344607.875000,
0.012000,0.129460,-0.148680,1.825200,235.530700,-372.708250,344633.156250,
0.014000,0.130740,-0.149960,2.050780,235.530700,-372.708340,344658.468750,
0.016000,0.132020,-0.151250,1.722660,235.530670,-372.708470,344683.750000,1.000000
0.018000,0.132020,-0.151250,1.989260,235.530670,-372.708590,344709.031250,
0.020000,0.130740,-0.123050,1.866210,235.530670,-372.708680,344734.343750,
0.022000,0.129460,0.258910,1.917480,235.531250,-372.708740,344759.656250,
0.024000,0.130740,0.315310,1.876460,235.532620,-372.708830,344784.937500,1.000000
0.026000,0.129460,0.333250,1.968750,235.534190,-372.708860,344810.250000,
0.028000,0.129460,0.455020,1.702150,235.535720,-372.708860,344835.531250,
0.030000,0.129460,0.606260,1.722660,235.537580,-372.708890,344860.812500,
0.032000,0.128170,0.715210,1.558590,235.540100,-372.708920,344886.156250,1.000000
0.034000,0.126890,0.815190,1.753420,235.543500,-372.708980,344911.437500,
0.036000,0.126890,0.934390,1.763670,235.547850,-372.709010,344936.718750,
0.038000,0.124330,1.079220,1.876460,235.553270,-372.709010,344962.031250,
0.040000,0.124330,1.233030,1.958500,235.560040,-372.709010,344987.312500,1.000000
0.042000,0.125610,1.385560,1.979000,235.568450,-372.709010,345012.593750,
0.044000,0.124330,1.516300,1.907230,235.578700,-372.709010,345037.906250,
0.046000,0.123050,1.620120,2.040530,235.590930,-372.709010,345063.187500,
0.048000,0.123050,1.689330,1.958500,235.605300,-372.709050,345088.500000,1.000000
0.050000,0.121770,1.740600,1.896970,235.621800,-372.709110,345113.781250,
0.052000,0.120480,1.766240,2.009770,235.640380,-372.709140,345139.062500,
0.054000,0.119200,1.763670,1.968750,235.661060,-372.709170,345164.375000,
0.056000,0.119200,1.718810,1.876460,235.683730,-372.709200,345189.687500,1.000000
0.058000,0.119200,1.643190,1.558590,235.708180,-372.709200,345214.968750,
0.060000,0.120480,1.554750,1.702150,235.734180,-372.709230,345240.281250,
0.062000,0.117920,1.456050,1.804690,235.761550,-372.709200,345265.562500,
0.064000,0.120480,1.345830,1.886720,235.790070,-372.709200,345290.875000,1.000000
0.066000,0.120480,1.247130,1.579100,235.819520,-372.709170,345316.187500,
0.068000,0.119200,1.157410,1.650880,235.849620,-372.709170,345341.468750,
0.070000,0.121770,1.068970,1.568850,235.880280,-372.709170,345366.750000,
0.072000,0.121770,0.977970,2.081540,235.911270,-372.709170,345392.062500,1.000000
0.074000,0.123050,0.903630,1.917480,235.942470,-372.709170,345417.343750,
0.076000,0.124330,0.826720,2.020020,235.973750,-372.709170,345442.625000,
0.078000,0.125610,0.761350,1.784180,236.005000,-372.709140,345467.937500,
0.080000,0.126890,0.704960,1.835450,236.036150,-372.709140,345493.250000,1.000000
0.082000,0.126890,0.669070,1.671390,236.067200,-372.709170,345518.531250,
0.084000,0.129460,0.635740,1.620120,236.098180,-372.709140,345543.843750,
0.086000,0.130740,0.592160,1.866210,236.129200,-372.709140,345569.125000,
0.088000,0.133300,0.544740,1.794430,236.160250,-372.709140,345594.406250,1.000000
0.090000,0.134580,0.508850,1.876460,236.191300,-372.709140,345619.718750,
0.092000,0.135860,0.487060,1.876460,236.222270,-372.709110,345645.000000,
0.094000,0.137150,0.467830,1.476560,236.253250,-372.709110,345670.312500,
0.096000,0.138430,0.433230,1.579100,236.284270,-372.709110,345695.625000,1.000000
0.098000,0.139710,0.394780,1.671390,236.315320,-372.709110,345720.906250,
0.100000,0.140990,0.372990,2.071290,236.346300,-372.709110,345746.187500,
0.102000,0.142270,0.378110,2.368650,236.377180,-372.709110,345771.500000,
0.104000,0.144840,0.402470,2.194340,236.407970,-372.709110,345796.781250,1.000000
0.106000,0.143550,0.439640,1.886720,236.438640,-372.709080,345822.093750,
0.108000,0.143550,0.474240,1.517580,236.469330,-372.709080,345847.375000,
0.110000,0.142270,0.492190,1.896970,236.500110,-372.709080,345872.656250,
0.112000,0.143550,0.494750,1.661130,236.531010,-372.709080,345897.968750,1.000000
0.114000,0.143550,0.483220,1.794430,236.562060,-372.709080,345923.281250,
0.116000,0.142270,0.485780,2.050780,236.593230,-372.709050,345948.562500,
0.118000,0.140990,0.508850,1.753420,236.624420,-372.709050,345973.875000,
0.120000,0.142270,0.535770,1.845700,236.655650,-372.709080,345999.156250,1.000000
0.122000,0.139710,0.563960,1.415040,236.686920,-372.709050,346024.437500,
0.124000,0.138430,0.588320,1.599610,236.718250,-372.709050,346049.781250,
0.126000,0.137150,0.610110,1.712400,236.749650,-372.709050,346075.031250,
0.128000,0.137150,0.637020,2.071290,236.781050,-372.709050,346100.343750,1.000000
0.130000,0.134580,0.674190,1.937990,236.812420,-372.709010,346125.656250,
