time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.596010,0.451170,5.311520,271.937740,-363.621150,416124.125000,1.000000
0.002000,0.333250,0.557560,6.726560,271.969450,-363.622160,416149.406250,
0.004000,0.601140,0.749820,6.788090,272.000460,-363.620910,416174.687500,
0.006000,0.834410,0.833130,6.080570,272.031950,-363.620120,416200.000000,
0.008000,0.780580,0.479370,4.173340,272.064850,-363.620790,416225.312500,1.000000
0.010000,0.433230,0.193540,5.126950,272.097930,-363.622160,416250.593750,
0.012000,0.397340,0.390930,6.388180,272.129240,-363.622100,416275.906250,
0.014000,0.728030,0.589600,6.347170,272.159880,-363.620360,416301.187500,
0.016000,0.829280,0.758790,4.737300,272.190730,-363.620480,416326.500000,1.000000
0.018000,0.592160,0.539610,3.681150,272.222750,-363.621190,416351.812500,
0.020000,0.267880,0.596010,5.567870,272.254150,-363.622010,416377.125000,
0.022000,0.426820,0.721620,6.613770,272.285030,-363.621520,416402.375000,
0.024000,0.835690,0.874150,6.685550,272.315890,-363.620610,416427.656250,1.000000
0.026000,0.983090,0.801090,5.475590,272.347500,-363.620510,416452.968750,
0.028000,0.698550,0.493470,4.973140,272.380280,-363.620940,416478.281250,
0.030000,0.348630,0.505000,6.203610,272.412260,-363.622160,416503.562500,
0.032000,0.519100,0.713930,6.500980,272.443300,-363.621400,416528.812500,1.000000
0.034000,0.824160,0.839540,6.234380,272.474580,-363.620210,416554.125000,
0.036000,0.811340,0.606260,4.337400,272.507140,-363.620670,416579.437500,
0.038000,0.522950,0.205080,5.096190,272.540500,-363.621890,416604.750000,
0.040000,0.370420,0.326840,6.234380,272.572170,-363.622440,416630.031250,1.000000
0.042000,0.656250,0.542180,6.326660,272.602940,-363.620670,416655.312500,
0.044000,0.816470,0.775450,4.952640,272.633580,-363.620270,416680.625000,
0.046000,0.660100,0.621640,3.588870,272.665340,-363.620970,416705.968750,
0.048000,0.321720,0.566530,4.870610,272.697110,-363.621800,416731.250000,1.000000
0.050000,0.323000,0.698550,6.562500,272.728090,-363.621830,416756.531250,
0.052000,0.724180,0.810060,7.085450,272.759060,-363.620730,416781.812500,
0.054000,0.965150,0.848510,6.019040,272.790440,-363.620510,416807.125000,
0.056000,0.799800,0.519100,4.788570,272.823030,-363.620880,416832.406250,1.000000
0.058000,0.396060,0.476810,5.824220,272.855320,-363.622160,416857.687500,
0.060000,0.433230,0.633180,6.634280,272.886540,-363.621860,416882.968750,
0.062000,0.758790,0.769040,6.388180,272.917630,-363.620450,416908.250000,
0.064000,0.853640,0.675480,5.085940,272.949740,-363.620640,416933.593750,1.000000
0.066000,0.602420,0.239690,4.850100,272.983090,-363.621670,416958.906250,
0.068000,0.348630,0.281980,6.224120,273.015050,-363.622680,416984.156250,
0.070000,0.576780,0.551150,6.244630,273.045620,-363.621250,417009.468750,
0.072000,0.822880,0.826720,5.383300,273.076080,-363.620330,417034.781250,1.000000
0.074000,0.712650,0.757510,3.916990,273.107540,-363.621000,417060.093750,
0.076000,0.406310,0.565250,4.511720,273.139560,-363.621640,417085.406250,
0.078000,0.266600,0.710080,6.285640,273.170680,-363.622130,417110.687500,
0.080000,0.647280,0.799800,7.229000,273.201780,-363.621060,417135.937500,1.000000
0.082000,0.962590,0.916440,6.183110,273.232940,-363.620510,417161.250000,
0.084000,0.849790,0.652400,4.686040,273.265320,-363.620640,417186.562500,
0.086000,0.466550,0.528080,5.526860,273.297730,-363.621770,417211.843750,
0.088000,0.364010,0.667790,6.624020,273.329130,-363.622160,417237.125000,1.000000
0.090000,0.697270,0.806210,6.541990,273.360260,-363.620610,417262.406250,
0.092000,0.854920,0.751100,5.619140,273.392120,-363.620330,417287.718750,
0.094000,0.676760,0.335820,4.409180,273.425420,-363.621280,417313.031250,
0.096000,0.369140,0.271730,5.475590,273.457790,-363.622500,417338.312500,1.000000
0.098000,0.499880,0.502440,6.172850,273.488530,-363.621580,417363.625000,
0.100000,0.769040,0.778020,5.608890,273.518980,-363.620150,417388.906250,
0.102000,0.765200,0.819030,4.306640,273.550170,-363.620730,417414.218750,
0.104000,0.493470,0.566530,4.183590,273.582340,-363.621400,417439.562500,1.000000
0.106000,0.253780,0.676760,5.988280,273.613680,-363.621980,417464.843750,
0.108000,0.552430,0.740840,6.890630,273.644840,-363.621190,417490.093750,
0.110000,0.893370,0.885680,6.377930,273.675990,-363.620570,417515.406250,
0.112000,0.929260,0.690860,4.583500,273.708220,-363.620510,417540.718750,1.000000
0.114000,0.569090,0.449890,5.403810,273.740970,-363.621340,417566.000000,
0.116000,0.326840,0.549870,6.552250,273.772670,-363.622220,417591.281250,
0.118000,0.631900,0.726750,7.167480,273.803710,-363.620880,417616.562500,
0.120000,0.829280,0.774170,5.978030,273.835170,-363.620150,417641.843750,1.000000
0.122000,0.762630,0.447330,4.306640,273.867980,-363.620880,417667.187500,
0.124000,0.416560,0.246090,5.362790,273.900600,-363.622220,417692.468750,
