time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.729310,0.763920,6.439450,283.068300,-363.620090,1127549.125000,1.000000
0.002000,0.825440,0.711360,4.983400,283.100190,-363.620270,1127574.375000,
0.004000,0.589600,0.315310,4.983400,283.133090,-363.621220,1127599.750000,
0.006000,0.321720,0.411440,5.957520,283.164610,-363.622130,1127625.000000,
0.008000,0.539610,0.637020,6.234380,283.195160,-363.620760,1127650.250000,1.000000
0.010000,0.783140,0.858760,5.260250,283.225770,-363.620030,1127675.625000,
0.012000,0.703670,0.761350,3.804200,283.257350,-363.620640,1127701.000000,
0.014000,0.392210,0.606260,4.521970,283.289310,-363.621220,1127726.250000,
0.016000,0.242250,0.715210,6.511230,283.320590,-363.621640,1127751.625000,1.000000
0.018000,0.621640,0.769040,7.218750,283.351900,-363.620670,1127776.750000,
0.020000,0.940800,0.838260,6.121580,283.383390,-363.620240,1127802.125000,
0.022000,0.856200,0.525510,5.024410,283.416050,-363.620360,1127827.500000,
0.024000,0.463990,0.421690,5.629390,283.448580,-363.621400,1127852.750000,1.000000
0.026000,0.346070,0.587040,6.859860,283.479950,-363.621670,1127878.000000,
0.028000,0.667790,0.776730,6.500980,283.510930,-363.620150,1127903.250000,
0.030000,0.833130,0.752380,5.649900,283.542540,-363.619960,1127928.625000,
0.032000,0.661380,0.364010,4.439940,283.575560,-363.620850,1127953.875000,1.000000
0.034000,0.356320,0.323000,5.629390,283.607730,-363.622010,1127979.250000,
0.036000,0.463990,0.534480,6.295900,283.638490,-363.621120,1128004.500000,
0.038000,0.751100,0.748540,5.742190,283.669130,-363.619840,1128029.750000,
0.040000,0.758790,0.769040,4.419430,283.700470,-363.620420,1128055.125000,1.000000
0.042000,0.488340,0.531920,4.275880,283.732640,-363.621060,1128080.375000,
0.044000,0.217900,0.648560,5.998540,283.764010,-363.621550,1128105.625000,
0.046000,0.525510,0.683170,6.941890,283.795290,-363.620820,1128131.000000,
0.048000,0.871580,0.836980,6.449710,283.826450,-363.620180,1128156.250000,1.000000
0.050000,0.925420,0.657530,4.429690,283.858610,-363.620120,1128181.500000,
0.052000,0.565250,0.437070,5.680660,283.891140,-363.621000,1128206.875000,
0.054000,0.320430,0.563960,6.613770,283.922700,-363.621770,1128232.125000,
0.056000,0.624210,0.724180,6.993160,283.953670,-363.620390,1128257.375000,1.000000
0.058000,0.797240,0.761350,5.506350,283.985170,-363.619810,1128282.750000,
0.060000,0.743410,0.426820,4.204100,284.017910,-363.620510,1128308.000000,
0.062000,0.411440,0.276860,5.280760,284.050420,-363.621730,1128333.250000,
0.064000,0.402470,0.499880,6.265140,284.081330,-363.621400,1128358.625000,1.000000
0.066000,0.699830,0.689580,6.142090,284.111940,-363.619930,1128383.875000,
0.068000,0.790830,0.804930,4.675780,284.143010,-363.620270,1128409.250000,
0.070000,0.562680,0.548580,3.804200,284.175170,-363.620910,1128434.625000,
0.072000,0.238400,0.626770,5.578130,284.206630,-363.621610,1128459.875000,1.000000
0.074000,0.410160,0.693420,6.654790,284.237850,-363.621060,1128485.125000,
0.076000,0.812620,0.853640,6.849610,284.268920,-363.620300,1128510.375000,
0.078000,0.949770,0.776730,5.260250,284.300690,-363.620210,1128535.750000,
0.080000,0.663940,0.529360,5.280760,284.333220,-363.620730,1128561.000000,1.000000
0.082000,0.331970,0.593440,6.706050,284.364870,-363.621830,1128586.250000,
0.084000,0.513980,0.792110,6.644530,284.395810,-363.620910,1128611.500000,
0.086000,0.792110,0.879270,6.183110,284.427060,-363.619870,1128636.875000,
0.088000,0.784420,0.572940,4.419430,284.459720,-363.620360,1128662.250000,1.000000
0.090000,0.472960,0.249940,5.157710,284.492800,-363.621550,1128687.500000,
0.092000,0.348630,0.421690,6.336910,284.524260,-363.621830,1128712.750000,
0.094000,0.653690,0.592160,6.521480,284.555110,-363.620240,1128738.125000,
0.096000,0.786990,0.740840,4.747560,284.586150,-363.620210,1128763.375000,1.000000
0.098000,0.631900,0.524230,3.691410,284.618290,-363.620790,1128788.625000,
0.100000,0.299930,0.526790,4.962890,284.650020,-363.621550,1128814.000000,
0.102000,0.329410,0.643430,6.818850,284.681150,-363.621370,1128839.250000,
0.104000,0.743410,0.766480,7.126460,284.712190,-363.620360,1128864.625000,1.000000
0.106000,0.942080,0.788270,5.865230,284.743560,-363.620240,1128889.875000,
0.108000,0.756230,0.543460,4.891110,284.775970,-363.620610,1128915.125000,
0.110000,0.378110,0.553710,6.070310,284.807830,-363.621860,1128940.500000,
0.112000,0.442200,0.763920,6.511230,284.838650,-363.621310,1128965.750000,1.000000
0.114000,0.745970,0.894650,5.988280,284.869570,-363.620030,1128991.000000,
0.116000,0.817750,0.745970,4.768070,284.901760,-363.620360,1129016.375000,
0.118000,0.569090,0.307620,4.932130,284.935000,-363.621340,1129041.625000,
0.120000,0.333250,0.372990,6.367680,284.966890,-363.622130,1129066.875000,1.000000
0.122000,0.576780,0.540890,6.254880,284.997830,-363.620670,1129092.250000,
0.124000,0.790830,0.726750,5.034670,285.028810,-363.620150,1129117.500000,
0.126000,0.683170,0.597290,3.711910,285.060640,-363.620760,1129142.875000,
0.128000,0.361450,0.485780,4.388670,285.092590,-363.621340,1129168.125000,1.000000
0.130000,0.265320,0.621640,6.695800,285.123780,-363.621610,1129193.375000,
0.132000,0.651120,0.722900,7.157230,285.154880,-363.620540,1129218.625000,
0.134000,0.942080,0.819030,6.265140,285.186130,-363.620210,1129244.000000,
0.136000,0.840820,0.543460,4.737300,285.218440,-363.620390,1129269.375000,1.000000
0.138000,0.442200,0.498600,5.772950,285.250610,-363.621490,1129294.500000,
0.140000,0.369140,0.651120,6.316410,285.281800,-363.621580,1129319.875000,
0.142000,0.667790,0.803650,6.552250,285.312810,-363.620180,1129345.125000,
0.144000,0.838260,0.734440,5.403810,285.344640,-363.620150,1129370.375000,1.000000
0.146000,0.644710,0.323000,4.778320,285.377750,-363.621060,1129395.875000,
0.148000,0.348630,0.325560,5.916500,285.409850,-363.622130,1129421.125000,
0.150000,0.485780,0.522950,6.203610,285.440610,-363.621060,1129446.250000,
0.152000,0.769040,0.739560,5.578130,285.471250,-363.619960,1129471.750000,1.000000
0.154000,0.728030,0.701110,4.101560,285.502780,-363.620540,1129497.000000,
0.156000,0.448610,0.472960,4.265630,285.534940,-363.621120,1129522.250000,
0.158000,0.221740,0.610110,6.306150,285.566220,-363.621580,1129547.625000,
0.160000,0.560120,0.693420,7.105960,285.597350,-363.620790,1129572.875000,1.000000
0.162000,0.898500,0.842100,6.367680,285.628420,-363.620120,1129598.125000,
0.164000,0.907470,0.633180,4.562990,285.660610,-363.620090,1129623.500000,
0.166000,0.531920,0.449890,5.578130,285.693050,-363.621060,1129648.750000,
0.168000,0.325560,0.598570,6.583010,285.724520,-363.621770,1129674.000000,1.000000
0.170000,0.654970,0.765200,6.767580,285.755490,-363.620300,1129699.375000,
0.172000,0.831850,0.774170,5.608890,285.787050,-363.619810,1129724.625000,
0.174000,0.719060,0.422970,4.286130,285.819980,-363.620640,1129749.875000,
0.176000,0.402470,0.298650,5.485840,285.852420,-363.621890,1129775.250000,1.000000
0.178000,0.434510,0.510130,5.978030,285.883330,-363.621340,1129800.500000,
0.180000,0.720340,0.712650,5.916500,285.913910,-363.619900,1129825.750000,
0.182000,0.785710,0.802370,4.542480,285.945010,-363.620330,1129851.125000,
0.184000,0.538330,0.546020,4.091310,285.977170,-363.620940,1129876.500000,1.000000
0.186000,0.231990,0.625490,5.701170,286.008580,-363.621490,1129901.750000,
0.188000,0.451170,0.665220,6.788090,286.039830,-363.620910,1129927.000000,
0.190000,0.816470,0.808780,6.695800,286.070950,-363.620240,1129952.250000,
0.192000,0.953610,0.675480,4.716800,286.102940,-363.620150,1129977.500000,1.000000
0.194000,0.640870,0.394780,5.147460,286.135710,-363.620790,1130002.875000,
0.196000,0.331970,0.455020,6.685550,286.167570,-363.621800,1130028.125000,
0.198000,0.548580,0.634460,7.013670,286.198670,-363.620790,1130053.375000,
0.200000,0.801090,0.724180,6.111330,286.230100,-363.619900,1130078.750000,1.000000
0.202000,0.784420,0.425540,4.398930,286.262700,-363.620450,1130104.000000,
0.204000,0.451170,0.161500,5.383300,286.295560,-363.621700,1130129.250000,
