time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.707520,0.752380,7.003420,283.826540,-363.620760,566180.062500,1.000000
0.002000,0.933110,0.831850,6.121580,283.857880,-363.620420,566205.312500,
0.004000,0.771610,0.539610,4.542480,283.890410,-363.620760,566230.687500,
0.006000,0.387080,0.471680,5.865230,283.922700,-363.621950,566256.000000,
0.008000,0.408870,0.637020,6.757320,283.953830,-363.621860,566281.187500,1.000000
0.010000,0.716490,0.795960,6.695800,283.984800,-363.620360,566306.500000,
0.012000,0.821590,0.729310,5.116700,284.016660,-363.620390,566331.812500,
0.014000,0.594730,0.315310,4.521970,284.049800,-363.621370,566357.125000,
0.016000,0.346070,0.355040,5.875490,284.081730,-363.622470,566382.437500,1.000000
0.018000,0.535770,0.593440,5.834470,284.112340,-363.621250,566407.750000,
0.020000,0.797240,0.824160,5.721680,284.142940,-363.620210,566433.000000,
0.022000,0.689580,0.748540,4.019530,284.174560,-363.620880,566458.312500,
0.024000,0.416560,0.528080,4.460450,284.206730,-363.621550,566483.687500,1.000000
0.026000,0.253780,0.678040,6.049800,284.238040,-363.622070,566508.937500,
0.028000,0.622920,0.769040,6.798340,284.269130,-363.621030,566534.187500,
0.030000,0.925420,0.910030,6.326660,284.300260,-363.620360,566559.500000,
0.032000,0.831850,0.688290,4.542480,284.332490,-363.620390,566584.812500,1.000000
0.034000,0.465270,0.529360,5.793460,284.364840,-363.621490,566610.062500,
0.036000,0.340940,0.694700,6.777830,284.396180,-363.622040,566635.375000,
0.038000,0.681880,0.852360,6.808590,284.427150,-363.620480,566660.687500,
0.040000,0.842100,0.795960,5.332030,284.458920,-363.620060,566685.937500,1.000000
0.042000,0.666500,0.380680,4.204100,284.492160,-363.620970,566711.312500,
0.044000,0.385800,0.258910,5.475590,284.524750,-363.622220,566736.562500,
0.046000,0.480650,0.476810,6.347170,284.555660,-363.621550,566761.875000,
0.048000,0.754940,0.702390,5.865230,284.586330,-363.620090,566787.187500,1.000000
0.050000,0.751100,0.756230,4.624510,284.617610,-363.620570,566812.437500,
0.052000,0.502440,0.501160,4.009280,284.649900,-363.621280,566837.812500,
0.054000,0.248660,0.608830,5.588380,284.681270,-363.621950,566863.125000,
0.056000,0.524230,0.687010,6.962400,284.712340,-363.621190,566888.375000,1.000000
0.058000,0.858760,0.866460,6.665040,284.743320,-363.620420,566913.625000,
