time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.249940,0.453740,5.947270,281.298310,-363.622040,1407222.125000,1.000000
0.002000,0.398620,0.607540,6.685550,281.329710,-363.621460,1407247.250000,
0.004000,0.771610,0.624210,5.444820,281.361330,-363.620330,1407272.500000,
0.006000,0.778020,0.556270,3.650390,281.393310,-363.620940,1407298.000000,
0.008000,0.385800,0.348630,4.573240,281.425630,-363.621490,1407323.250000,1.000000
0.010000,0.180730,0.552430,5.762700,281.456730,-363.622010,1407348.500000,
0.012000,0.492190,0.706240,5.701170,281.487520,-363.620790,1407373.875000,
0.014000,0.799800,0.744690,4.378420,281.518800,-363.620610,1407399.125000,
0.016000,0.688290,0.665220,3.291500,281.550420,-363.621190,1407424.375000,1.000000
0.018000,0.247380,0.562680,4.870610,281.582280,-363.621430,1407449.750000,
0.020000,0.173030,0.747250,6.470210,281.613370,-363.621730,1407475.000000,
0.022000,0.616520,0.785710,6.788090,281.644650,-363.620640,1407500.250000,
0.024000,0.956180,0.862610,5.024410,281.676060,-363.620570,1407525.625000,1.000000
0.026000,0.758790,0.631900,4.040040,281.708250,-363.620910,1407550.875000,
0.028000,0.297360,0.552430,5.485840,281.740660,-363.621800,1407576.125000,
0.030000,0.292240,0.687010,6.808590,281.771970,-363.621800,1407601.500000,
0.032000,0.654970,0.722900,5.937010,281.803500,-363.620420,1407626.750000,1.000000
0.034000,0.829280,0.703670,3.845210,281.835360,-363.620820,1407652.000000,
0.036000,0.483220,0.447330,3.886230,281.867770,-363.621400,1407677.375000,
0.038000,0.162780,0.525510,5.342290,281.899380,-363.622160,1407702.625000,
0.040000,0.407590,0.725460,6.039550,281.930240,-363.621190,1407727.875000,1.000000
0.042000,0.760070,0.731870,4.973140,281.961640,-363.620420,1407753.250000,
0.044000,0.738280,0.739560,3.763180,281.993230,-363.621120,1407778.625000,
0.046000,0.346070,0.540890,4.245120,282.025300,-363.621310,1407803.875000,
0.048000,0.120480,0.717770,6.039550,282.056700,-363.621860,1407829.250000,1.000000
0.050000,0.522950,0.710080,6.777830,282.088200,-363.620940,1407854.375000,
0.052000,0.917720,0.769040,5.619140,282.119810,-363.620420,1407879.625000,
0.054000,0.849790,0.581910,4.204100,282.152010,-363.620640,1407905.125000,
0.056000,0.385800,0.421690,5.578130,282.184420,-363.621460,1407930.375000,1.000000
0.058000,0.224300,0.622920,6.788090,282.215760,-363.621920,1407955.500000,
0.060000,0.616520,0.756230,6.183110,282.246770,-363.620390,1407980.875000,
0.062000,0.822880,0.783140,4.152830,282.278140,-363.620420,1408006.250000,
0.064000,0.594730,0.570370,3.424800,282.310300,-363.621060,1408031.500000,1.000000
0.066000,0.214050,0.498600,5.137210,282.342160,-363.621800,1408056.875000,
0.068000,0.316590,0.707520,6.295900,282.373020,-363.621280,1408082.125000,
0.070000,0.684450,0.744690,5.496090,282.404330,-363.620150,1408107.375000,
0.072000,0.799800,0.783140,3.814450,282.435760,-363.620850,1408132.750000,1.000000
0.074000,0.457580,0.587040,3.650390,282.467960,-363.621060,1408158.000000,
0.076000,0.119200,0.648560,5.342290,282.499570,-363.621640,1408183.250000,
0.078000,0.403750,0.720340,6.613770,282.531070,-363.621120,1408208.625000,
0.080000,0.811340,0.729310,6.029300,282.562710,-363.620420,1408233.875000,1.000000
0.082000,0.926700,0.653690,4.378420,282.594760,-363.620610,1408259.125000,
0.084000,0.480650,0.392210,4.911620,282.627320,-363.621060,1408284.500000,
0.086000,0.207640,0.576780,6.367680,282.658780,-363.622010,1408309.750000,
0.088000,0.516540,0.734440,6.357420,282.689760,-363.620730,1408335.000000,1.000000
0.090000,0.790830,0.771610,4.573240,282.721160,-363.620240,1408360.375000,
0.092000,0.697270,0.597290,3.517090,282.753140,-363.620910,1408385.625000,
0.094000,0.256350,0.461430,4.911620,282.785190,-363.621610,1408410.875000,
0.096000,0.208920,0.670350,6.316410,282.816130,-363.621610,1408436.250000,1.000000
