time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.146120,-0.069210,1.702150,235.528320,-362.710850,103331.195310,1.000000
0.002000,0.144840,-0.065370,1.804690,235.528320,-362.711060,103356.500000,
0.004000,0.146120,-0.064090,1.640630,235.528320,-362.711210,103381.789060,
0.006000,0.144840,-0.060240,1.640630,235.528350,-362.711330,103407.093750,
0.008000,0.146120,-0.057680,1.999510,235.528350,-362.711400,103432.375000,1.000000
0.010000,0.146120,-0.058960,1.989260,235.528350,-362.711490,103457.679690,
0.012000,0.143550,-0.056400,1.927730,235.528380,-362.711550,103482.968750,
0.014000,0.143550,-0.055110,1.814940,235.528380,-362.711640,103508.265630,
0.016000,0.143550,-0.052550,1.968750,235.528380,-362.711730,103533.554690,1.000000
0.018000,0.139710,-0.032040,1.681640,235.528380,-362.711820,103558.851560,
0.020000,0.139710,0.338380,2.009770,235.528950,-362.711940,103584.156250,
0.022000,0.138430,0.343510,2.132810,235.530350,-362.712040,103609.437500,
0.024000,0.137150,0.289670,1.691890,235.531950,-362.712130,103634.742190,1.000000
0.026000,0.135860,0.352480,1.732910,235.533360,-362.712190,103660.039060,
0.028000,0.134580,0.457580,1.445800,235.534820,-362.712220,103685.335940,
0.030000,0.134580,0.531920,1.661130,235.536800,-362.712310,103710.632810,
0.032000,0.132020,0.601140,1.702150,235.539400,-362.712370,103735.929690,1.000000
0.034000,0.130740,0.703670,1.866210,235.542650,-362.712460,103761.226560,
0.036000,0.129460,0.843380,1.937990,235.546680,-362.712460,103786.531250,
0.038000,0.129460,1.020260,1.732910,235.551740,-362.712400,103811.820310,
0.040000,0.129460,1.188170,1.773930,235.558240,-362.712430,103837.109380,1.000000
0.042000,0.126890,1.330440,1.958500,235.566410,-362.712460,103862.406250,
0.044000,0.126890,1.457340,1.691890,235.576480,-362.712460,103887.695310,
0.046000,0.125610,1.562440,1.968750,235.588580,-362.712490,103913.000000,
0.048000,0.125610,1.636780,1.917480,235.602800,-362.712550,103938.289060,1.000000
0.050000,0.124330,1.689330,1.948240,235.619170,-362.712590,103963.585940,
0.052000,0.123050,1.725220,1.681640,235.637650,-362.712620,103988.882810,
0.054000,0.121770,1.740600,1.568850,235.658170,-362.712650,104014.179690,
0.056000,0.117920,1.726500,1.476560,235.680620,-362.712680,104039.476560,1.000000
0.058000,0.117920,1.676510,1.784180,235.704880,-362.712680,104064.773440,
0.060000,0.119200,1.602170,1.937990,235.730770,-362.712680,104090.070310,
0.062000,0.116640,1.512450,1.784180,235.758070,-362.712680,104115.375000,
0.064000,0.119200,1.411190,1.527830,235.786580,-362.712650,104140.664060,1.000000
0.066000,0.116640,1.313780,1.691890,235.816060,-362.712650,104165.960940,
0.068000,0.116640,1.226620,1.876460,235.846210,-362.712650,104191.242190,
0.070000,0.117920,1.134340,1.989260,235.876920,-362.712650,104216.546880,
0.072000,0.116640,1.040770,2.214840,235.908050,-362.712650,104241.835940,1.000000
0.074000,0.117920,0.967710,1.907230,235.939350,-362.712650,104267.132810,
0.076000,0.117920,0.899780,1.866210,235.970700,-362.712650,104292.429690,
0.078000,0.117920,0.856200,1.722660,236.001950,-362.712650,104317.718750,
0.080000,0.117920,0.812620,1.486820,236.033130,-362.712620,104343.023440,1.000000
0.082000,0.116640,0.781860,1.732910,236.064190,-362.712650,104368.312500,
0.084000,0.116640,0.747250,1.907230,236.095310,-362.712620,104393.617190,
0.086000,0.116640,0.703670,1.999510,236.126400,-362.712620,104418.914060,
0.088000,0.116640,0.657530,1.794430,236.157550,-362.712590,104444.210940,1.000000
0.090000,0.117920,0.613950,1.507320,236.188720,-362.712590,104469.507810,
0.092000,0.117920,0.575500,1.343260,236.219880,-362.712590,104494.812500,
0.094000,0.115360,0.534480,1.712400,236.251050,-362.712590,104520.101560,
0.096000,0.115360,0.484500,1.876460,236.282230,-362.712590,104545.390630,1.000000
0.098000,0.115360,0.439640,2.173830,236.313400,-362.712590,104570.695310,
0.100000,0.116640,0.410160,2.091800,236.344500,-362.712590,104595.984380,
0.102000,0.115360,0.403750,1.589360,236.375470,-362.712590,104621.281250,
0.104000,0.115360,0.419130,1.620120,236.406300,-362.712550,104646.578130,1.000000
0.106000,0.114070,0.456300,1.681640,236.437000,-362.712550,104671.875000,
0.108000,0.112790,0.485780,1.722660,236.467680,-362.712550,104697.171880,
0.110000,0.114070,0.503720,1.650880,236.498380,-362.712550,104722.460940,
0.112000,0.111510,0.492190,1.886720,236.529300,-362.712550,104747.765630,1.000000
0.114000,0.112790,0.466550,1.753420,236.560380,-362.712550,104773.054690,
