time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.143550,-0.044860,1.763670,204.315640,-338.870910,15164.436520,1.000000,3.126160,-579.503480
0.002000,0.143550,-0.039730,1.486820,204.315640,-338.871030,15189.737300,,3.119750,
0.004000,0.144840,-0.044860,1.445800,204.315660,-338.871120,15215.037110,,3.115910,
0.006000,0.144840,-0.038450,1.538090,204.315660,-338.871220,15240.325200,,3.114620,
0.008000,0.146120,-0.037170,1.743160,204.315660,-338.871340,15265.622070,1.000000,3.114620,-579.503480
0.010000,0.147400,-0.038450,1.722660,204.315660,-338.871400,15290.917970,,3.114620,
0.012000,0.147400,-0.034610,2.020020,204.315660,-338.871520,15316.212890,,3.121030,
0.014000,0.148680,-0.035890,1.794430,204.315660,-338.871640,15341.503910,,3.128720,
0.016000,0.148680,-0.032040,1.732910,204.315660,-338.871770,15366.802730,1.000000,3.133850,-579.503480
0.018000,0.148680,-0.010250,1.650880,204.315670,-338.871830,15392.094730,,3.141540,
0.020000,0.149960,0.366580,1.640630,204.316240,-338.871890,15417.391600,,3.145390,
0.022000,0.151250,0.378110,1.517580,204.317600,-338.871950,15442.692380,,3.146670,
0.024000,0.153810,0.362730,1.712400,204.319030,-338.871980,15467.987300,1.000000,3.142820,-579.503480
0.026000,0.152530,0.449890,1.702150,204.320280,-338.872010,15493.290040,,3.140260,
0.028000,0.152530,0.566530,1.855960,204.321660,-338.872010,15518.581050,,3.138980,
0.030000,0.155090,0.656250,1.599610,204.323530,-338.872040,15543.881840,,3.140260,
0.032000,0.155090,0.749820,1.620120,204.326020,-338.872100,15569.183590,1.000000,3.149230,-579.503480
0.034000,0.155090,0.857480,1.568850,204.329220,-338.872160,15594.476560,,3.151790,
0.036000,0.155090,1.003600,2.009770,204.333280,-338.872160,15619.774410,,3.149230,
0.038000,0.155090,1.167660,1.876460,204.338470,-338.872130,15645.060550,,3.144100,
0.040000,0.155090,1.320190,2.030270,204.345090,-338.872130,15670.353520,1.000000,3.144100,-579.503480
0.042000,0.153810,1.454770,1.876460,204.353450,-338.872160,15695.651370,,3.145390,
0.044000,0.153810,1.571410,1.814940,204.363660,-338.872160,15720.947270,,3.145390,
0.046000,0.153810,1.662410,1.845700,204.375930,-338.872220,15746.243160,,3.147950,
0.048000,0.155090,1.721370,1.835450,204.390320,-338.872250,15771.539060,1.000000,3.151790,-579.503480
0.050000,0.153810,1.750850,1.702150,204.406910,-338.872280,15796.834960,,3.154360,
0.052000,0.152530,1.759830,1.855960,204.425580,-338.872310,15822.127930,,3.159480,
0.054000,0.151250,1.743160,1.486820,204.446350,-338.872310,15847.426760,,3.164610,
0.056000,0.149960,1.697020,1.486820,204.469060,-338.872340,15872.726560,1.000000,3.171020,-579.503480
0.056000,0.149960,1.697020,1.486820,204.469060,-338.872340,15872.726560,1.000000,3.171020,-579.503480
0.058000,0.147400,1.622680,1.507320,204.493530,-338.872340,15898.024410,,3.176150,
0.060000,0.147400,1.538090,1.640630,204.519560,-338.872340,15923.325200,,3.177430,
0.062000,0.146120,1.444520,1.691890,204.546950,-338.872340,15948.621090,,3.182560,
0.064000,0.146120,1.334290,1.937990,204.575500,-338.872340,15973.916990,1.000000,3.185120,-579.503480
0.066000,0.144840,1.222780,1.784180,204.605000,-338.872340,15999.201170,,3.188960,
0.068000,0.143550,1.129210,1.712400,204.635160,-338.872340,16024.503910,,3.190250,
0.070000,0.143550,1.052310,1.650880,204.665800,-338.872340,16049.794920,,3.194090,
0.072000,0.142270,0.989500,1.568850,204.696730,-338.872310,16075.094730,1.000000,3.196660,-579.503480
0.074000,0.142270,0.934390,1.804690,204.727840,-338.872310,16100.385740,,3.200500,
0.076000,0.142270,0.895940,2.102050,204.758970,-338.872310,16125.679690,,3.203060,
0.078000,0.140990,0.869020,1.661130,204.789990,-338.872310,16150.980470,,3.205630,
0.080000,0.142270,0.852360,1.794430,204.820910,-338.872310,16176.276370,1.000000,3.209470,-579.503480
0.082000,0.140990,0.836980,1.220210,204.851790,-338.872310,16201.573240,,3.212040,
0.084000,0.142270,0.811340,1.538090,204.882690,-338.872310,16226.874020,,3.217160,
0.086000,0.142270,0.760070,1.394530,204.913700,-338.872310,16252.172850,,3.218440,
0.088000,0.140990,0.698550,1.691890,204.944790,-338.872280,16277.463870,1.000000,3.221010,-579.503480
0.090000,0.140990,0.621640,2.009770,204.976030,-338.872280,16302.763670,,3.222290,
0.092000,0.140990,0.537050,1.753420,205.007370,-338.872280,16328.059570,,3.224850,
0.094000,0.140990,0.480650,1.979000,205.038620,-338.872280,16353.350590,,3.226140,
0.096000,0.140990,0.456300,1.753420,205.069780,-338.872280,16378.643550,1.000000,3.228700,-579.503480
0.098000,0.138430,0.430660,1.681640,205.100890,-338.872280,16403.929690,,3.228700,
0.100000,0.139710,0.402470,1.876460,205.131940,-338.872280,16429.234380,,3.229980,
0.102000,0.137150,0.394780,1.937990,205.162930,-338.872250,16454.525390,,3.229980,
0.104000,0.138430,0.406310,2.050780,205.193800,-338.872250,16479.818360,1.000000,3.232540,-579.503480
0.106000,0.135860,0.428100,1.835450,205.224580,-338.872250,16505.117190,,3.233830,
0.108000,0.135860,0.453740,1.609860,205.255340,-338.872250,16530.414060,,3.235110,
0.110000,0.135860,0.476810,1.456050,205.286120,-338.872250,16555.714840,,3.236390,
0.112000,0.135860,0.496030,1.558590,205.316960,-338.872250,16581.007810,1.000000,3.237670,-579.503540
0.114000,0.133300,0.516540,1.804690,205.347870,-338.872250,16606.308590,,3.237670,
0.116000,0.133300,0.537050,1.630370,205.378830,-338.872250,16631.607420,,3.238950,
0.118000,0.132020,0.556270,1.640630,205.409880,-338.872250,16656.906250,,3.240230,
0.120000,0.132020,0.567810,1.538090,205.441060,-338.872250,16682.199220,1.000000,3.242800,-579.503540
0.122000,0.130740,0.572940,1.712400,205.472310,-338.872250,16707.492190,,3.246640,
0.124000,0.130740,0.576780,1.784180,205.503660,-338.872250,16732.791020,,3.249210,
