time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.140990,-0.043580,1.691890,204.317720,-348.869170,15283.652340,1.000000,3.126160,-579.504700
0.002000,0.140990,-0.043580,1.927730,204.317720,-348.869320,15308.952150,,3.123600,
0.004000,0.140990,-0.039730,1.753420,204.317720,-348.869450,15334.241210,,3.119750,
0.006000,0.142270,-0.038450,1.702150,204.317730,-348.869540,15359.543950,,3.114620,
0.008000,0.142270,-0.039730,1.681640,204.317750,-348.869660,15384.838870,1.000000,3.113340,-579.504700
0.010000,0.142270,-0.037170,2.112300,204.317750,-348.869750,15410.130860,,3.112060,
0.012000,0.143550,-0.039730,1.568850,204.317760,-348.869810,15435.428710,,3.109500,
0.014000,0.142270,-0.038450,1.599610,204.317760,-348.869930,15460.729490,,3.110780,
0.016000,0.142270,-0.038450,1.404790,204.317760,-348.870060,15486.024410,1.000000,3.115910,-579.504700
0.018000,0.143550,-0.016660,1.486820,204.317760,-348.870150,15511.325200,,3.123600,
0.020000,0.144840,0.353760,1.568850,204.318330,-348.870240,15536.621090,,3.130000,
0.022000,0.144840,0.358890,1.558590,204.319720,-348.870360,15561.917970,,3.135130,
0.024000,0.143550,0.335820,1.917480,204.321180,-348.870420,15587.215820,1.000000,3.137700,-579.504700
0.026000,0.143550,0.414000,1.620120,204.322460,-348.870450,15612.511720,,3.137700,
0.028000,0.143550,0.530640,1.907230,204.323850,-348.870480,15637.804690,,3.136410,
0.030000,0.142270,0.622920,1.763670,204.325700,-348.870510,15663.097660,,3.141540,
0.032000,0.142270,0.710080,1.794430,204.328170,-348.870610,15688.391600,1.000000,3.153080,-579.504700
0.034000,0.140990,0.828000,1.825200,204.331340,-348.870640,15713.686520,,3.154360,
0.036000,0.139710,0.976680,1.835450,204.335340,-348.870640,15738.977540,,3.149230,
0.038000,0.139710,1.148440,1.999510,204.340470,-348.870640,15764.272460,,3.146670,
0.040000,0.138430,1.321470,1.773930,204.347020,-348.870640,15789.574220,1.000000,3.144100,-579.504700
0.042000,0.138430,1.468870,1.579100,204.355240,-348.870640,15814.867190,,3.144100,
0.044000,0.137150,1.593200,1.620120,204.365390,-348.870670,15840.170900,,3.142820,
0.046000,0.135860,1.688050,1.732910,204.377640,-348.870700,15865.460940,,3.144100,
0.048000,0.134580,1.747010,1.784180,204.392040,-348.870760,15890.761720,1.000000,3.149230,-579.504700
0.048000,0.134580,1.747010,1.784180,204.392040,-348.870760,15890.761720,1.000000,3.149230,-579.504700
0.050000,0.133300,1.773930,1.507320,204.408630,-348.870790,15916.054690,,3.155640,
0.052000,0.130740,1.780330,1.650880,204.427380,-348.870820,15941.355470,,3.164610,
0.054000,0.128170,1.761110,1.743160,204.448200,-348.870850,15966.651370,,3.171020,
0.056000,0.125610,1.714970,1.937990,204.470980,-348.870880,15991.945310,1.000000,3.177430,-579.504700
0.058000,0.125610,1.643190,1.979000,204.495480,-348.870910,16017.235350,,3.186400,
0.060000,0.124330,1.565000,1.999510,204.521530,-348.870910,16042.526370,,3.190250,
0.062000,0.125610,1.471440,1.702150,204.548970,-348.870880,16067.827150,,3.192810,
0.064000,0.124330,1.358640,1.773930,204.577560,-348.870880,16093.118160,1.000000,3.197940,-579.504760
0.066000,0.123050,1.242000,1.599610,204.607120,-348.870880,16118.414060,,3.201780,
0.068000,0.123050,1.149720,1.804690,204.637310,-348.870850,16143.711910,,3.203060,
0.070000,0.121770,1.075380,1.630370,204.667970,-348.870850,16169.006840,,3.205630,
0.072000,0.121770,1.004880,1.763670,204.698960,-348.870850,16194.310550,1.000000,3.209470,-579.504760
0.074000,0.120480,0.933110,1.691890,204.730180,-348.870850,16219.604490,,3.210750,
0.076000,0.120480,0.880550,1.650880,204.761380,-348.870850,16244.905270,,3.214600,
0.078000,0.121770,0.845950,1.353520,204.792480,-348.870850,16270.205080,,3.219730,
0.080000,0.121770,0.825440,1.343260,204.823430,-348.870850,16295.500980,1.000000,3.222290,-579.504820
0.082000,0.121770,0.812620,1.712400,204.854290,-348.870820,16320.794920,,3.227420,
0.084000,0.121770,0.780580,1.845700,204.885210,-348.870820,16346.084960,,3.229980,
0.086000,0.121770,0.725460,2.153320,204.916210,-348.870790,16371.386720,,3.235110,
0.088000,0.124330,0.662660,2.071290,204.947280,-348.870790,16396.675780,1.000000,3.237670,-579.504760
0.090000,0.124330,0.583190,1.681640,204.978500,-348.870790,16421.976560,,3.237670,
0.092000,0.126890,0.506290,1.497070,205.009750,-348.870790,16447.267580,,3.241520,
0.094000,0.126890,0.451170,1.917480,205.040990,-348.870790,16472.560550,,3.242800,
0.096000,0.125610,0.415280,1.784180,205.072130,-348.870790,16497.853520,1.000000,3.244080,-579.504760
0.098000,0.128170,0.381960,1.845700,205.103200,-348.870790,16523.152340,,3.245360,
0.100000,0.126890,0.355040,1.876460,205.134230,-348.870790,16548.455080,,3.246640,
0.102000,0.128170,0.349910,1.784180,205.165160,-348.870790,16573.748050,,3.249210,
0.104000,0.129460,0.369140,1.671390,205.195950,-348.870760,16599.052730,1.000000,3.249210,-579.504760
0.106000,0.128170,0.397340,1.466310,205.226670,-348.870760,16624.345700,,3.251770,
0.108000,0.129460,0.428100,1.712400,205.257340,-348.870760,16649.644530,,3.253050,
0.110000,0.130740,0.457580,1.927730,205.288020,-348.870760,16674.935550,,3.255620,
0.112000,0.129460,0.487060,2.153320,205.318790,-348.870730,16700.232420,1.000000,3.255620,-579.504760
0.114000,0.129460,0.511410,1.825200,205.349660,-348.870730,16725.527340,,3.258180,
0.116000,0.128170,0.528080,1.979000,205.380600,-348.870730,16750.818360,,3.259460,
0.118000,0.130740,0.549870,1.794430,205.411650,-348.870760,16776.111330,,3.262020,
0.120000,0.129460,0.567810,1.630370,205.442780,-348.870730,16801.404300,1.000000,3.263310,-579.504760
0.122000,0.132020,0.579350,1.979000,205.474010,-348.870730,16826.703130,,3.267150,
0.124000,0.132020,0.589600,2.009770,205.505340,-348.870730,16851.996090,,3.268430,
0.126000,0.132020,0.606260,1.763670,205.536710,-348.870730,16877.298830,,3.272280,
0.128000,0.132020,0.647280,1.394530,205.568070,-348.870730,16902.597660,1.000000,3.276120,-579.504760
0.130000,0.130740,0.713930,1.445800,205.599350,-348.870700,16927.890630,,3.278690,
0.132000,0.132020,0.770320,1.435550,205.630650,-348.870700,16953.189450,,3.282530,
0.134000,0.132020,0.813900,1.466310,205.662050,-348.870700,16978.484380,,3.285100,
0.136000,0.133300,0.830570,1.753420,205.693600,-348.870700,17003.789060,1.000000,3.287660,-579.504760
0.138000,0.132020,0.828000,1.825200,205.725310,-348.870700,17029.087890,,3.291500,
0.140000,0.132020,0.824160,1.886720,205.757110,-348.870670,17054.380860,,3.294070,
0.142000,0.132020,0.816470,1.640630,205.788990,-348.870670,17079.675780,,3.297910,
0.144000,0.132020,0.812620,1.620120,205.820880,-348.870670,17104.966800,1.000000,3.300480,-579.504760
0.146000,0.132020,0.821590,1.794430,205.852720,-348.870670,17130.261720,,3.304320,
0.148000,0.134580,0.828000,1.671390,205.884520,-348.870640,17155.554690,,3.306880,
0.150000,0.134580,0.821590,1.917480,205.916380,-348.870640,17180.855470,,3.310730,
0.152000,0.133300,0.813900,1.999510,205.948180,-348.870640,17206.148440,1.000000,3.314580,-579.504760
0.154000,0.133300,0.798520,1.773930,205.980040,-348.870640,17231.447270,,3.317140,
0.156000,0.135860,0.781860,1.466310,206.011890,-348.870610,17256.742190,,3.319700,
0.158000,0.135860,0.739560,1.415040,206.043790,-348.870610,17282.041020,,3.322270,
0.160000,0.137150,0.703670,1.784180,206.075680,-348.870610,17307.341800,1.000000,3.326110,-579.504760
0.162000,0.138430,0.669070,1.702150,206.107590,-348.870570,17332.634770,,3.326110,
0.164000,0.139710,0.616520,1.671390,206.139560,-348.870570,17357.939450,,3.328670,
0.166000,0.138430,0.557560,1.640630,206.171540,-348.870570,17383.230470,,3.329960,
0.168000,0.139710,0.502440,1.845700,206.203510,-348.870570,17408.529300,1.000000,3.332520,-579.504760
0.170000,0.140990,0.469120,1.855960,206.235320,-348.870570,17433.820310,,3.335080,
0.172000,0.142270,0.447330,1.794430,206.267030,-348.870570,17459.111330,,3.338930,
0.174000,0.142270,0.425540,1.907230,206.298650,-348.870540,17484.408200,,3.340210,
0.176000,0.140990,0.403750,1.855960,206.330170,-348.870540,17509.703130,1.000000,3.341490,-579.504760
0.178000,0.140990,0.408870,1.702150,206.361540,-348.870540,17534.996090,,3.344060,
0.180000,0.139710,0.438350,1.722660,206.392730,-348.870510,17560.294920,,3.346620,
0.182000,0.140990,0.481930,1.855960,206.423800,-348.870510,17585.587890,,3.345340,
0.184000,0.140990,0.529360,1.722660,206.454790,-348.870510,17610.884770,1.000000,3.346620,-579.504760
0.186000,0.142270,0.548580,1.620120,206.485860,-348.870510,17636.187500,,3.349180,
0.188000,0.142270,0.546020,1.702150,206.517060,-348.870510,17661.482420,,3.349180,
0.190000,0.140990,0.526790,1.630370,206.548420,-348.870510,17686.779300,,3.349180,
0.192000,0.140990,0.501160,1.445800,206.579900,-348.870510,17712.082030,1.000000,3.350460,-579.504760
0.194000,0.138430,0.490910,1.312500,206.611400,-348.870510,17737.376950,,3.353030,
