time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.133300,-0.046140,1.661130,204.313860,-332.872440,14800.333010,1.000000,3.206910,-579.502380
0.002000,0.134580,-0.046140,1.568850,204.313860,-332.872560,14825.630860,,3.199220,
0.004000,0.134580,-0.048710,1.558590,204.313860,-332.872650,14850.926760,,3.195370,
0.006000,0.135860,-0.047420,1.835450,204.313860,-332.872740,14876.222660,,3.188960,
0.008000,0.135860,-0.049990,2.091800,204.313860,-332.872860,14901.515630,1.000000,3.187680,-579.502380
0.010000,0.135860,-0.049990,1.814940,204.313860,-332.872960,14926.807620,,3.187680,
0.012000,0.135860,-0.051270,1.855960,204.313860,-332.873050,14952.100590,,3.191530,
0.014000,0.135860,-0.053830,1.773930,204.313860,-332.873140,14977.401370,,3.196660,
0.016000,0.137150,-0.049990,1.702150,204.313840,-332.873260,15002.691410,1.000000,3.203060,-579.502380
0.018000,0.137150,-0.029480,1.866210,204.313840,-332.873380,15027.990230,,3.208190,
0.020000,0.139710,0.343510,1.896970,204.314410,-332.873440,15053.280270,,3.212040,
0.022000,0.138430,0.357600,1.599610,204.315750,-332.873540,15078.586910,,3.215880,
0.024000,0.139710,0.335820,1.579100,204.317200,-332.873570,15103.879880,1.000000,3.214600,-579.502380
0.026000,0.140990,0.424260,1.384280,204.318450,-332.873570,15129.177730,,3.212040,
0.028000,0.140990,0.549870,1.456050,204.319780,-332.873630,15154.476560,,3.213320,
0.030000,0.142270,0.653690,1.517580,204.321580,-332.873660,15179.772460,,3.215880,
0.032000,0.142270,0.751100,1.804690,204.324010,-332.873720,15205.073240,1.000000,3.224850,-579.502380
0.034000,0.143550,0.869020,1.722660,204.327180,-332.873750,15230.369140,,3.224850,
0.036000,0.142270,1.016420,1.794430,204.331210,-332.873720,15255.666990,,3.221010,
0.038000,0.143550,1.189450,1.722660,204.336380,-332.873720,15280.957030,,3.217160,
0.040000,0.143550,1.348390,1.609860,204.343020,-332.873720,15306.250000,1.000000,3.218440,-579.502380
0.042000,0.143550,1.485530,1.855960,204.351320,-332.873750,15331.541990,,3.217160,
0.044000,0.144840,1.602170,1.917480,204.361570,-332.873810,15356.838870,,3.219730,
0.046000,0.143550,1.695740,1.979000,204.373860,-332.873810,15382.140630,,3.222290,
0.048000,0.144840,1.758540,2.020020,204.388290,-332.873840,15407.430660,1.000000,3.228700,-579.502380
0.050000,0.143550,1.794430,1.548340,204.404850,-332.873900,15432.726560,,3.233830,
0.052000,0.142270,1.799560,1.579100,204.423580,-332.873930,15458.027340,,3.238950,
0.054000,0.143550,1.775210,1.466310,204.444430,-332.873960,15483.321290,,3.242800,
0.056000,0.142270,1.721370,1.845700,204.467210,-332.873960,15508.621090,1.000000,3.249210,-579.502380
0.058000,0.142270,1.641910,1.743160,204.491760,-332.873960,15533.917970,,3.253050,
0.060000,0.142270,1.554750,1.804690,204.517870,-332.873960,15559.222660,,3.255620,
0.062000,0.140990,1.452210,1.579100,204.545320,-332.873960,15584.510740,,3.259460,
0.064000,0.142270,1.331730,1.661130,204.573960,-332.873960,15609.807620,1.000000,3.263310,-579.502440
0.066000,0.140990,1.206120,1.835450,204.603530,-332.873960,15635.097660,,3.265870,
0.068000,0.142270,1.103580,1.835450,204.633740,-332.873930,15660.395510,,3.268430,
0.070000,0.142270,1.022830,1.866210,204.664430,-332.873930,15685.688480,,3.271000,
0.072000,0.140990,0.954900,1.896970,204.695370,-332.873930,15710.985350,1.000000,3.273560,-579.502440
0.074000,0.142270,0.894650,1.784180,204.726490,-332.873930,15736.281250,,3.276120,
0.076000,0.140990,0.856200,1.620120,204.757580,-332.873930,15761.573240,,3.279970,
0.078000,0.142270,0.833130,1.794430,204.788560,-332.873930,15786.870120,,3.282530,
0.080000,0.143550,0.816470,1.630370,204.819410,-332.873930,15812.163090,1.000000,3.286380,-579.502440
0.082000,0.143550,0.802370,1.630370,204.850230,-332.873900,15837.471680,,3.288940,
0.084000,0.143550,0.766480,1.650880,204.881120,-332.873900,15862.764650,,3.292790,
0.086000,0.143550,0.716490,1.773930,204.912090,-332.873870,15888.062500,,3.294070,
0.088000,0.144840,0.657530,1.333010,204.943130,-332.873870,15913.365230,1.000000,3.296630,-579.502380
0.090000,0.143550,0.589600,1.476560,204.974290,-332.873840,15938.662110,,3.299190,
0.092000,0.144840,0.515260,1.456050,205.005510,-332.873840,15963.955080,,3.301760,
0.094000,0.144840,0.460140,1.989260,205.036710,-332.873840,15989.250000,,3.303040,
0.096000,0.144840,0.434510,2.112300,205.067810,-332.873840,16014.545900,1.000000,3.303040,-579.502380
0.098000,0.143550,0.415280,1.958500,205.098860,-332.873840,16039.834960,,3.304320,
0.100000,0.142270,0.399900,1.589360,205.129870,-332.873840,16065.132810,,3.305600,
0.102000,0.140990,0.390930,1.661130,205.160800,-332.873840,16090.428710,,3.306880,
0.104000,0.139710,0.402470,1.722660,205.191670,-332.873840,16115.723630,1.000000,3.306880,-579.502380
0.106000,0.137150,0.426820,1.691890,205.222430,-332.873840,16141.019530,,3.310730,
0.108000,0.137150,0.461430,1.866210,205.253140,-332.873810,16166.311520,,3.310730,
0.110000,0.134580,0.496030,1.886720,205.283860,-332.873810,16191.616210,,3.310730,
0.112000,0.132020,0.526790,1.835450,205.314680,-332.873810,16216.912110,1.000000,3.313290,-579.502440
0.114000,0.130740,0.553710,1.630370,205.345550,-332.873810,16242.206050,,3.314580,
0.116000,0.130740,0.576780,1.589360,205.376530,-332.873810,16267.508790,,3.314580,
0.118000,0.129460,0.594730,1.445800,205.407610,-332.873810,16292.807620,,3.317140,
0.120000,0.128170,0.617800,1.968750,205.438770,-332.873810,16318.105470,1.000000,3.319700,-579.502440
0.122000,0.126890,0.633180,1.968750,205.470030,-332.873810,16343.386720,,3.322270,
0.124000,0.126890,0.640870,2.020020,205.501420,-332.873810,16368.688480,,3.326110,
0.126000,0.123050,0.646000,1.855960,205.532870,-332.873810,16393.978520,,3.329960,
0.128000,0.123050,0.676760,1.886720,205.564300,-332.873810,16419.277340,1.000000,3.332520,-579.502440
0.130000,0.121770,0.733150,1.681640,205.595660,-332.873810,16444.570310,,3.333800,
0.132000,0.120480,0.786990,1.825200,205.627040,-332.873780,16469.869140,,3.337650,
0.134000,0.121770,0.821590,1.886720,205.658460,-332.873780,16495.164060,,3.340210,
0.136000,0.119200,0.845950,1.599610,205.690020,-332.873780,16520.458980,1.000000,3.342770,-579.502500
0.138000,0.119200,0.848510,1.640630,205.721710,-332.873780,16545.755860,,3.344060,
0.140000,0.119200,0.838260,1.466310,205.753510,-332.873780,16571.052730,,3.346620,
0.142000,0.117920,0.821590,1.620120,205.785400,-332.873780,16596.357420,,3.349180,
0.144000,0.120480,0.808780,1.630370,205.817310,-332.873750,16621.650390,1.000000,3.350460,-579.502500
0.146000,0.120480,0.812620,1.620120,205.849170,-332.873750,16646.951170,,3.355590,
0.148000,0.121770,0.815190,1.763670,205.880980,-332.873750,16672.246090,,3.359440,
0.150000,0.120480,0.807500,1.866210,205.912810,-332.873750,16697.539060,,3.363280,
