time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.144840,-0.053830,1.568850,204.317370,-346.868990,15126.516600,1.000000,3.091550,-579.504460
0.002000,0.146120,-0.053830,1.794430,204.317370,-346.869170,15151.812500,,3.088990,
0.004000,0.144840,-0.047420,1.599610,204.317370,-346.869290,15177.112300,,3.083860,
0.006000,0.144840,-0.048710,1.445800,204.317370,-346.869380,15202.413090,,3.078740,
0.008000,0.146120,-0.043580,1.773930,204.317380,-346.869510,15227.709960,1.000000,3.074890,-579.504460
0.010000,0.146120,-0.041020,1.609860,204.317380,-346.869600,15253.002930,,3.072330,
0.012000,0.148680,-0.043580,1.855960,204.317410,-346.869690,15278.295900,,3.069760,
0.014000,0.147400,-0.038450,2.050780,204.317410,-346.869780,15303.588870,,3.069760,
0.016000,0.148680,-0.042300,1.763670,204.317410,-346.869870,15328.882810,1.000000,3.074890,-579.504460
0.018000,0.147400,-0.016660,1.650880,204.317430,-346.870000,15354.182620,,3.081300,
0.020000,0.148680,0.352480,1.599610,204.317990,-346.870090,15379.476560,,3.087710,
0.022000,0.149960,0.355040,1.732910,204.319400,-346.870210,15404.772460,,3.090270,
0.024000,0.148680,0.329410,1.732910,204.320880,-346.870270,15430.068360,1.000000,3.091550,-579.504460
0.026000,0.149960,0.410160,1.825200,204.322140,-346.870330,15455.365230,,3.090270,
0.028000,0.148680,0.526790,1.589360,204.323530,-346.870360,15480.664060,,3.090270,
0.030000,0.148680,0.617800,1.538090,204.325390,-346.870420,15505.966800,,3.096680,
0.032000,0.148680,0.708800,1.435550,204.327870,-346.870510,15531.258790,1.000000,3.110780,-579.504460
0.034000,0.148680,0.817750,1.363770,204.331040,-346.870540,15556.564450,,3.112060,
0.036000,0.148680,0.965150,1.527830,204.335050,-346.870540,15581.854490,,3.106930,
0.038000,0.148680,1.138180,2.071290,204.340180,-346.870510,15607.152340,,3.104370,
0.040000,0.147400,1.303530,2.225100,204.346730,-346.870540,15632.438480,1.000000,3.103090,-579.504460
0.040000,0.147400,1.303530,2.225100,204.346730,-346.870540,15632.438480,1.000000,3.103090,-579.504460
0.042000,0.146120,1.444520,1.896970,204.354980,-346.870540,15657.736330,,3.100520,
0.044000,0.144840,1.566280,1.845700,204.365140,-346.870610,15683.032230,,3.100520,
0.046000,0.143550,1.663700,1.394530,204.377380,-346.870640,15708.326170,,3.103090,
0.048000,0.143550,1.723940,1.773930,204.391750,-346.870640,15733.630860,1.000000,3.105650,-579.504460
0.050000,0.140990,1.755980,1.886720,204.408310,-346.870700,15758.914060,,3.110780,
0.052000,0.139710,1.767520,2.153320,204.427000,-346.870730,15784.209960,,3.117190,
0.054000,0.137150,1.753420,2.009770,204.447770,-346.870790,15809.503910,,3.124880,
0.056000,0.135860,1.712400,1.650880,204.470500,-346.870790,15834.806640,1.000000,3.131290,-579.504460
0.058000,0.134580,1.643190,1.527830,204.495000,-346.870820,15860.108400,,3.140260,
0.060000,0.133300,1.562440,1.425290,204.521040,-346.870820,15885.400390,,3.142820,
0.062000,0.133300,1.463750,1.568850,204.548480,-346.870820,15910.706050,,3.145390,
0.064000,0.130740,1.347110,1.681640,204.577100,-346.870790,15935.995120,1.000000,3.150510,-579.504520
0.066000,0.130740,1.231750,1.825200,204.606660,-346.870790,15961.295900,,3.155640,
0.068000,0.130740,1.134340,2.112300,204.636900,-346.870790,15986.585940,,3.158200,
0.070000,0.129460,1.056150,1.794430,204.667570,-346.870790,16011.884770,,3.160770,
0.072000,0.129460,0.984380,1.691890,204.698590,-346.870790,16037.174800,1.000000,3.165890,-579.504520
0.074000,0.129460,0.921570,1.486820,204.729780,-346.870790,16062.468750,,3.168460,
0.076000,0.128170,0.879270,1.794430,204.760960,-346.870790,16087.766600,,3.172300,
0.078000,0.128170,0.852360,1.927730,204.792010,-346.870790,16113.054690,,3.176150,
