time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.137150,-0.075620,1.753420,204.316700,-342.869320,15244.254880,1.000000,3.158200,-579.504150
0.002000,0.138430,-0.074340,1.845700,204.316700,-342.869540,15269.541020,,3.159480,
0.004000,0.138430,-0.069210,1.855960,204.316700,-342.869720,15294.838870,,3.156920,
0.006000,0.138430,-0.066650,1.804690,204.316710,-342.869840,15320.134770,,3.151790,
0.008000,0.139710,-0.066650,1.753420,204.316710,-342.869960,15345.426760,1.000000,3.146670,-579.504150
0.010000,0.139710,-0.062810,1.948240,204.316730,-342.870090,15370.731450,,3.144100,
0.012000,0.140990,-0.062810,1.907230,204.316730,-342.870150,15396.019530,,3.138980,
0.014000,0.142270,-0.058960,1.753420,204.316730,-342.870240,15421.313480,,3.135130,
0.016000,0.143550,-0.056400,1.558590,204.316740,-342.870360,15446.606450,1.000000,3.136410,-579.504150
0.018000,0.144840,-0.033330,1.794430,204.316760,-342.870450,15471.909180,,3.141540,
0.020000,0.146120,0.339660,1.855960,204.317310,-342.870540,15497.210940,,3.144100,
0.022000,0.146120,0.353760,1.814940,204.318660,-342.870640,15522.501950,,3.149230,
0.024000,0.146120,0.335820,1.732910,204.320110,-342.870760,15547.811520,1.000000,3.151790,-579.504150
0.026000,0.146120,0.424260,1.650880,204.321370,-342.870790,15573.105470,,3.150510,
0.028000,0.146120,0.539610,1.732910,204.322740,-342.870880,15598.396480,,3.154360,
0.030000,0.147400,0.629330,1.845700,204.324620,-342.870940,15623.689450,,3.160770,
0.032000,0.147400,0.713930,1.917480,204.327120,-342.871060,15648.979490,1.000000,3.174870,-579.504150
0.034000,0.146120,0.820310,2.225100,204.330340,-342.871090,15674.276370,,3.177430,
0.036000,0.146120,0.958740,1.979000,204.334440,-342.871090,15699.571290,,3.172300,
0.038000,0.146120,1.121520,1.702150,204.339630,-342.871060,15724.870120,,3.164610,
0.040000,0.146120,1.277890,1.763670,204.346240,-342.871060,15750.155270,1.000000,3.164610,-579.504150
0.040000,0.146120,1.277890,1.763670,204.346240,-342.871060,15750.155270,1.000000,3.164610,-579.504150
0.042000,0.146120,1.416320,1.630370,204.354550,-342.871090,15775.458010,,3.162050,
0.044000,0.146120,1.536800,1.456050,204.364730,-342.871120,15800.756840,,3.159480,
0.046000,0.146120,1.630370,1.722660,204.376970,-342.871190,15826.049800,,3.160770,
0.048000,0.146120,1.693180,1.773930,204.391330,-342.871220,15851.348630,1.000000,3.164610,-579.504150
0.050000,0.144840,1.727780,1.937990,204.407850,-342.871250,15876.648440,,3.169740,
0.052000,0.142270,1.736760,1.497070,204.426530,-342.871310,15901.947270,,3.177430,
0.054000,0.140990,1.722660,1.466310,204.447280,-342.871340,15927.243160,,3.183840,
0.056000,0.139710,1.679080,1.609860,204.469960,-342.871370,15952.541990,1.000000,3.192810,-579.504150
0.058000,0.138430,1.609860,1.743160,204.494420,-342.871370,15977.836910,,3.196660,
0.060000,0.135860,1.527830,1.886720,204.520430,-342.871400,16003.127930,,3.200500,
0.062000,0.134580,1.429140,2.040530,204.547850,-342.871370,16028.418950,,3.204350,
0.064000,0.133300,1.322750,1.968750,204.576400,-342.871370,16053.713870,1.000000,3.206910,-579.504210
0.066000,0.132020,1.216370,1.640630,204.605880,-342.871370,16079.014650,,3.210750,
0.068000,0.132020,1.126650,1.773930,204.636050,-342.871370,16104.307620,,3.213320,
0.070000,0.133300,1.056150,1.876460,204.666690,-342.871340,16129.603520,,3.214600,
0.072000,0.132020,0.986940,1.763670,204.697650,-342.871370,16154.899410,1.000000,3.218440,-579.504210
0.074000,0.132020,0.926700,1.691890,204.728810,-342.871370,16180.195310,,3.221010,
0.076000,0.130740,0.884400,1.753420,204.759990,-342.871340,16205.493160,,3.224850,
0.078000,0.130740,0.853640,1.691890,204.791060,-342.871340,16230.790040,,3.228700,
0.080000,0.130740,0.833130,1.548340,204.822010,-342.871340,16256.090820,1.000000,3.231260,-579.504210
0.082000,0.132020,0.821590,1.527830,204.852910,-342.871340,16281.385740,,3.236390,
0.084000,0.130740,0.795960,1.927730,204.883820,-342.871340,16306.683590,,3.238950,
0.086000,0.129460,0.745970,1.907230,204.914840,-342.871340,16331.975590,,3.242800,
0.088000,0.130740,0.688290,2.040530,204.945920,-342.871310,16357.272460,1.000000,3.245360,-579.504210
0.090000,0.128170,0.612670,1.968750,204.977160,-342.871310,16382.563480,,3.245360,
0.092000,0.129460,0.530640,1.907230,205.008500,-342.871310,16407.855470,,3.249210,
0.094000,0.129460,0.466550,1.702150,205.039790,-342.871280,16433.154300,,3.250490,
0.096000,0.128170,0.430660,1.650880,205.070980,-342.871280,16458.447270,1.000000,3.253050,-579.504210
0.098000,0.129460,0.402470,2.071290,205.102110,-342.871280,16483.742190,,3.251770,
0.100000,0.126890,0.375550,1.917480,205.133190,-342.871280,16509.035160,,3.253050,
0.102000,0.126890,0.365300,1.743160,205.164180,-342.871280,16534.339840,,3.254330,
0.104000,0.125610,0.375550,1.456050,205.195040,-342.871280,16559.636720,1.000000,3.255620,-579.504210
0.106000,0.124330,0.397340,1.579100,205.225800,-342.871280,16584.933590,,3.258180,
0.108000,0.124330,0.422970,1.497070,205.256530,-342.871280,16610.230470,,3.258180,
0.110000,0.125610,0.448610,1.394530,205.287280,-342.871280,16635.531250,,3.260740,
0.112000,0.124330,0.475520,1.804690,205.318070,-342.871250,16660.826170,1.000000,3.262020,-579.504210
0.114000,0.123050,0.501160,1.794430,205.348910,-342.871250,16686.119140,,3.263310,
0.116000,0.121770,0.526790,1.907230,205.379850,-342.871250,16711.419920,,3.264590,
0.118000,0.121770,0.549870,1.620120,205.410840,-342.871250,16736.708980,,3.268430,
0.120000,0.121770,0.562680,1.671390,205.441990,-342.871250,16762.003910,1.000000,3.268430,-579.504270
0.122000,0.121770,0.569090,1.712400,205.473210,-342.871250,16787.296880,,3.271000,
0.124000,0.121770,0.580630,1.671390,205.504530,-342.871250,16812.593750,,3.276120,
0.126000,0.120480,0.598570,1.999510,205.535870,-342.871250,16837.886720,,3.277400,
0.128000,0.120480,0.638310,1.763670,205.567200,-342.871220,16863.181640,1.000000,3.281250,-579.504270
0.130000,0.119200,0.702390,1.763670,205.598480,-342.871220,16888.478520,,3.283810,
0.132000,0.120480,0.752380,1.527830,205.629810,-342.871220,16913.781250,,3.286380,
0.134000,0.121770,0.790830,1.640630,205.661190,-342.871190,16939.078130,,3.288940,
0.136000,0.121770,0.812620,1.753420,205.692720,-342.871190,16964.371090,1.000000,3.290220,-579.504270
