time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.160220,-0.116640,1.896970,204.315490,-336.870030,944598.000000,1.000000,3.132570,-539.502620
0.002000,0.158940,-0.115360,1.937990,204.315490,-336.870120,944623.312500,,3.124880,
0.004000,0.158940,-0.115360,1.589360,204.315490,-336.870240,944648.625000,,3.119750,
0.006000,0.158940,-0.116640,1.589360,204.315490,-336.870300,944673.875000,,3.117190,
0.008000,0.158940,-0.112790,1.640630,204.315510,-336.870360,944699.187500,1.000000,3.114620,-539.502620
0.010000,0.160220,-0.112790,1.681640,204.315510,-336.870480,944724.500000,,3.114620,
0.012000,0.160220,-0.110230,1.968750,204.315510,-336.870570,944749.750000,,3.117190,
0.014000,0.158940,-0.108950,2.040530,204.315490,-336.870670,944775.062500,,3.122310,
0.016000,0.158940,-0.110230,2.081540,204.315510,-336.870790,944800.375000,1.000000,3.127440,-539.502620
0.016000,0.158940,-0.110230,2.081540,204.315510,-336.870790,944800.375000,1.000000,3.127440,-539.502620
0.018000,0.160220,-0.080750,2.009770,204.315510,-336.870880,944825.625000,,3.137700,
0.020000,0.160220,0.289670,1.712400,204.316060,-336.870970,944850.937500,,3.142820,
0.022000,0.160220,0.320430,1.845700,204.317340,-336.871030,944876.250000,,3.146670,
0.024000,0.161500,0.342220,1.907230,204.318600,-336.871060,944901.500000,1.000000,3.145390,-539.502620
0.026000,0.161500,0.444760,2.286620,204.319720,-336.871060,944926.812500,,3.141540,
0.028000,0.161500,0.570370,1.876460,204.321010,-336.871090,944952.125000,,3.140260,
0.030000,0.161500,0.665220,1.814940,204.322830,-336.871120,944977.437500,,3.142820,
0.032000,0.162780,0.761350,1.763670,204.325290,-336.871190,945002.687500,1.000000,3.150510,-539.502620
0.034000,0.161500,0.872860,1.312500,204.328520,-336.871190,945028.000000,,3.151790,
0.036000,0.164060,1.013850,1.743160,204.332660,-336.871220,945053.312500,,3.147950,
0.038000,0.164060,1.161250,1.681640,204.337980,-336.871190,945078.562500,,3.145390,
0.040000,0.164060,1.303530,1.968750,204.344740,-336.871220,945103.875000,1.000000,3.145390,-539.502620
0.042000,0.164060,1.438110,1.784180,204.353150,-336.871220,945129.187500,,3.144100,
0.044000,0.164060,1.557310,1.927730,204.363420,-336.871250,945154.437500,,3.145390,
0.046000,0.164060,1.647030,1.794430,204.375730,-336.871280,945179.750000,,3.147950,
0.048000,0.164060,1.700870,1.599610,204.390180,-336.871340,945205.062500,1.000000,3.153080,-539.502620
0.050000,0.164060,1.726500,1.876460,204.406780,-336.871340,945230.312500,,3.155640,
0.052000,0.162780,1.734190,1.866210,204.425510,-336.871370,945255.750000,,3.160770,
0.054000,0.160220,1.714970,2.020020,204.446290,-336.871400,945281.000000,,3.167180,
0.056000,0.160220,1.664980,1.825200,204.468990,-336.871430,945306.312500,1.000000,3.172300,-539.502620
0.058000,0.160220,1.584230,1.702150,204.493500,-336.871460,945331.625000,,3.178710,
0.060000,0.161500,1.491940,1.548340,204.519560,-336.871460,945356.875000,,3.179990,
0.062000,0.160220,1.393250,1.671390,204.546970,-336.871430,945382.187500,,3.183840,
0.064000,0.160220,1.283020,1.773930,204.575500,-336.871430,945407.500000,1.000000,3.186400,-539.502620
0.066000,0.160220,1.175350,1.702150,204.604970,-336.871430,945432.750000,,3.190250,
0.068000,0.160220,1.083070,1.681640,204.635090,-336.871430,945458.062500,,3.192810,
0.070000,0.158940,1.011290,1.773930,204.665660,-336.871430,945483.375000,,3.195370,
0.072000,0.158940,0.951050,1.958500,204.696550,-336.871400,945508.687500,1.000000,3.196660,-539.502620
0.074000,0.158940,0.892090,2.071290,204.727630,-336.871430,945533.937500,,3.200500,
0.076000,0.158940,0.854920,2.061040,204.758740,-336.871400,945559.250000,,3.204350,
0.078000,0.158940,0.824160,1.927730,204.789750,-336.871400,945584.562500,,3.206910,
0.080000,0.158940,0.802370,1.886720,204.820660,-336.871400,945609.812500,1.000000,3.212040,-539.502620
0.082000,0.158940,0.793400,1.927730,204.851520,-336.871400,945635.125000,,3.214600,
0.084000,0.158940,0.772890,1.681640,204.882350,-336.871370,945660.437500,,3.218440,
0.086000,0.160220,0.726750,1.784180,204.913310,-336.871370,945685.687500,,3.221010,
0.088000,0.160220,0.666500,1.825200,204.944380,-336.871370,945711.000000,1.000000,3.222290,-539.502620
0.090000,0.160220,0.593440,1.917480,204.975570,-336.871340,945736.312500,,3.223570,
0.092000,0.160220,0.520390,1.999510,205.006850,-336.871340,945761.562500,,3.227420,
0.094000,0.158940,0.472960,1.445800,205.038070,-336.871340,945786.875000,,3.227420,
0.096000,0.160220,0.446040,1.702150,205.069200,-336.871340,945812.187500,1.000000,3.228700,-539.502620
0.098000,0.158940,0.421690,1.640630,205.100310,-336.871340,945837.437500,,3.228700,
0.100000,0.158940,0.396060,1.948240,205.131390,-336.871340,945862.750000,,3.231260,
0.102000,0.157650,0.388370,1.958500,205.162380,-336.871340,945888.062500,,3.233830,
0.104000,0.156370,0.405030,2.091800,205.193250,-336.871340,945913.375000,1.000000,3.235110,-539.502620
0.106000,0.155090,0.435790,1.917480,205.224030,-336.871340,945938.625000,,3.237670,
0.108000,0.153810,0.462710,1.589360,205.254790,-336.871340,945963.937500,,3.238950,
0.110000,0.153810,0.484500,1.948240,205.285610,-336.871340,945989.250000,,3.238950,
0.110000,0.153810,0.484500,1.948240,205.285610,-336.871340,945989.250000,,3.238950,
0.112000,0.152530,0.506290,1.661130,205.316470,-336.871340,946014.500000,1.000000,3.237670,-539.502690
0.114000,0.151250,0.529360,1.845700,205.347380,-336.871340,946039.937500,,3.241520,
0.116000,0.151250,0.547300,1.845700,205.378400,-336.871340,946065.187500,,3.241520,
0.118000,0.149960,0.561400,1.609860,205.409520,-336.871340,946090.500000,,3.242800,
0.120000,0.148680,0.565250,1.579100,205.440720,-336.871340,946115.812500,1.000000,3.245360,-539.502690
0.122000,0.148680,0.571660,1.743160,205.472030,-336.871340,946141.062500,,3.247920,
0.124000,0.148680,0.572940,1.671390,205.503400,-336.871340,946166.375000,,3.251770,
0.126000,0.147400,0.581910,1.927730,205.534810,-336.871310,946191.687500,,3.254330,
0.128000,0.143550,0.615230,2.173830,205.566180,-336.871310,946216.937500,1.000000,3.258180,-539.502690
0.130000,0.143550,0.678040,2.030270,205.597460,-336.871310,946242.250000,,3.260740,
0.132000,0.143550,0.738280,1.927730,205.628740,-336.871280,946267.562500,,3.263310,
0.134000,0.142270,0.779300,1.722660,205.660080,-336.871280,946292.812500,,3.267150,
0.136000,0.142270,0.806210,1.989260,205.691560,-336.871280,946318.125000,1.000000,3.269710,-539.502750
0.138000,0.142270,0.803650,1.937990,205.723210,-336.871280,946343.437500,,3.269710,
0.140000,0.142270,0.792110,2.348140,205.755000,-336.871280,946368.687500,,3.272280,
0.142000,0.140990,0.776730,1.794430,205.786870,-336.871280,946394.000000,,3.274840,
0.144000,0.142270,0.771610,1.948240,205.818730,-336.871280,946419.312500,1.000000,3.277400,-539.502750
0.146000,0.143550,0.785710,1.476560,205.850510,-336.871280,946444.625000,,3.279970,
0.148000,0.142270,0.794680,1.579100,205.882290,-336.871250,946469.875000,,3.283810,
0.150000,0.143550,0.786990,1.691890,205.914090,-336.871250,946495.187500,,3.286380,
0.152000,0.144840,0.772890,1.835450,205.945910,-336.871250,946520.500000,1.000000,3.291500,-539.502750
0.154000,0.144840,0.763920,2.020020,205.977710,-336.871220,946545.750000,,3.294070,
0.156000,0.147400,0.758790,1.773930,206.009510,-336.871220,946571.062500,,3.295350,
0.158000,0.148680,0.730590,1.896970,206.041320,-336.871190,946596.375000,,3.299190,
0.160000,0.149960,0.699830,1.784180,206.073180,-336.871190,946621.625000,1.000000,3.300480,-539.502750
0.162000,0.152530,0.665220,1.650880,206.105060,-336.871190,946646.937500,,3.303040,
0.164000,0.153810,0.617800,1.855960,206.136960,-336.871190,946672.250000,,3.304320,
0.166000,0.156370,0.571660,1.937990,206.168900,-336.871190,946697.500000,,3.305600,
0.168000,0.157650,0.524230,2.153320,206.200820,-336.871190,946722.812500,1.000000,3.306880,-539.502750
0.168000,0.157650,0.524230,2.153320,206.200820,-336.871190,946722.812500,1.000000,3.306880,-539.502750
0.170000,0.158940,0.492190,1.794430,206.232670,-336.871190,946748.125000,,3.310730,
0.172000,0.162780,0.470400,1.681640,206.264400,-336.871190,946773.375000,,3.312010,
0.174000,0.164060,0.447330,1.517580,206.296070,-336.871190,946798.687500,,3.314580,
0.176000,0.165340,0.426820,1.630370,206.327640,-336.871190,946824.062500,1.000000,3.317140,-539.502690
0.178000,0.166630,0.422970,1.784180,206.359100,-336.871150,946849.375000,,3.318420,
0.180000,0.167910,0.440920,1.753420,206.390410,-336.871150,946874.687500,,3.320980,
0.182000,0.169190,0.476810,1.896970,206.421590,-336.871120,946899.937500,,3.320980,
0.184000,0.170470,0.512700,1.599610,206.452700,-336.871120,946925.250000,1.000000,3.322270,-539.502690
0.186000,0.170470,0.521670,2.009770,206.483860,-336.871120,946950.562500,,3.323550,
0.188000,0.171750,0.513980,2.143070,206.515120,-336.871120,946975.875000,,3.323550,
0.190000,0.171750,0.492190,1.896970,206.546490,-336.871090,947001.125000,,3.324830,
0.192000,0.171750,0.466550,1.999510,206.577960,-336.871090,947026.437500,1.000000,3.326110,-539.502690
0.194000,0.170470,0.460140,1.948240,206.609470,-336.871090,947051.750000,,3.326110,
0.196000,0.171750,0.479370,1.999510,206.640870,-336.871090,947077.000000,,3.328670,
0.198000,0.170470,0.505000,1.814940,206.672290,-336.871090,947102.312500,,3.328670,
0.200000,0.169190,0.526790,1.691890,206.703720,-336.871120,947127.625000,1.000000,3.329960,-539.502690
0.202000,0.169190,0.542180,1.927730,206.735170,-336.871090,947152.875000,,3.332520,
0.204000,0.167910,0.554990,1.917480,206.766660,-336.871090,947178.187500,,3.336360,
0.206000,0.166630,0.578060,1.876460,206.798130,-336.871090,947203.500000,,3.337650,
0.208000,0.162780,0.611390,1.589360,206.829560,-336.871060,947228.750000,1.000000,3.341490,-539.502690
0.210000,0.162780,0.646000,1.743160,206.860980,-336.871060,947254.062500,,3.341490,
0.212000,0.162780,0.678040,1.784180,206.892400,-336.871060,947279.375000,,3.342770,
0.214000,0.161500,0.707520,1.866210,206.923830,-336.871060,947304.625000,,3.344060,
0.216000,0.161500,0.713930,2.143070,206.955380,-336.871060,947329.937500,1.000000,3.345340,-539.502690
0.218000,0.160220,0.697270,2.132810,206.987110,-336.871060,947355.250000,,3.346620,
0.220000,0.158940,0.683170,1.907230,207.018910,-336.871060,947380.500000,,3.347900,
0.222000,0.156370,0.676760,1.568850,207.050690,-336.871060,947405.812500,,3.350460,
