time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.165340,-0.117920,1.876460,204.315930,-336.870030,3759234.750000,1.000000,3.135130,-419.502200
0.002000,0.165340,-0.117920,1.835450,204.315930,-336.870150,3759260.000000,,3.127440,
0.004000,0.165340,-0.117920,1.804690,204.315930,-336.870240,3759285.500000,,3.127440,
0.006000,0.164060,-0.115360,2.112300,204.315930,-336.870330,3759310.500000,,3.123600,
0.008000,0.164060,-0.116640,2.255860,204.315930,-336.870420,3759335.750000,1.000000,3.121030,-419.502260
0.010000,0.164060,-0.115360,1.907230,204.315930,-336.870510,3759361.250000,,3.121030,
0.012000,0.164060,-0.115360,1.937990,204.315930,-336.870610,3759386.500000,,3.124880,
0.014000,0.164060,-0.114070,1.835450,204.315930,-336.870700,3759411.500000,,3.128720,
0.016000,0.164060,-0.112790,1.476560,204.315930,-336.870790,3759437.000000,1.000000,3.132570,-419.502260
0.018000,0.165340,-0.085880,1.753420,204.315950,-336.870910,3759462.500000,,3.141540,
0.020000,0.165340,0.283260,1.712400,204.316500,-336.871000,3759487.750000,,3.149230,
0.022000,0.166630,0.317870,1.876460,204.317780,-336.871060,3759512.750000,,3.150510,
0.024000,0.166630,0.344790,1.671390,204.319020,-336.871090,3759538.250000,1.000000,3.150510,-419.502260
0.026000,0.166630,0.446040,1.671390,204.320130,-336.871120,3759563.500000,,3.146670,
0.028000,0.166630,0.569090,1.712400,204.321430,-336.871120,3759589.000000,,3.146670,
0.030000,0.166630,0.669070,1.784180,204.323210,-336.871150,3759614.000000,,3.146670,
0.032000,0.167910,0.775450,1.979000,204.325650,-336.871190,3759639.250000,1.000000,3.156920,-419.502260
0.034000,0.166630,0.888240,2.163570,204.328860,-336.871250,3759664.750000,,3.158200,
0.036000,0.166630,1.029240,1.979000,204.332990,-336.871250,3759690.250000,,3.153080,
0.038000,0.166630,1.176640,1.835450,204.338320,-336.871250,3759715.000000,,3.153080,
0.040000,0.166630,1.316350,1.712400,204.345090,-336.871250,3759740.500000,1.000000,3.150510,-419.502260
0.040000,0.166630,1.316350,1.712400,204.345090,-336.871250,3759740.500000,1.000000,3.150510,-419.502260
0.042000,0.167910,1.447080,1.907230,204.353530,-336.871280,3759766.000000,,3.150510,
0.044000,0.167910,1.562440,2.040530,204.363850,-336.871310,3759791.250000,,3.151790,
0.046000,0.167910,1.648320,1.804690,204.376210,-336.871340,3759816.250000,,3.155640,
0.048000,0.167910,1.698300,1.937990,204.390670,-336.871340,3759841.750000,1.000000,3.158200,-419.502260
0.050000,0.166630,1.722660,1.753420,204.407320,-336.871370,3759867.000000,,3.160770,
0.052000,0.167910,1.729060,1.620120,204.426060,-336.871400,3759892.500000,,3.167180,
0.054000,0.166630,1.708560,1.589360,204.446840,-336.871430,3759918.000000,,3.171020,
0.056000,0.166630,1.654720,1.671390,204.469570,-336.871460,3759942.750000,1.000000,3.174870,-419.502260
0.058000,0.166630,1.572690,2.050780,204.494090,-336.871460,3759968.250000,,3.181270,
0.060000,0.165340,1.484250,2.286620,204.520140,-336.871460,3759993.750000,,3.185120,
0.062000,0.165340,1.384280,2.194340,204.547530,-336.871460,3760019.000000,,3.187680,
0.064000,0.165340,1.272770,1.958500,204.576080,-336.871460,3760044.000000,1.000000,3.190250,-419.502260
0.066000,0.165340,1.161250,1.763670,204.605550,-336.871460,3760069.500000,,3.195370,
0.068000,0.165340,1.074100,1.825200,204.635670,-336.871460,3760094.750000,,3.196660,
0.070000,0.165340,1.004880,1.886720,204.666210,-336.871460,3760120.250000,,3.200500,
0.072000,0.165340,0.948490,2.122560,204.697080,-336.871460,3760145.250000,1.000000,3.201780,-419.502260
0.074000,0.164060,0.893370,1.917480,204.728130,-336.871460,3760170.500000,,3.203060,
0.076000,0.164060,0.856200,1.886720,204.759230,-336.871460,3760196.000000,,3.206910,
0.078000,0.165340,0.824160,1.497070,204.790250,-336.871430,3760221.500000,,3.209470,
0.080000,0.165340,0.797240,1.599610,204.821180,-336.871430,3760246.250000,1.000000,3.213320,-419.502260
0.082000,0.166630,0.779300,1.527830,204.852070,-336.871430,3760271.750000,,3.215880,
0.084000,0.164060,0.754940,1.620120,204.882950,-336.871430,3760297.250000,,3.221010,
0.086000,0.165340,0.703670,1.927730,204.913940,-336.871400,3760322.500000,,3.221010,
0.088000,0.165340,0.644710,2.061040,204.945010,-336.871400,3760347.500000,1.000000,3.224850,-419.502260
0.090000,0.164060,0.571660,2.020020,204.976180,-336.871400,3760373.000000,,3.227420,
0.092000,0.164060,0.499880,1.804690,205.007430,-336.871400,3760398.250000,,3.227420,
0.094000,0.162780,0.455020,1.599610,205.038600,-336.871400,3760423.750000,,3.228700,
0.096000,0.162780,0.438350,1.794430,205.069670,-336.871400,3760448.750000,1.000000,3.229980,-419.502260
0.098000,0.161500,0.424260,2.112300,205.100720,-336.871400,3760474.000000,,3.231260,
0.100000,0.161500,0.406310,1.968750,205.131740,-336.871400,3760499.500000,,3.231260,
