time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.158940,-0.083310,1.968750,204.314300,-332.872040,484597.875000,1.000000,3.219730,-559.500850
0.002000,0.158940,-0.085880,1.835450,204.314300,-332.872130,484623.156250,,3.206910,
0.004000,0.157650,-0.085880,1.722660,204.314300,-332.872190,484648.437500,,3.203060,
0.006000,0.157650,-0.089720,1.650880,204.314300,-332.872280,484673.750000,,3.196660,
0.008000,0.157650,-0.089720,1.732910,204.314300,-332.872380,484699.031250,1.000000,3.195370,-559.500850
0.010000,0.158940,-0.091000,1.732910,204.314300,-332.872470,484724.312500,,3.196660,
0.012000,0.158940,-0.093570,2.040530,204.314290,-332.872590,484749.625000,,3.199220,
0.014000,0.158940,-0.094850,2.020020,204.314290,-332.872710,484774.906250,,3.208190,
0.016000,0.158940,-0.096130,2.020020,204.314270,-332.872860,484800.218750,1.000000,3.214600,-559.500920
0.018000,0.157650,-0.069210,1.866210,204.314270,-332.872990,484825.500000,,3.223570,
0.020000,0.157650,0.299930,1.784180,204.314820,-332.873080,484850.781250,,3.228700,
0.022000,0.157650,0.330690,1.538090,204.316100,-332.873140,484876.093750,,3.232540,
0.024000,0.157650,0.342220,1.804690,204.317380,-332.873170,484901.375000,1.000000,3.232540,-559.500920
0.026000,0.157650,0.438350,1.866210,204.318540,-332.873200,484926.656250,,3.228700,
0.028000,0.158940,0.560120,1.784180,204.319850,-332.873230,484952.000000,,3.229980,
0.030000,0.157650,0.662660,1.794430,204.321640,-332.873260,484977.312500,,3.231260,
0.032000,0.158940,0.760070,1.671390,204.324100,-332.873290,485002.593750,1.000000,3.238950,-559.500920
0.034000,0.158940,0.881840,1.609860,204.327270,-332.873320,485027.906250,,3.236390,
0.036000,0.160220,1.027950,1.968750,204.331340,-332.873290,485053.187500,,3.232540,
0.038000,0.160220,1.194580,2.091800,204.336580,-332.873290,485078.468750,,3.232540,
0.040000,0.158940,1.348390,2.184080,204.343290,-332.873320,485103.781250,1.000000,3.229980,-559.500920
0.042000,0.158940,1.480410,2.122560,204.351670,-332.873350,485129.062500,,3.229980,
0.044000,0.158940,1.602170,1.661130,204.361950,-332.873380,485154.343750,,3.232540,
0.046000,0.158940,1.697020,1.804690,204.374240,-332.873410,485179.656250,,3.236390,
0.048000,0.158940,1.764950,1.968750,204.388660,-332.873440,485204.937500,1.000000,3.242800,-559.500920
0.050000,0.158940,1.797000,1.948240,204.405260,-332.873470,485230.218750,,3.246640,
0.052000,0.158940,1.802120,1.989260,204.424010,-332.873500,485255.531250,,3.253050,
0.054000,0.157650,1.777770,1.620120,204.444870,-332.873540,485280.812500,,3.256900,
0.056000,0.157650,1.721370,1.650880,204.467680,-332.873540,485306.125000,1.000000,3.263310,-559.500920
0.058000,0.156370,1.636780,1.507320,204.492280,-332.873540,485331.406250,,3.265870,
0.058000,0.156370,1.636780,1.507320,204.492280,-332.873540,485331.406250,,3.265870,
0.060000,0.156370,1.540650,1.384280,204.518430,-332.873540,485356.750000,,3.269710,
0.062000,0.157650,1.435550,1.794430,204.545900,-332.873540,485382.031250,,3.271000,
0.064000,0.156370,1.312500,1.979000,204.574570,-332.873540,485407.343750,1.000000,3.274840,-559.500920
0.066000,0.157650,1.192020,2.153320,204.604130,-332.873540,485432.625000,,3.278690,
0.068000,0.157650,1.089480,1.804690,204.634350,-332.873540,485457.906250,,3.281250,
0.070000,0.157650,1.012570,1.773930,204.664990,-332.873540,485483.218750,,3.283810,
0.072000,0.157650,0.945920,1.435550,204.695920,-332.873540,485508.500000,1.000000,3.286380,-559.500920
0.074000,0.158940,0.884400,1.589360,204.727020,-332.873500,485533.812500,,3.288940,
0.076000,0.158940,0.842100,2.020020,204.758130,-332.873500,485559.093750,,3.292790,
0.078000,0.160220,0.808780,1.937990,204.789150,-332.873500,485584.375000,,3.296630,
0.080000,0.160220,0.783140,1.979000,204.820050,-332.873500,485609.687500,1.000000,3.297910,-559.500920
0.082000,0.161500,0.763920,1.497070,204.850910,-332.873500,485634.968750,,3.301760,
0.084000,0.161500,0.724180,1.722660,204.881810,-332.873470,485660.250000,,3.304320,
0.086000,0.162780,0.674190,1.650880,204.912750,-332.873470,485685.562500,,3.306880,
0.088000,0.164060,0.617800,1.497070,204.943760,-332.873440,485710.906250,1.000000,3.306880,-559.500920
0.090000,0.164060,0.549870,1.855960,204.974870,-332.873440,485736.187500,,3.309450,
0.092000,0.165340,0.480650,2.050780,205.006040,-332.873440,485761.500000,,3.310730,
0.094000,0.164060,0.430660,2.009770,205.037190,-332.873440,485786.781250,,3.312010,
0.096000,0.165340,0.406310,1.989260,205.068210,-332.873440,485812.062500,1.000000,3.313290,-559.500920
0.098000,0.164060,0.392210,1.907230,205.099210,-332.873440,485837.375000,,3.313290,
0.100000,0.162780,0.374270,1.763670,205.130200,-332.873440,485862.656250,,3.315860,
0.102000,0.162780,0.367860,1.958500,205.161100,-332.873440,485887.937500,,3.315860,
0.104000,0.161500,0.385800,2.143070,205.191930,-332.873410,485913.250000,1.000000,3.318420,-559.500920
0.106000,0.160220,0.419130,1.968750,205.222660,-332.873410,485938.531250,,3.318420,
0.108000,0.158940,0.451170,1.835450,205.253340,-332.873410,485963.812500,,3.319700,
0.110000,0.158940,0.484500,1.527830,205.284070,-332.873410,485989.125000,,3.320980,
0.112000,0.156370,0.512700,1.835450,205.314900,-332.873410,486014.406250,1.000000,3.322270,-559.500920
0.114000,0.156370,0.539610,1.876460,205.345790,-332.873410,486039.718750,,3.322270,
0.116000,0.155090,0.565250,1.866210,205.376770,-332.873410,486065.000000,,3.323550,
0.118000,0.153810,0.581910,1.743160,205.407870,-332.873410,486090.281250,,3.324830,
0.120000,0.151250,0.592160,1.804690,205.439070,-332.873410,486115.593750,1.000000,3.327390,-559.500920
0.122000,0.151250,0.601140,1.886720,205.470410,-332.873410,486140.875000,,3.329960,
0.124000,0.151250,0.606260,1.579100,205.501800,-332.873410,486166.156250,,3.332520,
0.126000,0.149960,0.616520,1.968750,205.533250,-332.873410,486191.468750,,3.337650,
0.128000,0.148680,0.648560,2.030270,205.564650,-332.873410,486216.750000,1.000000,3.340210,-559.500980
0.130000,0.147400,0.707520,2.040530,205.595990,-332.873410,486242.093750,,3.342770,
0.132000,0.146120,0.757510,1.855960,205.627350,-332.873380,486267.406250,,3.345340,
0.134000,0.144840,0.797240,1.794430,205.658770,-332.873380,486292.687500,,3.346620,
0.136000,0.146120,0.820310,1.558590,205.690310,-332.873380,486317.968750,1.000000,3.350460,-559.500980
0.138000,0.144840,0.822880,1.671390,205.721970,-332.873380,486343.281250,,3.351750,
0.140000,0.144840,0.811340,1.763670,205.753770,-332.873380,486368.562500,,3.353030,
0.142000,0.144840,0.790830,1.835450,205.785680,-332.873350,486393.843750,,3.355590,
0.144000,0.143550,0.781860,1.794430,205.817580,-332.873350,486419.156250,1.000000,3.358150,-559.500980
0.146000,0.143550,0.790830,1.661130,205.849400,-332.873350,486444.437500,,3.362000,
0.148000,0.143550,0.795960,1.599610,205.881200,-332.873350,486469.750000,,3.365840,
0.150000,0.144840,0.790830,1.876460,205.912990,-332.873350,486495.031250,,3.368410,
0.152000,0.144840,0.770320,2.071290,205.944840,-332.873350,486520.312500,1.000000,3.370970,-559.500980
0.154000,0.146120,0.756230,2.143070,205.976650,-332.873320,486545.625000,,3.373540,
0.156000,0.147400,0.747250,2.255860,206.008440,-332.873290,486570.906250,,3.374820,
0.158000,0.148680,0.726750,1.630370,206.040220,-332.873290,486596.187500,,3.377380,
0.160000,0.148680,0.701110,1.866210,206.072010,-332.873290,486621.531250,1.000000,3.379940,-559.500980
0.162000,0.152530,0.669070,1.927730,206.103820,-332.873290,486646.843750,,3.381230,
0.164000,0.153810,0.628050,1.907230,206.135710,-332.873260,486672.125000,,3.382510,
0.166000,0.156370,0.576780,1.968750,206.167620,-332.873260,486697.406250,,3.383790,
0.168000,0.157650,0.529360,1.825200,206.199520,-332.873260,486722.718750,1.000000,3.386350,-559.500980
0.168000,0.157650,0.529360,1.825200,206.199520,-332.873260,486722.718750,1.000000,3.386350,-559.500980
0.170000,0.160220,0.497310,1.702150,206.231340,-332.873260,486748.000000,,3.387630,
0.172000,0.161500,0.471680,1.527830,206.263090,-332.873260,486773.312500,,3.390200,
0.174000,0.162780,0.444760,1.343260,206.294740,-332.873260,486798.593750,,3.391480,
0.176000,0.165340,0.421690,1.835450,206.326320,-332.873260,486823.875000,1.000000,3.395320,-559.500980
0.178000,0.167910,0.425540,1.958500,206.357760,-332.873260,486849.187500,,3.395320,
0.180000,0.167910,0.452450,2.204590,206.389010,-332.873230,486874.468750,,3.396610,
0.182000,0.167910,0.490910,2.009770,206.420150,-332.873230,486899.750000,,3.397890,
0.184000,0.169190,0.522950,1.712400,206.451250,-332.873230,486925.062500,1.000000,3.399170,-559.500980
0.186000,0.171750,0.542180,1.589360,206.482360,-332.873230,486950.343750,,3.399170,
0.188000,0.173030,0.543460,1.445800,206.513580,-332.873230,486975.656250,,3.400450,
0.190000,0.173030,0.526790,2.020020,206.544940,-332.873230,487000.937500,,3.399170,
0.192000,0.173030,0.497310,2.050780,206.576430,-332.873230,487026.218750,1.000000,3.399170,-559.500920
0.194000,0.173030,0.485780,1.999510,206.607940,-332.873230,487051.562500,,3.401730,
0.196000,0.173030,0.505000,1.630370,206.639400,-332.873230,487076.875000,,3.403020,
0.198000,0.173030,0.533200,1.486820,206.670820,-332.873230,487102.156250,,3.404300,
0.200000,0.171750,0.552430,1.517580,206.702290,-332.873230,487127.437500,1.000000,3.406860,-559.500920
0.202000,0.171750,0.562680,1.394530,206.733780,-332.873230,487152.750000,,3.409420,
0.204000,0.170470,0.579350,1.845700,206.765300,-332.873200,487178.031250,,3.411990,
0.206000,0.169190,0.604980,2.184080,206.796770,-332.873200,487203.312500,,3.414550,
0.208000,0.166630,0.639590,2.153320,206.828230,-332.873170,487228.625000,1.000000,3.415830,-559.500920
0.210000,0.165340,0.672910,1.948240,206.859680,-332.873170,487253.906250,,3.417110,
0.212000,0.164060,0.695980,1.804690,206.891130,-332.873170,487279.218750,,3.418400,
0.214000,0.164060,0.721620,1.630370,206.922620,-332.873170,487304.500000,,3.420960,
0.216000,0.162780,0.725460,1.845700,206.954190,-332.873170,487329.781250,1.000000,3.420960,-559.500980
0.218000,0.162780,0.710080,2.194340,206.985930,-332.873170,487355.093750,,3.420960,
0.220000,0.160220,0.701110,2.030270,207.017680,-332.873170,487380.375000,,3.422240,
0.222000,0.160220,0.690860,1.814940,207.049500,-332.873140,487405.656250,,3.422240,
0.224000,0.158940,0.667790,1.671390,207.081380,-332.873170,487431.000000,1.000000,3.426090,-559.500980
0.226000,0.161500,0.621640,1.661130,207.113360,-332.873170,487456.312500,,3.429930,
0.228000,0.161500,0.587040,1.886720,207.145320,-332.873170,487481.593750,,3.429930,
0.230000,0.161500,0.581910,1.732910,207.177190,-332.873140,487506.906250,,3.432500,
0.232000,0.161500,0.594730,1.835450,207.208940,-332.873140,487532.187500,1.000000,3.435060,-559.500980
0.234000,0.161500,0.616520,1.896970,207.240590,-332.873140,487557.468750,,3.437620,
0.236000,0.162780,0.643430,1.948240,207.272190,-332.873140,487582.781250,,3.438900,
0.238000,0.162780,0.648560,1.517580,207.303760,-332.873140,487608.062500,,3.441470,
0.240000,0.164060,0.646000,1.958500,207.335330,-332.873140,487633.343750,1.000000,3.441470,-559.500980
0.242000,0.165340,0.629330,2.091800,207.366990,-332.873110,487658.656250,,3.442750,
0.244000,0.164060,0.604980,1.896970,207.398680,-332.873110,487683.937500,,3.441470,
0.246000,0.165340,0.607540,1.979000,207.430330,-332.873110,487709.250000,,3.442750,
0.248000,0.166630,0.626770,1.681640,207.461870,-332.873110,487734.531250,1.000000,3.445310,-559.500980
0.250000,0.166630,0.622920,1.517580,207.493470,-332.873110,487759.812500,,3.445310,
0.252000,0.169190,0.592160,1.476560,207.525130,-332.873110,487785.125000,,3.447880,
0.254000,0.167910,0.553710,1.661130,207.556870,-332.873110,487810.468750,,3.449160,
0.256000,0.169190,0.519100,1.896970,207.588590,-332.873080,487835.750000,1.000000,3.450440,-559.500980
0.258000,0.167910,0.498600,1.845700,207.620300,-332.873080,487861.031250,,3.453000,
0.260000,0.167910,0.487060,1.517580,207.651930,-332.873080,487886.343750,,3.453000,
0.262000,0.166630,0.487060,1.722660,207.683520,-332.873050,487911.625000,,3.454280,
0.264000,0.166630,0.499880,1.866210,207.715010,-332.873050,487936.906250,1.000000,3.454280,-559.500980
0.266000,0.167910,0.505000,1.814940,207.746490,-332.873050,487962.218750,,3.455570,
0.268000,0.167910,0.497310,2.081540,207.778000,-332.873050,487987.500000,,3.455570,
0.270000,0.165340,0.487060,2.153320,207.809560,-332.873050,488012.812500,,3.455570,
0.272000,0.165340,0.481930,1.968750,207.841110,-332.873050,488038.093750,1.000000,3.455570,-559.500980
0.274000,0.164060,0.483220,1.886720,207.872650,-332.873050,488063.375000,,3.456850,
0.276000,0.162780,0.488340,1.948240,207.904140,-332.873050,488088.687500,,3.458130,
0.278000,0.164060,0.489620,1.876460,207.935650,-332.873050,488113.968750,,3.459410,
