time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.397340,0.751100,9.105470,284.076450,-333.623690,939128.625000,1.000000
0.002000,1.029240,0.898500,8.510740,284.107540,-333.622650,939153.937500,
0.004000,1.253540,0.692140,5.793460,284.139740,-333.622710,939179.187500,
0.006000,0.808780,0.362730,6.706050,284.172790,-333.623410,939204.500000,
0.008000,0.315310,0.574220,8.961910,284.204160,-333.624540,939229.812500,1.000000
0.010000,0.625490,0.874150,9.187500,284.234710,-333.623110,939255.000000,
0.012000,1.018980,0.897220,7.751950,284.266270,-333.622190,939280.312500,
0.014000,0.965150,0.469120,5.219240,284.299320,-333.622960,939305.687500,
0.016000,0.469120,0.166630,6.880370,284.332460,-333.623960,939331.000000,1.000000
0.018000,0.323000,0.542180,8.603030,284.363040,-333.624150,939356.250000,
0.020000,0.797240,0.797240,7.895510,284.393190,-333.622340,939381.562500,
0.022000,1.018980,0.940800,6.029300,284.424040,-333.622530,939406.875000,
0.024000,0.747250,0.533200,4.255370,284.456600,-333.622990,939432.250000,1.000000
0.026000,0.225590,0.546020,6.921390,284.488400,-333.623810,939457.562500,
0.028000,0.276860,0.680600,9.054200,284.519470,-333.623990,939482.750000,
0.030000,0.907470,0.833130,8.828610,284.550660,-333.622860,939508.000000,
0.032000,1.271480,0.710080,6.644530,284.582640,-333.622740,939533.312500,1.000000
0.034000,0.945920,0.331970,6.326660,284.615810,-333.623140,939558.625000,
0.036000,0.385800,0.429380,8.510740,284.647670,-333.624510,939583.875000,
0.038000,0.520390,0.767760,8.859380,284.678130,-333.623690,939609.187500,
0.040000,0.984380,0.872860,8.305660,284.709260,-333.622220,939634.500000,1.000000
0.042000,1.039490,0.590880,5.557620,284.741940,-333.622860,939659.750000,
