time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,1.245850,0.858760,8.459470,286.731410,-333.622160,803440.625000,1.000000
0.002000,1.235600,0.497310,5.937010,286.764160,-333.622310,803466.000000,
0.004000,0.637020,0.276860,7.628910,286.796910,-333.623750,803491.250000,
0.006000,0.351200,0.643430,9.064450,286.827670,-333.624540,803516.500000,
0.008000,0.843380,0.893370,9.115720,286.858180,-333.622310,803541.812500,1.000000
0.010000,1.125370,0.822880,7.485350,286.889860,-333.621770,803567.125000,
0.012000,0.877990,0.267880,5.906250,286.923490,-333.622890,803592.437500,
0.014000,0.412720,0.111510,7.885250,286.956180,-333.624510,803617.750000,
0.016000,0.494750,0.496030,8.972170,286.986450,-333.623960,803643.000000,1.000000
0.018000,0.967710,0.772890,7.967290,287.016660,-333.621890,803668.250000,
0.020000,1.045900,0.808780,5.311520,287.047880,-333.622160,803693.625000,
0.022000,0.654970,0.353760,5.311520,287.080690,-333.622960,803718.937500,
0.024000,0.148680,0.528080,7.916020,287.112000,-333.624360,803744.250000,1.000000
0.026000,0.469120,0.661380,10.028320,287.142880,-333.623810,803769.500000,
0.028000,1.122800,0.834410,8.859380,287.173920,-333.622280,803794.812500,
0.030000,1.304810,0.599850,5.947270,287.206240,-333.622130,803820.125000,
0.032000,0.812620,0.262760,7.321290,287.239290,-333.623170,803845.437500,1.000000
0.034000,0.338380,0.533200,8.910640,287.270390,-333.624690,803870.687500,
0.036000,0.704960,0.867740,9.628420,287.300690,-333.622830,803895.937500,
0.038000,1.084350,0.867740,8.080080,287.332210,-333.621640,803921.250000,
0.040000,0.984380,0.361450,5.762700,287.365480,-333.622590,803946.625000,1.000000
0.042000,0.470400,0.025630,7.218750,287.398860,-333.624110,803971.875000,
0.044000,0.362730,0.416560,8.931150,287.429410,-333.624420,803997.125000,
0.046000,0.877990,0.734440,8.295410,287.459350,-333.622100,804022.437500,
0.048000,1.080510,0.911320,5.721680,287.489990,-333.622040,804047.750000,1.000000
0.050000,0.758790,0.489620,4.819340,287.522520,-333.622740,804073.125000,
0.052000,0.214050,0.517820,7.546880,287.554230,-333.624050,804098.437500,
0.054000,0.307620,0.688290,9.700200,287.585080,-333.624150,804123.625000,
0.056000,0.993350,0.852360,9.125980,287.616090,-333.622500,804148.937500,1.000000
0.058000,1.327880,0.710080,6.388180,287.648130,-333.622130,804174.250000,
0.060000,0.958740,0.293520,6.685550,287.681400,-333.622800,804199.562500,
0.062000,0.384520,0.405030,8.777340,287.713260,-333.624630,804224.812500,
0.064000,0.576780,0.761350,9.597660,287.743620,-333.623540,804250.125000,1.000000
0.066000,1.071530,0.834410,8.633790,287.774930,-333.621670,804275.375000,
0.068000,1.070250,0.476810,5.793460,287.807920,-333.622440,804300.687500,
0.070000,0.592160,-0.049990,6.941890,287.841670,-333.623750,804326.062500,
0.072000,0.311460,0.278140,8.459470,287.872770,-333.624790,804351.312500,1.000000
0.074000,0.771610,0.590880,8.838870,287.902770,-333.622650,804376.562500,
0.076000,1.093320,0.826720,6.695800,287.933260,-333.621890,804401.937500,
0.078000,0.860050,0.510130,4.562990,287.965360,-333.622650,804427.250000,
0.080000,0.326840,0.420410,6.706050,287.997380,-333.623720,804452.562500,1.000000
0.082000,0.216610,0.661380,9.290040,288.028050,-333.624420,804477.812500,
0.084000,0.857480,0.843380,9.689940,288.058690,-333.622740,804503.062500,
0.086000,1.294560,0.860050,7.464840,288.090120,-333.622040,804528.375000,
0.088000,1.079220,0.398620,6.357420,288.123110,-333.622590,804553.750000,1.000000
0.090000,0.475520,0.367860,8.572270,288.155460,-333.624390,804579.000000,
0.092000,0.448610,0.708800,9.495120,288.186040,-333.624210,804604.250000,
0.094000,0.954900,0.840820,8.746580,288.216980,-333.621980,804629.500000,
0.096000,1.102290,0.689580,6.377930,288.249390,-333.622250,804654.875000,1.000000
0.098000,0.734440,0.044860,6.439450,288.283390,-333.623410,804680.187500,
0.100000,0.307620,0.193540,8.664550,288.315160,-333.624880,804705.437500,
0.102000,0.602420,0.562680,9.023440,288.345280,-333.623350,804730.750000,
0.104000,1.071530,0.836980,7.044430,288.375640,-333.621860,804756.000000,1.000000
0.106000,0.952330,0.649840,4.747560,288.407470,-333.622560,804781.437500,
0.108000,0.440920,0.370420,5.629390,288.439910,-333.623410,804806.687500,
0.110000,0.108950,0.626770,8.726070,288.470790,-333.624570,804832.000000,
0.112000,0.715210,0.775450,9.854000,288.501560,-333.623200,804857.250000,1.000000
0.114000,1.275330,0.897220,8.244140,288.532650,-333.622040,804882.562500,
0.116000,1.188170,0.515260,6.265140,288.565340,-333.622310,804907.875000,
0.118000,0.593440,0.321720,7.731450,288.597960,-333.623900,804933.125000,
0.120000,0.360170,0.666500,9.084960,288.628780,-333.624540,804958.437500,1.000000
0.122000,0.861330,0.835690,8.787600,288.659520,-333.622310,804983.625000,
0.124000,1.124080,0.721620,7.044430,288.691560,-333.622010,805009.000000,
0.126000,0.842100,0.129460,6.070310,288.725560,-333.623140,805034.312500,
0.128000,0.369140,0.020510,8.254390,288.758150,-333.624730,805059.562500,1.000000
0.130000,0.512700,0.437070,9.054200,288.788330,-333.623930,805084.875000,
0.132000,0.997190,0.730590,7.710940,288.818510,-333.621950,805110.187500,
0.134000,1.036930,0.744690,5.085940,288.849790,-333.622340,805135.500000,
0.136000,0.607540,0.331970,5.003910,288.882390,-333.623140,805160.875000,1.000000
