time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,1.353520,0.970280,8.920900,285.213930,-333.621520,526600.875000,1.000000
0.002000,1.334290,0.531920,6.316410,285.246830,-333.621580,526626.187500,
0.004000,0.661380,0.281980,8.305660,285.279600,-333.623410,526651.437500,
0.006000,0.325560,0.694700,9.730960,285.310270,-333.624570,526676.750000,
0.008000,0.881840,0.960020,9.874510,285.340670,-333.621920,526702.000000,1.000000
0.010000,1.239440,0.838260,7.926270,285.372560,-333.621150,526727.312500,
0.012000,0.954900,0.211490,6.367680,285.406620,-333.622500,526752.625000,
0.014000,0.387080,0.024350,8.562010,285.439640,-333.624510,526777.937500,
0.016000,0.466550,0.458860,9.802730,285.469760,-333.624020,526803.187500,1.000000
0.018000,1.027950,0.775450,8.726070,285.499790,-333.621460,526828.500000,
0.020000,1.154850,0.795960,5.629390,285.531070,-333.621520,526853.812500,
0.022000,0.708800,0.298650,5.414060,285.564000,-333.622440,526879.187500,
0.024000,0.121770,0.556270,8.756840,285.595060,-333.624240,526904.500000,1.000000
0.026000,0.429380,0.775450,10.766600,285.625460,-333.623600,526929.687500,
0.028000,1.189450,0.989500,9.341310,285.656190,-333.621770,526955.000000,
0.030000,1.424010,0.681880,6.439450,285.688630,-333.621460,526980.312500,
0.032000,0.860050,0.270450,7.598140,285.721920,-333.622740,527005.562500,1.000000
0.034000,0.319150,0.554990,9.730960,285.753080,-333.624760,527030.875000,
0.036000,0.722900,0.930540,10.212890,285.783290,-333.622590,527056.125000,
0.038000,1.179200,0.938230,8.951660,285.814880,-333.621000,527081.437500,
0.040000,1.070250,0.378110,6.295900,285.848450,-333.622100,527106.750000,1.000000
0.042000,0.462710,0.016660,7.977540,285.882050,-333.624020,527132.062500,
0.044000,0.329410,0.433230,9.915530,285.912540,-333.624660,527157.375000,
0.046000,0.910030,0.756230,9.259280,285.942440,-333.621830,527182.625000,
0.048000,1.190730,0.904910,6.459960,285.973210,-333.621340,527208.000000,1.000000
0.050000,0.822880,0.429380,5.157710,286.005980,-333.622190,527233.312500,
0.052000,0.194820,0.497310,8.428710,286.037570,-333.623810,527258.625000,
0.054000,0.264040,0.715210,10.469240,286.068210,-333.624050,527283.875000,
0.056000,1.027950,0.916440,10.059080,286.099000,-333.622040,527309.125000,1.000000
0.058000,1.441960,0.716490,7.003420,286.131160,-333.621460,527334.437500,
0.060000,1.022830,0.223020,6.890630,286.164760,-333.622310,527359.750000,
0.062000,0.365300,0.337100,9.700200,286.196690,-333.624600,527385.062500,
0.064000,0.592160,0.767760,10.223140,286.226810,-333.623440,527410.250000,1.000000
0.066000,1.153560,0.890810,9.556640,286.257870,-333.621150,527435.562500,
0.068000,1.171510,0.481930,6.152340,286.291020,-333.621920,527460.937500,
0.070000,0.619080,-0.123050,7.423830,286.325040,-333.623600,527486.187500,
0.072000,0.264040,0.247380,9.464360,286.355990,-333.624970,527511.500000,1.000000
0.074000,0.771610,0.638310,9.402830,286.385650,-333.622440,527536.812500,
0.076000,1.192020,0.926700,7.259770,286.415830,-333.621090,527562.062500,
0.078000,0.934390,0.561400,4.901370,286.447970,-333.621950,527587.437500,
0.080000,0.324280,0.453740,7.249510,286.479950,-333.623440,527612.750000,1.000000
0.082000,0.157650,0.712650,9.905270,286.510560,-333.624480,527638.000000,
0.084000,0.871580,0.875430,10.397460,286.541230,-333.622440,527663.250000,
0.086000,1.389400,0.825440,7.844240,286.572970,-333.621400,527688.625000,
0.088000,1.156130,0.283260,6.726560,286.606410,-333.622040,527713.875000,1.000000
0.090000,0.471680,0.296080,9.166990,286.638890,-333.624240,527739.187500,
0.092000,0.446040,0.717770,10.489750,286.669190,-333.624180,527764.437500,
0.094000,1.031800,0.886960,9.741210,286.699920,-333.621550,527789.750000,
0.096000,1.208680,0.688290,6.726560,286.732510,-333.621670,527815.062500,1.000000
0.098000,0.785710,-0.029480,6.911130,286.766850,-333.623140,527840.375000,
0.100000,0.281980,0.128170,9.525880,286.798550,-333.624940,527865.625000,
0.102000,0.585750,0.587040,9.802730,286.828280,-333.623200,527890.875000,
0.104000,1.152280,0.917720,8.233890,286.858310,-333.621150,527916.250000,1.000000
0.106000,1.048460,0.697270,5.085940,286.890140,-333.621730,527941.562500,
0.108000,0.457580,0.374270,6.357420,286.922580,-333.622990,527966.937500,
0.110000,0.065370,0.674190,9.392580,286.953310,-333.624570,527992.187500,
0.112000,0.698550,0.833130,10.674320,286.983950,-333.623020,528017.437500,1.000000
0.114000,1.386840,0.908750,8.726070,287.015290,-333.621490,528042.687500,
0.116000,1.283020,0.421690,6.736820,287.048460,-333.621770,528068.062500,
0.118000,0.613950,0.228150,8.695310,287.081300,-333.623690,528093.312500,
0.120000,0.342220,0.604980,10.079590,287.112090,-333.624600,528118.562500,1.000000
0.122000,0.910030,0.831850,9.946290,287.142730,-333.621950,528143.875000,
0.124000,1.236880,0.720340,7.321290,287.174710,-333.621340,528169.187500,
0.126000,0.916440,0.099980,6.531740,287.208860,-333.622710,528194.500000,
0.128000,0.348630,-0.002560,8.736330,287.241420,-333.624690,528219.812500,1.000000
0.130000,0.490910,0.490910,10.182130,287.271240,-333.623870,528245.062500,
0.132000,1.051030,0.826720,8.633790,287.301090,-333.621370,528270.375000,
0.134000,1.131770,0.804930,5.526860,287.332400,-333.621580,528295.750000,
0.136000,0.638310,0.303770,5.475590,287.365260,-333.622590,528321.062500,1.000000
0.138000,0.089720,0.571660,8.715820,287.396240,-333.624420,528346.312500,
0.140000,0.496030,0.778020,10.489750,287.426730,-333.623570,528371.562500,
0.142000,1.239440,0.970280,9.331050,287.457610,-333.621770,528396.875000,
0.144000,1.408630,0.621640,6.521480,287.490230,-333.621580,528422.187500,1.000000
0.146000,0.794680,0.229430,7.875000,287.523440,-333.623050,528447.500000,
0.148000,0.306340,0.547300,9.977050,287.554530,-333.624790,528472.750000,
0.150000,0.794680,0.871580,9.895020,287.584900,-333.622440,528498.000000,
