time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.171750,0.694700,7.044430,284.457120,-333.624940,1352870.750000,1.000000
0.002000,0.551150,0.786990,7.413570,284.488430,-333.623660,1352896.000000,
0.004000,0.910030,0.724180,5.116700,284.520420,-333.623350,1352921.250000,
0.006000,0.753660,0.513980,3.865720,284.552800,-333.623960,1352946.750000,
0.008000,0.244810,0.343510,5.721680,284.585390,-333.624300,1352972.000000,1.000000
0.010000,0.190980,0.610110,7.023930,284.616390,-333.624510,1352997.125000,
0.012000,0.662660,0.633180,6.131840,284.647610,-333.623380,1353022.500000,
0.014000,0.913880,0.742130,4.173340,284.678890,-333.623840,1353047.875000,
0.016000,0.598570,0.567810,3.865720,284.710750,-333.623900,1353073.125000,1.000000
0.018000,0.111510,0.578060,6.111330,284.742250,-333.624420,1353098.500000,
0.020000,0.246090,0.819030,8.151860,284.773040,-333.624600,1353123.750000,
0.022000,0.836980,0.849790,7.116210,284.804230,-333.623410,1353149.000000,
0.024000,1.127930,0.869020,4.675780,284.835510,-333.623690,1353174.375000,1.000000
0.026000,0.689580,0.597290,5.014160,284.867890,-333.623840,1353199.625000,
0.028000,0.223020,0.674190,6.870120,284.899600,-333.624940,1353224.875000,
0.030000,0.433230,0.826720,7.649410,284.930660,-333.624110,1353250.125000,
0.032000,0.884400,0.766480,5.885740,284.962550,-333.623230,1353275.500000,1.000000
0.034000,0.857480,0.590880,3.834960,284.994960,-333.623990,1353300.750000,
0.036000,0.348630,0.287110,5.137210,285.027680,-333.624180,1353326.125000,
0.038000,0.148680,0.565250,6.706050,285.058960,-333.624730,1353351.375000,
0.040000,0.571660,0.643430,6.275390,285.090060,-333.623600,1353376.625000,1.000000
0.042000,0.894650,0.701110,4.357910,285.121340,-333.623600,1353402.000000,
0.044000,0.694700,0.648560,3.742680,285.152950,-333.623960,1353427.375000,
0.046000,0.202510,0.533200,5.629390,285.184880,-333.624180,1353452.625000,
0.048000,0.143550,0.775450,7.639160,285.215760,-333.624790,1353477.875000,1.000000
0.050000,0.701110,0.780580,7.434080,285.247040,-333.623630,1353503.125000,
0.052000,1.107420,0.830570,5.096190,285.278470,-333.623570,1353528.375000,
0.054000,0.824160,0.544740,4.429690,285.310790,-333.623840,1353553.750000,
0.056000,0.276860,0.529360,6.880370,285.342930,-333.624790,1353579.000000,1.000000
0.058000,0.310180,0.749820,7.792970,285.373960,-333.624690,1353604.250000,
0.060000,0.772890,0.717770,6.285640,285.405490,-333.623350,1353629.625000,
0.062000,0.906190,0.688290,3.958010,285.437440,-333.623960,1353654.875000,
0.064000,0.484500,0.352480,4.552730,285.470030,-333.624240,1353680.250000,1.000000
0.066000,0.111510,0.488340,6.521480,285.501530,-333.624790,1353705.500000,
0.068000,0.439640,0.683170,6.767580,285.532500,-333.624080,1353730.750000,
0.070000,0.869020,0.663940,5.403810,285.563900,-333.623570,1353756.000000,
0.072000,0.795960,0.708800,3.742680,285.595210,-333.623990,1353781.500000,1.000000
0.074000,0.283260,0.521670,4.932130,285.627230,-333.624050,1353806.750000,
0.076000,0.061520,0.771610,6.993160,285.658290,-333.624940,1353832.000000,
0.078000,0.578060,0.753660,7.731450,285.689540,-333.624080,1353857.250000,
0.080000,1.071530,0.831850,5.865230,285.721010,-333.623540,1353882.500000,1.000000
0.082000,0.945920,0.602420,4.542480,285.753200,-333.623810,1353907.875000,
0.084000,0.374270,0.457580,6.572750,285.785610,-333.624540,1353933.250000,
0.086000,0.235840,0.738280,7.700680,285.816710,-333.624910,1353958.375000,
0.088000,0.699830,0.761350,6.685550,285.848080,-333.623470,1353983.750000,1.000000
0.090000,0.925420,0.731870,4.163090,285.879760,-333.623810,1354009.125000,
0.092000,0.612670,0.488340,4.070800,285.912260,-333.624240,1354034.375000,
0.094000,0.161500,0.451170,5.998540,285.944120,-333.624730,1354059.625000,
0.096000,0.330690,0.721620,7.095700,285.974850,-333.624390,1354085.000000,1.000000
0.098000,0.790830,0.692140,5.957520,286.006320,-333.623540,1354110.250000,
0.100000,0.894650,0.734440,3.804200,286.037690,-333.623990,1354135.500000,
0.102000,0.439640,0.470400,4.111820,286.069890,-333.623960,1354160.875000,
0.104000,0.047420,0.672910,6.398440,286.101230,-333.624790,1354186.125000,1.000000
0.106000,0.437070,0.707520,7.916020,286.132540,-333.624360,1354211.375000,
0.108000,0.967710,0.717770,6.429200,286.164060,-333.623540,1354236.750000,
0.110000,1.049740,0.616520,4.439940,286.196110,-333.623690,1354262.000000,
0.112000,0.502440,0.351200,5.834470,286.228760,-333.624210,1354287.250000,1.000000
0.114000,0.175600,0.594730,7.372560,286.260040,-333.624970,1354312.625000,
0.116000,0.613950,0.685730,7.136720,286.291260,-333.623600,1354337.875000,
0.118000,0.913880,0.640870,4.809080,286.323030,-333.623440,1354363.125000,
0.120000,0.713930,0.456300,3.763180,286.355130,-333.623960,1354388.500000,1.000000
0.122000,0.238400,0.374270,6.039550,286.387180,-333.624360,1354413.750000,
0.124000,0.229430,0.695980,7.064940,286.417660,-333.624390,1354439.125000,
0.126000,0.699830,0.733150,5.978030,286.448640,-333.623320,1354464.375000,
0.128000,0.907470,0.824160,4.173340,286.479770,-333.623840,1354489.750000,1.000000
0.130000,0.578060,0.587040,3.568360,286.511720,-333.623810,1354515.000000,
0.132000,0.094850,0.597290,6.285640,286.543370,-333.624480,1354540.375000,
0.134000,0.287110,0.729310,7.885250,286.574650,-333.624540,1354565.500000,
0.136000,0.865170,0.697270,7.259770,286.606290,-333.623540,1354590.875000,1.000000
0.138000,1.102290,0.680600,4.686040,286.638000,-333.623750,1354616.250000,
0.140000,0.639590,0.392210,5.126950,286.670720,-333.623960,1354641.500000,
0.142000,0.203800,0.512700,6.993160,286.702450,-333.625030,1354666.750000,
