time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,1.143310,0.239690,7.362300,298.874420,-333.622310,399918.343750,1.000000
0.002000,0.412720,0.361450,9.977050,298.906250,-333.624660,399943.593750,
0.004000,0.575500,0.851070,10.469240,298.936040,-333.623720,399968.875000,
0.006000,1.161250,0.990780,9.720700,298.966890,-333.621060,399994.156250,
0.008000,1.254820,0.615230,6.706050,298.999880,-333.621640,400019.468750,1.000000
0.010000,0.701110,-0.075620,7.967290,299.034060,-333.623440,400044.812500,
0.012000,0.275570,0.293520,10.110350,299.065120,-333.625120,400070.062500,
0.014000,0.754940,0.698550,10.018070,299.094790,-333.622650,400095.343750,
0.016000,1.248410,0.944640,7.259770,299.125240,-333.621030,400120.687500,1.000000
0.018000,1.027950,0.528080,4.768070,299.157680,-333.621890,400146.031250,
0.020000,0.355040,0.346070,6.982910,299.190060,-333.623440,400171.343750,
0.022000,0.112790,0.658810,10.100100,299.220670,-333.624690,400196.593750,
0.024000,0.840820,0.870300,11.217770,299.251280,-333.622710,400221.843750,1.000000
0.026000,1.482970,0.893370,8.264650,299.282750,-333.621460,400247.156250,
0.028000,1.279170,0.357600,6.562500,299.316070,-333.622010,400272.500000,
0.030000,0.526790,0.342220,8.890140,299.348540,-333.624240,400297.781250,
0.032000,0.442200,0.783140,10.623050,299.378780,-333.624390,400323.031250,1.000000
0.034000,1.030520,0.999760,9.741210,299.409330,-333.621520,400348.281250,
0.036000,1.265080,0.807500,7.546880,299.441710,-333.621460,400373.625000,
0.038000,0.852360,0.060240,7.208500,299.476140,-333.622990,400398.937500,
0.040000,0.285830,0.160220,9.874510,299.508120,-333.625090,400424.218750,1.000000
0.042000,0.563960,0.628050,10.079590,299.537960,-333.623540,400449.500000,
0.044000,1.192020,0.922850,8.100590,299.568180,-333.621250,400474.812500,
0.046000,1.151000,0.711360,5.332030,299.600160,-333.621770,400500.187500,
0.048000,0.511410,0.305050,6.306150,299.632930,-333.622990,400525.500000,1.000000
0.050000,0.016660,0.642150,9.833500,299.663730,-333.624760,400550.750000,
0.052000,0.651120,0.835690,11.228030,299.694310,-333.623290,400576.000000,
0.054000,1.434270,0.943360,9.402830,299.725520,-333.621550,400601.281250,
