time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.381960,0.740840,8.623540,286.858460,-333.623960,1079167.500000,1.000000
0.002000,0.960020,0.898500,8.387700,286.889400,-333.622860,1079192.625000,
0.004000,1.220210,0.720340,6.152340,286.921330,-333.622860,1079218.125000,
0.006000,0.817750,0.396060,6.336910,286.954220,-333.623500,1079243.375000,
0.008000,0.331970,0.546020,8.141600,286.985750,-333.624760,1079268.625000,1.000000
0.010000,0.590880,0.801090,8.367190,287.016450,-333.623410,1079293.875000,
0.012000,0.984380,0.820310,7.362300,287.048070,-333.622440,1079319.125000,
0.014000,0.965150,0.401180,5.414060,287.081150,-333.623200,1079344.500000,
0.016000,0.497310,0.043580,6.706050,287.114560,-333.624240,1079369.875000,1.000000
0.018000,0.319150,0.346070,8.274900,287.145570,-333.624540,1079395.125000,
0.020000,0.770320,0.588320,7.557130,287.175900,-333.622710,1079420.375000,
0.022000,0.984380,0.784420,5.455080,287.206570,-333.622800,1079445.750000,
0.024000,0.747250,0.487060,3.927250,287.238770,-333.623290,1079471.000000,1.000000
0.026000,0.260190,0.511410,6.695800,287.270360,-333.624110,1079496.250000,
0.028000,0.283260,0.687010,8.726070,287.301090,-333.624300,1079521.625000,
0.030000,0.879270,0.838260,8.777340,287.332000,-333.623080,1079546.875000,
0.032000,1.221500,0.763920,6.439450,287.363740,-333.622890,1079572.125000,1.000000
0.034000,0.947200,0.390930,5.649900,287.396580,-333.623320,1079597.500000,
0.036000,0.411440,0.471680,7.772460,287.428470,-333.624660,1079622.750000,
0.038000,0.498600,0.778020,8.285160,287.459050,-333.623960,1079648.000000,
0.040000,0.926700,0.863890,7.895510,287.490200,-333.622470,1079673.375000,1.000000
0.042000,1.029240,0.617800,5.762700,287.522890,-333.623080,1079698.625000,
0.044000,0.633180,0.066650,6.490720,287.556490,-333.623960,1079723.875000,
0.046000,0.311460,0.308900,7.926270,287.587860,-333.624690,1079749.250000,
0.048000,0.654970,0.569090,7.792970,287.618290,-333.623110,1079774.500000,1.000000
0.050000,0.983090,0.793400,6.070310,287.648900,-333.622530,1079799.750000,
0.052000,0.834410,0.571660,4.214360,287.680820,-333.623200,1079825.250000,
0.054000,0.361450,0.451170,5.967770,287.712860,-333.623810,1079850.500000,
0.056000,0.192260,0.646000,8.531250,287.743840,-333.624450,1079875.750000,1.000000
0.058000,0.749820,0.751100,9.064450,287.774840,-333.623290,1079901.000000,
0.060000,1.194580,0.788270,7.105960,287.806370,-333.622860,1079926.250000,
0.062000,1.075380,0.412720,5.588380,287.839140,-333.623200,1079951.625000,
0.064000,0.501160,0.371700,7.393070,287.871490,-333.624450,1079977.000000,1.000000
0.066000,0.385800,0.660100,8.510740,287.902310,-333.624450,1080002.125000,
0.068000,0.819030,0.763920,8.162110,287.933380,-333.622710,1080027.500000,
0.070000,1.025390,0.661380,6.285640,287.965520,-333.622990,1080052.875000,
0.072000,0.757510,0.117920,5.731930,287.999110,-333.623780,1080078.125000,1.000000
0.074000,0.321720,0.207640,7.587890,288.030880,-333.624820,1080103.375000,
0.076000,0.506290,0.563960,8.008300,288.061000,-333.623690,1080128.625000,
0.078000,0.954900,0.820310,6.716310,288.091310,-333.622590,1080154.000000,
0.080000,0.926700,0.729310,4.552730,288.122740,-333.623200,1080179.250000,1.000000
0.082000,0.471680,0.406310,5.526860,288.155060,-333.623690,1080204.625000,
0.084000,0.112790,0.625490,7.731450,288.186190,-333.624540,1080229.875000,
0.086000,0.598570,0.722900,8.879880,288.217160,-333.623690,1080255.125000,
0.088000,1.142030,0.854920,7.505860,288.248350,-333.622800,1080280.500000,1.000000
0.090000,1.162540,0.562680,5.455080,288.280910,-333.622990,1080305.750000,
0.092000,0.624210,0.346070,7.085450,288.313600,-333.624050,1080331.000000,
0.094000,0.323000,0.624210,8.490230,288.344760,-333.624630,1080356.375000,
0.096000,0.762630,0.799800,8.459470,288.375670,-333.622890,1080381.625000,1.000000
0.098000,1.025390,0.729310,6.562500,288.407530,-333.622680,1080407.000000,
0.100000,0.851070,0.264040,5.126950,288.440980,-333.623470,1080432.250000,
0.102000,0.411440,0.120480,7.034180,288.473570,-333.624570,1080457.500000,
0.104000,0.451170,0.492190,8.223630,288.503880,-333.623960,1080482.875000,1.000000
0.106000,0.872860,0.751100,7.464840,288.534120,-333.622440,1080508.125000,
0.108000,0.963870,0.807500,5.301270,288.565220,-333.622990,1080533.375000,
0.110000,0.638310,0.415280,4.716800,288.597660,-333.623410,1080558.750000,
0.112000,0.158940,0.599850,7.208500,288.628810,-333.624360,1080584.125000,1.000000
0.114000,0.434510,0.692140,8.654300,288.659790,-333.623900,1080609.250000,
0.116000,1.015140,0.804930,8.141600,288.691040,-333.622890,1080634.625000,
0.118000,1.220210,0.590880,5.896000,288.723240,-333.622920,1080660.000000,
0.120000,0.778020,0.276860,6.726560,288.756260,-333.623630,1080685.250000,1.000000
0.122000,0.326840,0.474240,8.500490,288.787690,-333.624730,1080710.500000,
0.124000,0.620360,0.737000,8.490230,288.818360,-333.623230,1080735.750000,
0.126000,0.985660,0.748540,7.218750,288.849950,-333.622440,1080761.000000,
0.128000,0.931820,0.349910,5.157710,288.882930,-333.623230,1080786.375000,1.000000
0.130000,0.470400,0.049990,6.675290,288.916080,-333.624270,1080811.750000,
0.132000,0.344790,0.390930,8.438960,288.946720,-333.624360,1080836.875000,
0.134000,0.797240,0.631900,7.680180,288.976960,-333.622590,1080862.250000,
0.136000,0.986940,0.808780,5.434570,289.007630,-333.622830,1080887.625000,1.000000
0.138000,0.726750,0.481930,4.111820,289.039790,-333.623260,1080912.875000,
0.140000,0.223020,0.543460,6.572750,289.071170,-333.624150,1080938.250000,
0.142000,0.289670,0.701110,8.408200,289.101990,-333.624180,1080963.500000,
