time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,-0.130740,0.237120,0.010250,236.012130,-333.625730,191175.296880,1.000000
0.002000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.004000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.006000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.008000,-0.129460,0.237120,-0.041020,236.012130,-333.625730,191175.296880,1.000000
0.010000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.012000,-0.130740,0.237120,-0.102540,236.012130,-333.625730,191175.296880,
0.014000,-0.129460,0.238400,0.041020,236.012130,-333.625730,191175.296880,
0.016000,-0.132020,0.237120,0.000000,236.012130,-333.625730,191175.296880,1.000000
0.018000,-0.130740,0.237120,0.092290,236.012130,-333.625730,191175.296880,
0.020000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.022000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.024000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,1.000000
0.026000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.028000,-0.130740,0.237120,-0.051270,236.012130,-333.625730,191175.296880,
0.030000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.032000,-0.132020,0.237120,-0.102540,236.012130,-333.625730,191175.296880,1.000000
0.034000,-0.130740,0.239690,0.030760,236.012130,-333.625730,191175.296880,
0.036000,-0.132020,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.038000,-0.130740,0.238400,0.092290,236.012130,-333.625730,191175.296880,
0.040000,-0.130740,0.235840,0.010250,236.012130,-333.625730,191175.296880,1.000000
0.042000,-0.130740,0.237120,-0.010250,236.012130,-333.625730,191175.296880,
0.044000,-0.129460,0.238400,0.020510,236.012130,-333.625730,191175.296880,
0.046000,-0.130740,0.238400,0.010250,236.012130,-333.625730,191175.296880,
0.048000,-0.129460,0.237120,-0.020510,236.012130,-333.625730,191175.296880,1.000000
0.050000,-0.129460,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.052000,-0.130740,0.238400,-0.102540,236.012130,-333.625730,191175.296880,
0.054000,-0.129460,0.238400,0.020510,236.012130,-333.625730,191175.296880,
0.056000,-0.132020,0.237120,-0.010250,236.012130,-333.625730,191175.296880,1.000000
0.058000,-0.130740,0.237120,0.082030,236.012130,-333.625730,191175.296880,
0.060000,-0.130740,0.237120,0.010250,236.012130,-333.625730,191175.296880,
0.062000,-0.129460,0.238400,-0.010250,236.012130,-333.625730,191175.296880,
0.064000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,1.000000
0.066000,-0.129460,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.068000,-0.130740,0.237120,-0.051270,236.012130,-333.625730,191175.296880,
0.070000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.072000,-0.130740,0.238400,-0.092290,236.012130,-333.625730,191175.296880,1.000000
0.074000,-0.130740,0.238400,0.020510,236.012130,-333.625730,191175.296880,
0.076000,-0.132020,0.237120,-0.010250,236.012130,-333.625730,191175.296880,
0.078000,-0.130740,0.237120,0.092290,236.012130,-333.625730,191175.296880,
0.080000,-0.130740,0.237120,0.010250,236.012130,-333.625730,191175.296880,1.000000
0.082000,-0.129460,0.238400,-0.010250,236.012130,-333.625730,191175.296880,
0.084000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.086000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.088000,-0.129460,0.237120,-0.030760,236.012130,-333.625730,191175.296880,1.000000
0.090000,-0.129460,0.237120,0.000000,236.012130,-333.625730,191175.296880,
0.092000,-0.132020,0.238400,-0.092290,236.012130,-333.625730,191175.296880,
0.094000,-0.130740,0.238400,0.030760,236.012130,-333.625730,191175.296880,
0.096000,-0.130740,0.237120,-0.010250,236.012130,-333.625730,191175.296880,1.000000
0.098000,-0.129460,0.238400,0.092290,236.012130,-333.625730,191175.296880,
0.100000,-0.129460,0.237120,0.020510,236.012130,-333.625730,191175.296880,
0.102000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.104000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,1.000000
0.106000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.108000,-0.129460,0.238400,-0.030760,236.012130,-333.625730,191175.296880,
0.110000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.112000,-0.130740,0.237120,-0.092290,236.012130,-333.625730,191175.296880,1.000000
0.114000,-0.129460,0.238400,0.020510,236.012130,-333.625730,191175.296880,
0.116000,-0.130740,0.238400,-0.030760,236.012130,-333.625730,191175.296880,
0.118000,-0.130740,0.238400,0.092290,236.012130,-333.625730,191175.296880,
0.120000,-0.130740,0.238400,0.000000,236.012130,-333.625730,191175.296880,1.000000
0.122000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.124000,-0.129460,0.238400,0.000000,236.012130,-333.625730,191175.296880,
0.126000,-0.130740,0.237120,0.000000,236.012130,-333.625730,191175.296880,
