time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.182010,-0.114070,1.825200,204.316540,-338.870640,3762110.750000,1.000000,3.153080,-419.502440
0.002000,0.182010,-0.112790,2.009770,204.316540,-338.870760,3762136.250000,,3.146670,
0.004000,0.180730,-0.111510,1.825200,204.316540,-338.870820,3762161.750000,,3.142820,
0.006000,0.182010,-0.111510,1.732910,204.316540,-338.870910,3762186.750000,,3.138980,
0.008000,0.182010,-0.106380,1.691890,204.316540,-338.871000,3762212.000000,1.000000,3.140260,-419.502440
0.010000,0.182010,-0.106380,1.835450,204.316540,-338.871090,3762237.500000,,3.140260,
0.012000,0.182010,-0.103820,2.040530,204.316540,-338.871190,3762262.750000,,3.142820,
0.014000,0.182010,-0.101260,2.009770,204.316540,-338.871310,3762287.750000,,3.150510,
0.016000,0.180730,-0.102540,1.825200,204.316560,-338.871400,3762313.250000,1.000000,3.156920,-419.502440
0.018000,0.182010,-0.071780,1.681640,204.316560,-338.871490,3762338.500000,,3.163330,
0.018000,0.182010,-0.071780,1.681640,204.316560,-338.871490,3762338.500000,,3.163330,
0.020000,0.183290,0.297360,1.394530,204.317120,-338.871580,3762364.000000,,3.165890,
0.022000,0.183290,0.325560,1.558590,204.318420,-338.871640,3762389.000000,,3.168460,
0.024000,0.184570,0.343510,1.866210,204.319720,-338.871670,3762414.500000,1.000000,3.165890,-419.502440
0.026000,0.184570,0.438350,1.896970,204.320880,-338.871670,3762439.750000,,3.164610,
0.028000,0.183290,0.552430,1.917480,204.322220,-338.871700,3762465.250000,,3.163330,
0.030000,0.184570,0.643430,1.896970,204.324080,-338.871730,3762490.250000,,3.164610,
0.032000,0.183290,0.738280,2.122560,204.326550,-338.871770,3762515.500000,1.000000,3.173580,-419.502440
0.034000,0.183290,0.845950,1.671390,204.329790,-338.871830,3762541.000000,,3.172300,
0.036000,0.184570,0.980530,2.030270,204.333940,-338.871830,3762566.250000,,3.171020,
0.038000,0.183290,1.131770,1.968750,204.339230,-338.871830,3762591.250000,,3.168460,
0.040000,0.183290,1.280460,1.968750,204.345930,-338.871830,3762616.750000,1.000000,3.167180,-419.502440
0.042000,0.183290,1.413760,2.030270,204.354310,-338.871830,3762642.000000,,3.167180,
0.044000,0.183290,1.531680,1.773930,204.364560,-338.871890,3762667.500000,,3.168460,
0.046000,0.183290,1.622680,1.855960,204.376850,-338.871890,3762693.000000,,3.171020,
0.048000,0.183290,1.677800,1.630370,204.391250,-338.871920,3762718.000000,1.000000,3.173580,-419.502440
