time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.146120,-0.199950,1.968750,235.529770,-347.622470,1690762.375000,1.000000
0.002000,0.146120,-0.199950,1.640630,235.529770,-347.622650,1690787.625000,
0.004000,0.143550,-0.201230,1.579100,235.529770,-347.622800,1690812.875000,
0.006000,0.143550,-0.202510,1.845700,235.529770,-347.622920,1690838.250000,
0.008000,0.140990,-0.203800,1.896970,235.529770,-347.623020,1690863.500000,1.000000
0.010000,0.139710,-0.206360,1.886720,235.529770,-347.623140,1690888.750000,
0.012000,0.140990,-0.206360,1.968750,235.529770,-347.623260,1690914.125000,
0.014000,0.139710,-0.207640,1.886720,235.529770,-347.623350,1690939.375000,
0.016000,0.142270,-0.208920,1.486820,235.529750,-347.623470,1690964.625000,1.000000
0.018000,0.140990,-0.182010,1.343260,235.529750,-347.623570,1690990.000000,
0.020000,0.142270,0.189700,1.620120,235.530300,-347.623660,1691015.250000,
0.022000,0.140990,0.217900,1.937990,235.531570,-347.623720,1691040.625000,
0.024000,0.142270,0.219180,2.143070,235.532900,-347.623750,1691065.875000,1.000000
0.026000,0.143550,0.320430,2.091800,235.534060,-347.623810,1691091.125000,
0.028000,0.140990,0.446040,2.020020,235.535350,-347.623810,1691116.500000,
0.030000,0.142270,0.548580,1.558590,235.537120,-347.623840,1691141.750000,
0.032000,0.140990,0.643430,1.538090,235.539580,-347.623930,1691167.000000,1.000000
0.034000,0.140990,0.767760,1.979000,235.542760,-347.623960,1691192.375000,
0.036000,0.140990,0.913880,2.122560,235.546830,-347.623960,1691217.625000,
0.038000,0.139710,1.081790,1.743160,235.552030,-347.623960,1691242.875000,
0.040000,0.137150,1.240720,1.866210,235.558650,-347.623960,1691268.250000,1.000000
0.042000,0.137150,1.377870,1.855960,235.567030,-347.623960,1691293.500000,
0.044000,0.135860,1.494510,1.589360,235.577300,-347.623990,1691318.750000,
0.046000,0.137150,1.590640,1.650880,235.589600,-347.624020,1691344.125000,
0.048000,0.135860,1.658570,1.896970,235.604000,-347.624050,1691369.375000,1.000000
0.050000,0.134580,1.705990,2.132810,235.620530,-347.624080,1691394.625000,
0.052000,0.134580,1.738040,2.040530,235.639130,-347.624080,1691420.000000,
0.054000,0.135860,1.743160,1.886720,235.659770,-347.624110,1691445.250000,
0.056000,0.134580,1.709840,2.009770,235.682400,-347.624110,1691470.500000,1.000000
0.058000,0.134580,1.638060,1.886720,235.706820,-347.624150,1691495.875000,
