time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.164060,-0.092290,1.825200,204.317440,-344.868160,960418.500000,1.000000,3.133850,-539.503780
0.002000,0.162780,-0.085880,1.784180,204.317440,-344.868320,960443.812500,,3.127440,
0.004000,0.164060,-0.085880,1.855960,204.317440,-344.868470,960469.125000,,3.122310,
0.006000,0.164060,-0.080750,1.763670,204.317440,-344.868620,960494.375000,,3.122310,
0.008000,0.164060,-0.078190,1.825200,204.317460,-344.868710,960519.687500,1.000000,3.115910,-539.503780
0.010000,0.165340,-0.070500,1.568850,204.317460,-344.868840,960545.000000,,3.118470,
0.012000,0.166630,-0.067930,1.814940,204.317470,-344.868960,960570.250000,,3.114620,
0.014000,0.166630,-0.067930,2.050780,204.317490,-344.869020,960595.562500,,3.112060,
0.016000,0.166630,-0.065370,2.009770,204.317490,-344.869110,960620.875000,1.000000,3.112060,-539.503780
0.018000,0.166630,-0.042300,1.989260,204.317500,-344.869260,960646.125000,,3.114620,
0.020000,0.166630,0.330690,1.968750,204.318070,-344.869350,960671.437500,,3.119750,
0.022000,0.166630,0.347350,1.907230,204.319400,-344.869450,960696.750000,,3.126160,
0.024000,0.167910,0.346070,1.979000,204.320760,-344.869540,960722.000000,1.000000,3.130000,-539.503780
0.026000,0.167910,0.428100,2.050780,204.322010,-344.869600,960747.312500,,3.130000,
0.028000,0.167910,0.535770,2.030270,204.323390,-344.869660,960772.625000,,3.128720,
0.030000,0.167910,0.621640,1.753420,204.325260,-344.869720,960797.875000,,3.136410,
