time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.129460,-0.210210,1.866210,235.530240,-351.621190,499766.437500,1.000000
0.002000,0.130740,-0.210210,1.979000,235.530240,-351.621340,499791.718750,
0.004000,0.130740,-0.208920,2.071290,235.530240,-351.621430,499817.000000,
0.006000,0.130740,-0.206360,1.989260,235.530240,-351.621550,499842.312500,
0.008000,0.130740,-0.205080,2.071290,235.530240,-351.621640,499867.593750,1.000000
0.010000,0.130740,-0.203800,1.732910,235.530240,-351.621770,499892.875000,
0.012000,0.132020,-0.203800,1.784180,235.530240,-351.621890,499918.187500,
0.014000,0.129460,-0.199950,2.071290,235.530240,-351.622010,499943.468750,
0.016000,0.128170,-0.198670,2.143070,235.530240,-351.622130,499968.781250,1.000000
0.018000,0.129460,-0.169190,1.722660,235.530240,-351.622220,499994.062500,
0.020000,0.128170,0.205080,1.794430,235.530810,-351.622310,500019.406250,
0.022000,0.129460,0.238400,1.681640,235.532070,-351.622380,500044.687500,
0.024000,0.128170,0.249940,1.681640,235.533370,-351.622440,500070.000000,1.000000
0.026000,0.128170,0.340940,1.702150,235.534550,-351.622440,500095.281250,
0.028000,0.128170,0.453740,1.773930,235.535920,-351.622440,500120.562500,
0.030000,0.126890,0.542180,1.866210,235.537780,-351.622470,500145.875000,
0.032000,0.128170,0.629330,1.814940,235.540300,-351.622530,500171.156250,1.000000
0.034000,0.125610,0.740840,1.835450,235.543520,-351.622560,500196.468750,
0.036000,0.125610,0.876710,1.989260,235.547670,-351.622560,500221.750000,
0.038000,0.125610,1.025390,1.876460,235.552950,-351.622560,500247.031250,
0.040000,0.124330,1.181760,1.753420,235.559630,-351.622560,500272.343750,1.000000
0.042000,0.124330,1.320190,1.855960,235.567950,-351.622590,500297.625000,
0.044000,0.123050,1.448360,1.794430,235.578130,-351.622620,500322.906250,
0.046000,0.123050,1.548340,1.835450,235.590330,-351.622650,500348.218750,
0.048000,0.124330,1.616270,1.558590,235.604680,-351.622710,500373.500000,1.000000
0.050000,0.121770,1.662410,1.743160,235.621120,-351.622710,500398.843750,
0.052000,0.124330,1.695740,1.825200,235.639680,-351.622710,500424.156250,
0.054000,0.123050,1.703430,1.773930,235.660250,-351.622740,500449.437500,
0.056000,0.123050,1.671390,1.579100,235.682830,-351.622740,500474.718750,1.000000
0.058000,0.123050,1.602170,1.712400,235.707200,-351.622770,500500.031250,
0.060000,0.123050,1.511170,1.691890,235.733170,-351.622770,500525.312500,
0.062000,0.124330,1.416320,2.061040,235.760530,-351.622770,500550.593750,
0.064000,0.124330,1.312500,2.050780,235.789050,-351.622740,500575.906250,1.000000
0.066000,0.123050,1.220210,2.214840,235.818420,-351.622740,500601.187500,
0.068000,0.126890,1.139470,1.876460,235.848500,-351.622740,500626.468750,
0.070000,0.126890,1.058720,1.743160,235.879100,-351.622770,500651.781250,
0.072000,0.129460,0.976680,1.866210,235.910080,-351.622770,500677.062500,1.000000
0.074000,0.128170,0.916440,1.825200,235.941220,-351.622740,500702.375000,
0.076000,0.129460,0.863890,1.681640,235.972440,-351.622740,500727.656250,
0.078000,0.132020,0.811340,2.143070,236.003680,-351.622740,500752.937500,
0.080000,0.133300,0.751100,1.948240,236.034880,-351.622740,500778.250000,1.000000
0.082000,0.135860,0.706240,1.825200,236.066020,-351.622740,500803.593750,
0.084000,0.137150,0.663940,1.579100,236.097150,-351.622740,500828.875000,
0.086000,0.138430,0.620360,1.558590,236.128250,-351.622710,500854.156250,
0.088000,0.140990,0.571660,1.784180,236.159390,-351.622710,500879.468750,1.000000
