time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.164060,-0.082030,1.743160,204.313310,-330.873230,674965.937500,1.000000,3.131290,-559.500370
0.002000,0.164060,-0.083310,2.030270,204.313320,-330.873350,674991.250000,,3.130000,
0.004000,0.161500,-0.084590,1.804690,204.313320,-330.873470,675016.562500,,3.124880,
0.006000,0.161500,-0.087160,1.702150,204.313320,-330.873570,675041.812500,,3.123600,
0.008000,0.162780,-0.088440,1.415040,204.313320,-330.873690,675067.125000,1.000000,3.124880,-559.500370
0.010000,0.160220,-0.091000,1.476560,204.313340,-330.873810,675092.500000,,3.126160,
0.012000,0.161500,-0.093570,1.804690,204.313320,-330.873900,675117.750000,,3.130000,
0.014000,0.162780,-0.094850,2.020020,204.313310,-330.874020,675143.062500,,3.132570,
0.016000,0.162780,-0.098690,2.050780,204.313290,-330.874110,675168.375000,1.000000,3.137700,-559.500370
0.018000,0.161500,-0.099980,2.163570,204.313290,-330.874240,675193.625000,,3.144100,
0.020000,0.160220,-0.073060,1.691890,204.313290,-330.874300,675218.937500,,3.147950,
0.022000,0.162780,0.310180,1.640630,204.313870,-330.874390,675244.250000,,3.153080,
0.024000,0.161500,0.357600,1.794430,204.315260,-330.874420,675269.500000,1.000000,3.154360,-559.500370
0.026000,0.161500,0.392210,1.989260,204.316770,-330.874420,675294.812500,,3.151790,
0.028000,0.162780,0.511410,1.784180,204.318280,-330.874450,675320.125000,,3.150510,
0.030000,0.161500,0.657530,1.804690,204.320130,-330.874480,675345.437500,,3.150510,
0.030000,0.161500,0.657530,1.804690,204.320130,-330.874480,675345.437500,,3.150510,
0.032000,0.161500,0.767760,1.702150,204.322650,-330.874510,675370.687500,1.000000,3.153080,-559.500370
0.034000,0.161500,0.875430,1.579100,204.326020,-330.874540,675396.000000,,3.160770,
0.036000,0.162780,0.998470,1.589360,204.330290,-330.874600,675421.312500,,3.159480,
