time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.164060,-0.199950,1.640630,235.530110,-349.621640,988267.125000,1.000000
0.002000,0.161500,-0.197390,1.917480,235.530110,-349.621770,988292.375000,
0.004000,0.162780,-0.201230,1.979000,235.530110,-349.621890,988317.687500,
0.006000,0.162780,-0.199950,1.855960,235.530110,-349.621980,988343.000000,
0.008000,0.161500,-0.202510,1.835450,235.530110,-349.622100,988368.312500,1.000000
0.010000,0.162780,-0.201230,1.927730,235.530110,-349.622190,988393.562500,
0.012000,0.161500,-0.201230,1.896970,235.530080,-349.622310,988418.875000,
0.014000,0.165340,-0.199950,2.091800,235.530080,-349.622440,988444.187500,
0.016000,0.162780,-0.198670,2.225100,235.530080,-349.622560,988469.437500,1.000000
0.018000,0.162780,-0.169190,1.937990,235.530080,-349.622650,988494.750000,
0.020000,0.164060,0.202510,1.517580,235.530620,-349.622740,988520.062500,
0.022000,0.161500,0.238400,1.681640,235.531910,-349.622830,988545.312500,
0.024000,0.162780,0.244810,1.609860,235.533200,-349.622860,988570.625000,1.000000
0.026000,0.161500,0.343510,2.112300,235.534350,-349.622860,988595.937500,
0.028000,0.160220,0.466550,1.845700,235.535680,-349.622890,988621.187500,
0.030000,0.160220,0.565250,1.845700,235.537480,-349.622920,988646.500000,
0.032000,0.160220,0.662660,1.886720,235.539930,-349.622990,988671.812500,1.000000
0.034000,0.160220,0.781860,1.661130,235.543110,-349.622990,988697.062500,
0.036000,0.158940,0.924130,1.681640,235.547230,-349.622990,988722.375000,
0.038000,0.157650,1.081790,1.948240,235.552470,-349.622990,988747.687500,
0.040000,0.158940,1.231750,2.112300,235.559200,-349.622990,988772.937500,1.000000
0.042000,0.157650,1.359920,1.794430,235.567600,-349.623020,988798.375000,
0.044000,0.158940,1.479130,1.886720,235.577850,-349.623050,988823.625000,
