time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.167910,-0.089720,1.640630,204.317980,-348.868930,473141.437500,1.000000,3.154360,-559.503360
0.002000,0.169190,-0.084590,1.835450,204.317990,-348.869080,473166.750000,,3.150510,
0.004000,0.169190,-0.083310,2.163570,204.317990,-348.869170,473192.031250,,3.145390,
0.006000,0.169190,-0.083310,2.204590,204.318010,-348.869260,473217.343750,,3.138980,
0.008000,0.170470,-0.079470,2.112300,204.318020,-348.869350,473242.625000,1.000000,3.135130,-559.503360
0.010000,0.170470,-0.082030,1.702150,204.318040,-348.869450,473267.906250,,3.133850,
0.012000,0.170470,-0.079470,1.845700,204.318040,-348.869540,473293.218750,,3.133850,
0.014000,0.171750,-0.082030,1.845700,204.318040,-348.869660,473318.500000,,3.136410,
0.016000,0.173030,-0.082030,2.102050,204.318040,-348.869750,473343.781250,1.000000,3.140260,-559.503360
0.018000,0.173030,-0.057680,1.917480,204.318040,-348.869870,473369.093750,,3.149230,
0.020000,0.174320,0.310180,1.989260,204.318600,-348.869960,473394.375000,,3.158200,
0.022000,0.174320,0.324280,1.825200,204.319930,-348.870090,473419.687500,,3.164610,
0.024000,0.174320,0.324280,1.517580,204.321320,-348.870150,473445.031250,1.000000,3.163330,-559.503360
0.026000,0.175600,0.402470,1.743160,204.322560,-348.870180,473470.312500,,3.163330,
0.028000,0.175600,0.510130,1.486820,204.323940,-348.870210,473495.593750,,3.162050,
0.030000,0.175600,0.599850,1.989260,204.325810,-348.870240,473520.906250,,3.163330,
0.032000,0.175600,0.688290,2.081540,204.328280,-348.870300,473546.187500,1.000000,3.174870,-559.503360
0.034000,0.175600,0.810060,1.989260,204.331440,-348.870330,473571.468750,,3.174870,
0.036000,0.174320,0.953610,2.020020,204.335480,-348.870330,473596.781250,,3.169740,
0.038000,0.173030,1.118960,1.609860,204.340640,-348.870300,473622.062500,,3.167180,
0.040000,0.173030,1.285580,1.753420,204.347210,-348.870330,473647.375000,1.000000,3.167180,-559.503360
0.042000,0.171750,1.435550,1.917480,204.355440,-348.870360,473672.656250,,3.165890,
0.044000,0.171750,1.567570,2.091800,204.365570,-348.870360,473697.937500,,3.165890,
0.046000,0.170470,1.664980,1.589360,204.377790,-348.870390,473723.250000,,3.169740,
0.048000,0.169190,1.726500,1.753420,204.392180,-348.870450,473748.531250,1.000000,3.174870,-559.503360
0.048000,0.169190,1.726500,1.753420,204.392180,-348.870450,473748.531250,1.000000,3.174870,-559.503360
0.050000,0.169190,1.758540,1.681640,204.408740,-348.870480,473773.812500,,3.178710,
0.052000,0.166630,1.772640,1.609860,204.427440,-348.870510,473799.156250,,3.187680,
0.054000,0.165340,1.753420,1.794430,204.448260,-348.870540,473824.468750,,3.192810,
0.056000,0.164060,1.703430,2.009770,204.471040,-348.870570,473849.750000,1.000000,3.199220,-559.503360
0.058000,0.161500,1.627810,2.020020,204.495570,-348.870570,473875.031250,,3.204350,
0.060000,0.160220,1.547060,1.917480,204.521650,-348.870570,473900.343750,,3.209470,
0.062000,0.160220,1.457340,1.866210,204.549090,-348.870570,473925.625000,,3.213320,
0.064000,0.160220,1.344540,1.958500,204.577680,-348.870570,473950.937500,1.000000,3.215880,-559.503420
0.066000,0.158940,1.230470,2.009770,204.607250,-348.870540,473976.218750,,3.219730,
0.068000,0.158940,1.133060,1.968750,204.637480,-348.870540,474001.500000,,3.223570,
0.070000,0.157650,1.057430,2.307130,204.668140,-348.870540,474026.812500,,3.226140,
0.072000,0.157650,0.990780,1.917480,204.699140,-348.870540,474052.093750,1.000000,3.228700,-559.503420
0.074000,0.156370,0.925420,1.794430,204.730330,-348.870540,474077.375000,,3.231260,
0.076000,0.157650,0.876710,1.404790,204.761540,-348.870540,474102.687500,,3.235110,
0.078000,0.157650,0.838260,1.784180,204.792650,-348.870540,474127.968750,,3.238950,
0.080000,0.158940,0.815190,1.691890,204.823610,-348.870510,474153.281250,1.000000,3.242800,-559.503420
0.082000,0.157650,0.795960,1.845700,204.854520,-348.870510,474178.562500,,3.245360,
0.084000,0.157650,0.761350,1.927730,204.885470,-348.870510,474203.843750,,3.249210,
0.086000,0.157650,0.708800,1.835450,204.916440,-348.870510,474229.187500,,3.251770,
0.088000,0.157650,0.648560,1.763670,204.947530,-348.870480,474254.500000,1.000000,3.254330,-559.503420
0.090000,0.158940,0.572940,1.558590,204.978710,-348.870480,474279.781250,,3.256900,
0.092000,0.158940,0.494750,1.999510,205.009950,-348.870480,474305.062500,,3.258180,
0.094000,0.158940,0.438350,2.009770,205.041170,-348.870480,474330.375000,,3.259460,
0.096000,0.158940,0.406310,1.876460,205.072280,-348.870480,474355.656250,1.000000,3.262020,-559.503420
0.098000,0.158940,0.375550,2.020020,205.103350,-348.870480,474380.968750,,3.260740,
0.100000,0.157650,0.356320,1.784180,205.134370,-348.870480,474406.250000,,3.264590,
0.102000,0.158940,0.352480,1.579100,205.165250,-348.870480,474431.531250,,3.264590,
0.104000,0.158940,0.372990,1.558590,205.196030,-348.870450,474456.843750,1.000000,3.267150,-559.503420
0.106000,0.158940,0.397340,1.650880,205.226750,-348.870450,474482.125000,,3.269710,
0.108000,0.158940,0.421690,1.855960,205.257480,-348.870450,474507.406250,,3.271000,
0.110000,0.157650,0.448610,1.866210,205.288210,-348.870450,474532.718750,,3.272280,
0.112000,0.157650,0.470400,1.579100,205.319030,-348.870420,474558.000000,1.000000,3.273560,-559.503420
0.114000,0.157650,0.494750,1.599610,205.349900,-348.870420,474583.281250,,3.273560,
0.116000,0.156370,0.511410,1.794430,205.380860,-348.870450,474608.625000,,3.274840,
0.118000,0.156370,0.533200,1.907230,205.411930,-348.870450,474633.875000,,3.277400,
