time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.152530,-0.123050,1.804690,235.529770,-360.679050,1733468.750000,1.000000
0.002000,0.151250,-0.123050,1.989260,235.529800,-360.679140,1733494.125000,
0.004000,0.151250,-0.121770,1.958500,235.529800,-360.679260,1733519.375000,
0.006000,0.149960,-0.120480,1.968750,235.529800,-360.679380,1733544.750000,
0.008000,0.148680,-0.120480,1.927730,235.529830,-360.679500,1733570.000000,1.000000
0.010000,0.146120,-0.121770,1.804690,235.529830,-360.679600,1733595.375000,
0.012000,0.144840,-0.121770,2.102050,235.529830,-360.679720,1733620.500000,
0.014000,0.143550,-0.123050,1.979000,235.529830,-360.679840,1733645.875000,
0.016000,0.142270,-0.124330,1.999510,235.529830,-360.679960,1733671.125000,1.000000
0.018000,0.140990,-0.099980,1.855960,235.529830,-360.680080,1733696.500000,
0.020000,0.139710,0.266600,1.640630,235.530380,-360.680180,1733721.750000,
0.022000,0.138430,0.276860,1.527830,235.531750,-360.680240,1733747.125000,
0.024000,0.135860,0.234560,1.835450,235.533280,-360.680270,1733772.250000,1.000000
0.026000,0.135860,0.301210,2.020020,235.534620,-360.680270,1733797.625000,
0.028000,0.137150,0.410160,1.835450,235.536060,-360.680300,1733822.875000,
0.030000,0.137150,0.493470,1.763670,235.537920,-360.680360,1733848.250000,
0.032000,0.135860,0.575500,1.609860,235.540420,-360.680390,1733873.500000,1.000000
0.034000,0.134580,0.681880,1.886720,235.543620,-360.680450,1733898.875000,
0.036000,0.135860,0.834410,1.784180,235.547610,-360.680450,1733924.000000,
0.038000,0.134580,1.017700,1.968750,235.552640,-360.680450,1733949.500000,
0.040000,0.134580,1.194580,2.050780,235.559080,-360.680480,1733974.875000,1.000000
0.042000,0.135860,1.362490,1.937990,235.567200,-360.680480,1734000.000000,
0.044000,0.133300,1.502200,1.917480,235.577190,-360.680510,1734025.375000,
0.046000,0.134580,1.614990,1.640630,235.589280,-360.680510,1734050.625000,
0.048000,0.132020,1.693180,1.732910,235.603530,-360.680570,1734076.000000,1.000000
0.050000,0.132020,1.747010,1.804690,235.619950,-360.680570,1734101.250000,
0.052000,0.128170,1.781620,1.691890,235.638500,-360.680630,1734126.625000,
0.054000,0.126890,1.793150,1.814940,235.659100,-360.680660,1734151.750000,
0.056000,0.126890,1.767520,1.763670,235.681730,-360.680660,1734177.125000,1.000000
0.058000,0.126890,1.702150,1.599610,235.706150,-360.680690,1734202.375000,
0.060000,0.128170,1.611150,1.743160,235.732190,-360.680690,1734227.750000,
0.062000,0.128170,1.511170,1.937990,235.759670,-360.680660,1734253.000000,
0.064000,0.129460,1.403500,2.020020,235.788270,-360.680660,1734278.375000,1.000000
0.066000,0.130740,1.307370,2.153320,235.817780,-360.680660,1734303.500000,
