time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.179440,-0.107670,1.886720,204.317430,-344.868290,1891413.000000,1.000000,3.130000,-499.503450
0.002000,0.179440,-0.103820,1.579100,204.317440,-344.868470,1891438.125000,,3.130000,
0.004000,0.179440,-0.098690,1.732910,204.317440,-344.868620,1891463.625000,,3.122310,
0.006000,0.179440,-0.096130,1.691890,204.317440,-344.868770,1891488.750000,,3.121030,
0.008000,0.180730,-0.093570,1.722660,204.317460,-344.868870,1891514.125000,1.000000,3.114620,-499.503450
0.010000,0.180730,-0.088440,2.009770,204.317460,-344.868990,1891539.375000,,3.110780,
0.012000,0.180730,-0.088440,1.989260,204.317470,-344.869080,1891564.750000,,3.108220,
0.014000,0.180730,-0.084590,2.163570,204.317490,-344.869170,1891590.000000,,3.109500,
0.016000,0.180730,-0.080750,1.804690,204.317490,-344.869260,1891615.375000,1.000000,3.108220,-499.503450
0.018000,0.182010,-0.056400,2.050780,204.317500,-344.869380,1891640.500000,,3.113340,
0.020000,0.183290,0.312740,1.825200,204.318070,-344.869510,1891665.875000,,3.119750,
0.022000,0.182010,0.333250,2.050780,204.319380,-344.869600,1891691.125000,,3.126160,
0.024000,0.182010,0.335820,2.143070,204.320760,-344.869690,1891716.500000,1.000000,3.130000,-499.503450
0.026000,0.182010,0.415280,1.927730,204.321990,-344.869750,1891741.750000,,3.128720,
0.028000,0.184570,0.521670,1.814940,204.323380,-344.869810,1891767.125000,,3.127440,
0.030000,0.183290,0.612670,1.589360,204.325240,-344.869840,1891792.250000,,3.133850,
0.032000,0.183290,0.703670,1.896970,204.327730,-344.869960,1891817.625000,1.000000,3.144100,-499.503450
0.034000,0.183290,0.810060,1.958500,204.330930,-344.870000,1891842.875000,,3.146670,
0.036000,0.182010,0.947200,1.743160,204.335040,-344.870000,1891868.250000,,3.142820,
0.038000,0.183290,1.103580,1.579100,204.340260,-344.869960,1891893.625000,,3.135130,
0.040000,0.184570,1.261230,1.804690,204.346890,-344.869960,1891918.875000,1.000000,3.135130,-499.503450
0.042000,0.183290,1.398380,1.855960,204.355190,-344.870000,1891944.250000,,3.132570,
0.044000,0.183290,1.520140,1.743160,204.365370,-344.870030,1891969.375000,,3.132570,
0.044000,0.183290,1.520140,1.743160,204.365370,-344.870030,1891969.375000,,3.132570,
0.046000,0.182010,1.611150,2.204590,204.377620,-344.870090,1891994.875000,,3.133850,
0.048000,0.182010,1.668820,1.999510,204.392010,-344.870120,1892020.000000,1.000000,3.141540,-499.503450
0.050000,0.180730,1.700870,1.968750,204.408540,-344.870150,1892045.375000,,3.145390,
0.052000,0.180730,1.716250,1.784180,204.427190,-344.870210,1892070.625000,,3.150510,
0.054000,0.178160,1.704710,1.579100,204.447910,-344.870240,1892096.000000,,3.156920,
0.056000,0.176880,1.661130,1.743160,204.470580,-344.870240,1892121.250000,1.000000,3.162050,-499.503510
0.058000,0.175600,1.595760,1.681640,204.495010,-344.870270,1892146.625000,,3.167180,
0.060000,0.174320,1.518860,1.866210,204.521000,-344.870300,1892171.750000,,3.172300,
0.062000,0.175600,1.427860,1.958500,204.548370,-344.870300,1892197.125000,,3.174870,
0.064000,0.173030,1.313780,1.855960,204.576950,-344.870270,1892222.375000,1.000000,3.179990,-499.503510
0.066000,0.173030,1.199710,1.568850,204.606490,-344.870270,1892247.750000,,3.182560,
0.068000,0.173030,1.107420,1.650880,204.636670,-344.870270,1892273.000000,,3.186400,
0.070000,0.173030,1.038210,2.122560,204.667310,-344.870270,1892298.375000,,3.188960,
0.072000,0.171750,0.979250,1.968750,204.698260,-344.870270,1892323.500000,1.000000,3.192810,-499.503510
0.074000,0.171750,0.921570,2.245610,204.729430,-344.870270,1892348.875000,,3.194090,
0.076000,0.170470,0.879270,2.050780,204.760590,-344.870270,1892374.125000,,3.200500,
0.078000,0.170470,0.847230,1.958500,204.791690,-344.870240,1892399.500000,,3.201780,
0.080000,0.170470,0.833130,1.855960,204.822630,-344.870240,1892424.750000,1.000000,3.206910,-499.503540
0.082000,0.170470,0.820310,1.845700,204.853530,-344.870240,1892450.125000,,3.210750,
0.084000,0.169190,0.790830,1.825200,204.884480,-344.870240,1892475.250000,,3.213320,
0.086000,0.170470,0.735720,1.948240,204.915530,-344.870240,1892500.625000,,3.214600,
0.088000,0.170470,0.669070,1.835450,204.946660,-344.870240,1892525.875000,1.000000,3.218440,-499.503540
0.090000,0.167910,0.589600,1.620120,204.977940,-344.870210,1892551.250000,,3.217160,
0.092000,0.167910,0.506290,1.722660,205.009280,-344.870210,1892576.500000,,3.221010,
0.094000,0.167910,0.439640,1.702150,205.040590,-344.870210,1892601.875000,,3.222290,
0.096000,0.167910,0.398620,1.743160,205.071790,-344.870210,1892627.000000,1.000000,3.224850,-499.503510
0.098000,0.167910,0.364010,2.020020,205.102950,-344.870210,1892652.500000,,3.224850,
0.100000,0.167910,0.340940,2.050780,205.134020,-344.870210,1892677.625000,,3.226140,
0.102000,0.165340,0.333250,2.020020,205.164960,-344.870180,1892703.000000,,3.227420,
0.104000,0.164060,0.348630,1.773930,205.195790,-344.870180,1892728.375000,1.000000,3.229980,-499.503540
0.106000,0.162780,0.375550,1.691890,205.226520,-344.870180,1892753.625000,,3.232540,
0.108000,0.165340,0.408870,1.753420,205.257190,-344.870180,1892779.000000,,3.232540,
0.110000,0.164060,0.438350,1.896970,205.287870,-344.870180,1892804.250000,,3.236390,
0.112000,0.164060,0.462710,2.112300,205.318650,-344.870180,1892829.625000,1.000000,3.235110,-499.503540
0.114000,0.162780,0.485780,1.732910,205.349520,-344.870150,1892854.750000,,3.237670,
0.116000,0.161500,0.506290,1.630370,205.380450,-344.870150,1892880.125000,,3.238950,
0.118000,0.161500,0.530640,1.558590,205.411470,-344.870150,1892905.375000,,3.241520,
0.120000,0.161500,0.549870,1.486820,205.442580,-344.870150,1892930.750000,1.000000,3.242800,-499.503540
0.122000,0.161500,0.565250,1.630370,205.473800,-344.870150,1892956.000000,,3.245360,
0.124000,0.161500,0.574220,1.722660,205.505140,-344.870150,1892981.375000,,3.247920,
0.126000,0.158940,0.585750,2.030270,205.536530,-344.870150,1893006.500000,,3.251770,
0.128000,0.158940,0.620360,2.122560,205.567900,-344.870150,1893031.875000,1.000000,3.254330,-499.503540
0.130000,0.157650,0.680600,1.958500,205.599200,-344.870120,1893057.125000,,3.256900,
0.132000,0.157650,0.730590,1.773930,205.630520,-344.870120,1893082.500000,,3.260740,
0.134000,0.158940,0.767760,1.773930,205.661960,-344.870120,1893107.750000,,3.263310,
0.136000,0.158940,0.784420,1.979000,205.693480,-344.870120,1893133.125000,1.000000,3.264590,-499.503600
0.138000,0.158940,0.788270,2.071290,205.725170,-344.870120,1893158.250000,,3.267150,
0.140000,0.158940,0.786990,2.040530,205.756930,-344.870090,1893183.750000,,3.269710,
0.142000,0.158940,0.781860,1.886720,205.788760,-344.870090,1893208.875000,,3.271000,
0.144000,0.160220,0.785710,1.732910,205.820590,-344.870090,1893234.250000,1.000000,3.273560,-499.503600
0.146000,0.161500,0.795960,1.712400,205.852390,-344.870090,1893259.500000,,3.278690,
0.148000,0.162780,0.808780,1.784180,205.884160,-344.870090,1893284.875000,,3.281250,
0.150000,0.164060,0.807500,1.896970,205.915950,-344.870090,1893310.000000,,3.286380,
0.152000,0.164060,0.799800,1.661130,205.947770,-344.870090,1893335.500000,1.000000,3.288940,-499.503600
0.154000,0.164060,0.780580,1.958500,205.979630,-344.870060,1893360.625000,,3.292790,
0.156000,0.165340,0.765200,1.855960,206.011470,-344.870060,1893386.000000,,3.294070,
0.158000,0.167910,0.733150,1.927730,206.043370,-344.870030,1893411.250000,,3.296630,
0.160000,0.170470,0.704960,1.999510,206.075200,-344.870030,1893436.625000,1.000000,3.300480,-499.503600
0.162000,0.171750,0.676760,1.866210,206.107090,-344.870030,1893461.750000,,3.303040,
0.164000,0.173030,0.630620,1.855960,206.139010,-344.870000,1893487.250000,,3.301760,
0.166000,0.175600,0.579350,1.835450,206.170960,-344.870000,1893512.625000,,3.304320,
0.168000,0.176880,0.531920,1.804690,206.202900,-344.870000,1893537.750000,1.000000,3.305600,-499.503540
0.170000,0.178160,0.505000,1.425290,206.234710,-344.870000,1893563.125000,,3.308170,
0.172000,0.179440,0.478090,1.702150,206.266460,-344.870000,1893588.375000,,3.309450,
0.174000,0.180730,0.440920,1.732910,206.298190,-344.870000,1893613.750000,,3.312010,
0.176000,0.182010,0.408870,1.979000,206.329830,-344.870000,1893639.000000,1.000000,3.313290,-499.503540
0.178000,0.184570,0.403750,1.804690,206.361310,-344.869960,1893664.375000,,3.315860,
0.180000,0.184570,0.424260,1.456050,206.392610,-344.869960,1893689.500000,,3.317140,
0.182000,0.185850,0.460140,1.763670,206.423770,-344.869960,1893715.000000,,3.317140,
0.184000,0.185850,0.502440,1.968750,206.454820,-344.869960,1893740.125000,1.000000,3.319700,-499.503540
0.186000,0.187130,0.516540,1.999510,206.485930,-344.869960,1893765.500000,,3.320980,
0.188000,0.187130,0.512700,2.163570,206.517120,-344.869960,1893790.750000,,3.320980,
0.190000,0.185850,0.497310,2.184080,206.548430,-344.869960,1893816.125000,,3.322270,
0.192000,0.185850,0.475520,2.009770,206.579880,-344.869960,1893841.250000,1.000000,3.322270,-499.503510
0.194000,0.184570,0.467830,1.855960,206.611340,-344.869930,1893866.750000,,3.323550,
0.196000,0.183290,0.485780,1.794430,206.642780,-344.869930,1893891.875000,,3.324830,
0.198000,0.183290,0.510130,1.825200,206.674190,-344.869960,1893917.250000,,3.326110,
0.200000,0.182010,0.529360,2.132810,206.705630,-344.869960,1893942.500000,1.000000,3.327390,-499.503540
0.202000,0.179440,0.547300,1.804690,206.737090,-344.869960,1893967.875000,,3.329960,
0.204000,0.176880,0.566530,1.804690,206.768570,-344.869930,1893993.000000,,3.331240,
0.206000,0.175600,0.588320,1.794430,206.800030,-344.869930,1894018.500000,,3.333800,
0.208000,0.174320,0.620360,1.476560,206.831470,-344.869900,1894043.625000,1.000000,3.336360,-499.503540
0.210000,0.171750,0.662660,1.866210,206.862870,-344.869900,1894069.000000,,3.338930,
0.212000,0.170470,0.701110,1.989260,206.894260,-344.869900,1894094.250000,,3.340210,
0.214000,0.169190,0.726750,2.255860,206.925700,-344.869900,1894119.625000,,3.341490,
0.216000,0.166630,0.725460,2.081540,206.957320,-344.869900,1894144.875000,1.000000,3.342770,-499.503540
0.218000,0.166630,0.710080,1.661130,206.989060,-344.869900,1894170.250000,,3.345340,
0.220000,0.165340,0.692140,1.640630,207.020860,-344.869900,1894195.375000,,3.342770,
0.222000,0.162780,0.683170,1.743160,207.052700,-344.869900,1894220.750000,,3.346620,
0.224000,0.164060,0.661380,1.927730,207.084590,-344.869900,1894246.000000,1.000000,3.349180,-499.503600
0.226000,0.162780,0.616520,2.091800,207.116590,-344.869900,1894271.375000,,3.354310,
0.228000,0.162780,0.590880,1.845700,207.148540,-344.869870,1894296.625000,,3.356870,
0.230000,0.164060,0.594730,1.589360,207.180360,-344.869870,1894322.000000,,3.356870,
0.232000,0.161500,0.615230,1.486820,207.212050,-344.869840,1894347.375000,1.000000,3.360720,-499.503600
0.234000,0.161500,0.640870,1.445800,207.243700,-344.869840,1894372.500000,,3.362000,
0.236000,0.162780,0.661380,1.599610,207.275300,-344.869810,1894398.000000,,3.363280,
0.238000,0.164060,0.652400,1.845700,207.306950,-344.869810,1894423.125000,,3.365840,
0.240000,0.164060,0.639590,2.061040,207.338590,-344.869810,1894448.500000,1.000000,3.365840,-499.503600
0.242000,0.165340,0.615230,2.132810,207.370350,-344.869810,1894473.750000,,3.365840,
0.244000,0.164060,0.578060,1.979000,207.402130,-344.869810,1894499.125000,,3.367130,
0.246000,0.165340,0.563960,1.681640,207.433870,-344.869810,1894524.375000,,3.368410,
0.248000,0.166630,0.570370,1.661130,207.465480,-344.869810,1894549.750000,1.000000,3.369690,-499.503600
0.250000,0.167910,0.570370,1.999510,207.497070,-344.869810,1894574.875000,,3.370970,
0.252000,0.167910,0.553710,2.112300,207.528670,-344.869810,1894600.250000,,3.372250,
0.254000,0.169190,0.522950,2.102050,207.560330,-344.869810,1894625.500000,,3.374820,
0.256000,0.167910,0.494750,1.937990,207.592010,-344.869810,1894650.875000,1.000000,3.376100,-499.503540
0.258000,0.171750,0.471680,1.630370,207.623660,-344.869810,1894676.125000,,3.378660,
0.260000,0.170470,0.461430,1.599610,207.655260,-344.869780,1894701.500000,,3.381230,
0.262000,0.171750,0.463990,1.753420,207.686780,-344.869780,1894726.625000,,3.381230,
0.264000,0.171750,0.471680,1.784180,207.718280,-344.869780,1894752.000000,1.000000,3.379940,-499.503540
0.266000,0.173030,0.467830,1.835450,207.749760,-344.869780,1894777.250000,,3.381230,
0.268000,0.173030,0.455020,1.886720,207.781300,-344.869780,1894802.625000,,3.382510,
0.270000,0.173030,0.451170,2.040530,207.812810,-344.869780,1894827.875000,,3.382510,
0.272000,0.174320,0.457580,1.927730,207.844300,-344.869780,1894853.250000,1.000000,3.383790,-499.503540
0.274000,0.174320,0.462710,2.020020,207.875780,-344.869780,1894878.375000,,3.383790,
0.276000,0.174320,0.469120,1.845700,207.907260,-344.869780,1894903.750000,,3.386350,
0.278000,0.174320,0.478090,1.937990,207.938720,-344.869780,1894929.000000,,3.386350,
0.280000,0.174320,0.496030,1.907230,207.970150,-344.869780,1894954.375000,1.000000,3.387630,-499.503540
0.282000,0.173030,0.529360,1.814940,208.001510,-344.869750,1894979.625000,,3.390200,
0.284000,0.173030,0.566530,1.445800,208.032820,-344.869750,1895005.000000,,3.390200,
0.286000,0.173030,0.596010,1.650880,208.064190,-344.869750,1895030.125000,,3.391480,
0.288000,0.174320,0.624210,1.722660,208.095570,-344.869750,1895055.625000,1.000000,3.394040,-499.503540
0.290000,0.174320,0.640870,1.866210,208.127000,-344.869750,1895081.000000,,3.394040,
0.292000,0.174320,0.639590,1.650880,208.158540,-344.869720,1895106.125000,,3.394040,
0.294000,0.174320,0.633180,1.517580,208.190200,-344.869720,1895131.500000,,3.396610,
0.296000,0.174320,0.637020,1.825200,208.221880,-344.869720,1895156.750000,1.000000,3.396610,-499.503540
0.296000,0.174320,0.637020,1.825200,208.221880,-344.869720,1895156.750000,1.000000,3.396610,-499.503540
0.298000,0.175600,0.654970,1.732910,208.253560,-344.869720,1895182.125000,,3.397890,
0.300000,0.176880,0.667790,1.958500,208.285280,-344.869720,1895207.375000,,3.399170,
0.302000,0.176880,0.658810,2.009770,208.317080,-344.869720,1895232.750000,,3.401730,
0.304000,0.176880,0.639590,2.163570,208.348940,-344.869720,1895257.875000,1.000000,3.404300,-499.503540
0.306000,0.178160,0.620360,1.896970,208.380830,-344.869720,1895283.250000,,3.404300,
0.308000,0.178160,0.610110,1.866210,208.412660,-344.869720,1895308.500000,,3.408140,
0.310000,0.179440,0.611390,1.814940,208.444440,-344.869690,1895333.875000,,3.409420,
0.312000,0.179440,0.626770,1.630370,208.476120,-344.869690,1895359.125000,1.000000,3.411990,-499.503540
0.314000,0.180730,0.648560,1.835450,208.507740,-344.869690,1895384.500000,,3.411990,
0.314000,0.180730,0.648560,1.835450,208.507740,-344.869690,1895384.500000,,3.411990,
0.316000,0.180730,0.661380,1.835450,208.539310,-344.869690,1895409.625000,,3.413270,
0.318000,0.182010,0.657530,1.979000,208.570910,-344.869690,1895435.000000,,3.414550,
0.320000,0.183290,0.638310,1.773930,208.602570,-344.869690,1895460.250000,1.000000,3.413270,-499.503540
0.322000,0.183290,0.617800,1.640630,208.634290,-344.869690,1895485.625000,,3.413270,
0.324000,0.184570,0.581910,1.876460,208.666110,-344.869690,1895510.875000,,3.415830,
