time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.153810,-0.111510,1.784180,204.315230,-334.870240,472355.375000,1.000000,3.164610,-559.501400
0.002000,0.153810,-0.112790,1.907230,204.315230,-334.870360,472380.687500,,3.160770,
0.004000,0.152530,-0.111510,1.466310,204.315230,-334.870450,472405.968750,,3.155640,
0.006000,0.152530,-0.114070,1.722660,204.315230,-334.870540,472431.250000,,3.153080,
0.008000,0.153810,-0.114070,1.773930,204.315230,-334.870640,472456.562500,1.000000,3.146670,-559.501400
0.010000,0.152530,-0.114070,1.886720,204.315230,-334.870730,472481.843750,,3.149230,
0.012000,0.151250,-0.115360,2.255860,204.315230,-334.870820,472507.125000,,3.151790,
0.014000,0.152530,-0.115360,1.989260,204.315230,-334.870940,472532.437500,,3.155640,
0.016000,0.152530,-0.114070,1.855960,204.315220,-334.871060,472557.718750,1.000000,3.165890,-559.501400
0.018000,0.152530,-0.088440,1.814940,204.315220,-334.871190,472583.000000,,3.176150,
0.020000,0.152530,0.284550,1.794430,204.315770,-334.871310,472608.343750,,3.181270,
0.022000,0.153810,0.317870,1.763670,204.317030,-334.871370,472633.593750,,3.183840,
0.024000,0.153810,0.342220,2.122560,204.318270,-334.871400,472658.937500,1.000000,3.183840,-559.501400
0.026000,0.153810,0.443480,1.866210,204.319380,-334.871400,472684.250000,,3.178710,
0.028000,0.155090,0.566530,1.784180,204.320660,-334.871430,472709.531250,,3.178710,
0.030000,0.155090,0.669070,1.558590,204.322460,-334.871460,472734.812500,,3.182560,
0.032000,0.155090,0.765200,1.579100,204.324910,-334.871520,472760.125000,1.000000,3.188960,-559.501400
0.034000,0.155090,0.880550,1.896970,204.328110,-334.871520,472785.406250,,3.186400,
0.036000,0.155090,1.029240,1.937990,204.332230,-334.871520,472810.687500,,3.185120,
0.038000,0.155090,1.190730,2.235350,204.337490,-334.871520,472836.000000,,3.181270,
0.040000,0.155090,1.340700,2.143070,204.344210,-334.871520,472861.281250,1.000000,3.179990,-559.501400
0.040000,0.155090,1.340700,2.143070,204.344210,-334.871520,472861.281250,1.000000,3.179990,-559.501400
0.042000,0.156370,1.475280,1.927730,204.352630,-334.871580,472886.593750,,3.182560,
0.044000,0.155090,1.588070,1.681640,204.362930,-334.871610,472911.875000,,3.185120,
0.046000,0.156370,1.672670,1.763670,204.375310,-334.871640,472937.156250,,3.187680,
0.048000,0.157650,1.729060,2.071290,204.389770,-334.871670,472962.468750,1.000000,3.192810,-559.501400
0.050000,0.156370,1.757260,2.061040,204.406400,-334.871700,472987.750000,,3.194090,
0.052000,0.156370,1.763670,1.979000,204.425160,-334.871700,473013.031250,,3.200500,
0.054000,0.155090,1.740600,1.732910,204.445980,-334.871730,473038.375000,,3.204350,
0.056000,0.155090,1.684200,1.445800,204.468770,-334.871770,473063.687500,1.000000,3.209470,-559.501400
0.058000,0.156370,1.598330,1.609860,204.493330,-334.871770,473088.968750,,3.214600,
0.060000,0.155090,1.506040,1.548340,204.519420,-334.871770,473114.250000,,3.218440,
0.062000,0.155090,1.403500,1.732910,204.546840,-334.871770,473139.562500,,3.219730,
0.064000,0.155090,1.289430,2.030270,204.575440,-334.871770,473164.843750,1.000000,3.222290,-559.501460
0.066000,0.153810,1.172790,2.081540,204.604950,-334.871770,473190.156250,,3.227420,
0.068000,0.155090,1.076660,1.896970,204.635100,-334.871770,473215.437500,,3.228700,
0.070000,0.153810,1.004880,1.609860,204.665680,-334.871770,473240.718750,,3.229980,
0.072000,0.153810,0.947200,1.773930,204.696550,-334.871770,473266.031250,1.000000,3.236390,-559.501460
0.074000,0.155090,0.888240,1.804690,204.727630,-334.871770,473291.312500,,3.237670,
0.076000,0.153810,0.840820,2.173830,204.758760,-334.871730,473316.593750,,3.237670,
0.078000,0.153810,0.807500,1.948240,204.789780,-334.871730,473341.906250,,3.244080,
0.080000,0.155090,0.788270,1.681640,204.820660,-334.871730,473367.187500,1.000000,3.246640,-559.501460
0.082000,0.155090,0.776730,1.712400,204.851500,-334.871700,473392.500000,,3.246640,
0.084000,0.156370,0.742130,1.630370,204.882370,-334.871700,473417.843750,,3.251770,
0.086000,0.156370,0.687010,1.845700,204.913360,-334.871700,473443.125000,,3.253050,
0.088000,0.157650,0.626770,1.866210,204.944410,-334.871700,473468.406250,1.000000,3.254330,-559.501460
0.090000,0.156370,0.562680,1.937990,204.975540,-334.871670,473493.718750,,3.255620,
0.092000,0.156370,0.496030,1.784180,205.006740,-334.871670,473519.000000,,3.258180,
0.094000,0.156370,0.447330,1.999510,205.037920,-334.871670,473544.281250,,3.259460,
0.096000,0.156370,0.422970,1.958500,205.068980,-334.871670,473569.593750,1.000000,3.259460,-559.501400
0.098000,0.157650,0.403750,1.917480,205.100020,-334.871670,473594.875000,,3.262020,
0.100000,0.156370,0.384520,2.296880,205.131040,-334.871670,473620.187500,,3.260740,
0.102000,0.153810,0.379390,2.009770,205.161990,-334.871670,473645.468750,,3.263310,
0.104000,0.153810,0.397340,2.153320,205.192840,-334.871670,473670.750000,1.000000,3.265870,-559.501460
0.106000,0.151250,0.422970,1.691890,205.223600,-334.871640,473696.062500,,3.265870,
0.108000,0.151250,0.453740,1.599610,205.254350,-334.871640,473721.343750,,3.267150,
0.110000,0.151250,0.485780,1.507320,205.285110,-334.871640,473746.625000,,3.268430,
0.112000,0.148680,0.512700,1.845700,205.315930,-334.871640,473771.937500,1.000000,3.268430,-559.501460
0.114000,0.147400,0.537050,1.989260,205.346830,-334.871640,473797.281250,,3.269710,
0.116000,0.147400,0.554990,1.825200,205.377870,-334.871640,473822.562500,,3.271000,
0.118000,0.146120,0.571660,1.702150,205.408980,-334.871640,473847.843750,,3.272280,
0.120000,0.144840,0.581910,1.630370,205.440190,-334.871640,473873.156250,1.000000,3.273560,-559.501460
0.122000,0.144840,0.589600,1.702150,205.471510,-334.871640,473898.437500,,3.277400,
0.124000,0.144840,0.589600,1.886720,205.502910,-334.871640,473923.750000,,3.277400,
0.126000,0.142270,0.594730,2.009770,205.534390,-334.871640,473949.031250,,3.281250,
0.128000,0.140990,0.620360,2.091800,205.565800,-334.871640,473974.312500,1.000000,3.286380,-559.501460
0.130000,0.138430,0.679320,1.927730,205.597140,-334.871610,473999.625000,,3.287660,
0.132000,0.137150,0.735720,1.927730,205.628460,-334.871610,474024.906250,,3.290220,
0.134000,0.138430,0.771610,1.681640,205.659840,-334.871610,474050.187500,,3.294070,
0.136000,0.138430,0.794680,1.661130,205.691350,-334.871610,474075.500000,1.000000,3.295350,-559.501530
0.138000,0.137150,0.801090,1.896970,205.722980,-334.871610,474100.781250,,3.296630,
0.140000,0.137150,0.799800,1.773930,205.754710,-334.871610,474126.093750,,3.299190,
0.142000,0.135860,0.786990,1.814940,205.786540,-334.871610,474151.375000,,3.299190,
