time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.171750,-0.101260,1.773930,204.316830,-340.870360,2360404.250000,1.000000,3.110780,-479.502900
0.002000,0.173030,-0.099980,2.020020,204.316830,-340.870450,2360429.500000,,3.105650,
0.004000,0.173030,-0.097410,1.968750,204.316830,-340.870540,2360454.750000,,3.099240,
0.006000,0.173030,-0.097410,1.866210,204.316850,-340.870640,2360480.250000,,3.097960,
0.008000,0.173030,-0.093570,1.886720,204.316850,-340.870760,2360505.250000,1.000000,3.100520,-479.502900
0.010000,0.171750,-0.091000,1.784180,204.316850,-340.870850,2360530.750000,,3.100520,
0.012000,0.173030,-0.088440,1.743160,204.316850,-340.870940,2360556.000000,,3.105650,
0.014000,0.173030,-0.085880,1.538090,204.316860,-340.871060,2360581.250000,,3.113340,
0.016000,0.174320,-0.084590,1.866210,204.316860,-340.871190,2360606.500000,1.000000,3.119750,-479.502900
0.018000,0.174320,-0.056400,1.979000,204.316880,-340.871250,2360632.000000,,3.123600,
0.020000,0.175600,0.314030,2.061040,204.317440,-340.871340,2360657.000000,,3.126160,
0.022000,0.174320,0.338380,1.712400,204.318760,-340.871370,2360682.500000,,3.128720,
0.024000,0.175600,0.347350,2.030270,204.320080,-340.871370,2360707.750000,1.000000,3.124880,-479.502900
0.026000,0.175600,0.431950,1.671390,204.321300,-340.871400,2360733.000000,,3.121030,
0.028000,0.175600,0.535770,1.743160,204.322690,-340.871430,2360758.250000,,3.123600,
0.030000,0.175600,0.621640,2.163570,204.324570,-340.871460,2360783.750000,,3.124880,
0.032000,0.176880,0.715210,2.030270,204.327060,-340.871490,2360808.750000,1.000000,3.132570,-479.502900
0.034000,0.175600,0.825440,1.712400,204.330280,-340.871550,2360834.250000,,3.132570,
0.036000,0.175600,0.962590,1.691890,204.334380,-340.871550,2360859.500000,,3.130000,
0.038000,0.175600,1.117680,1.404790,204.339600,-340.871520,2360884.750000,,3.126160,
0.040000,0.175600,1.271480,1.620120,204.346250,-340.871550,2360910.250000,1.000000,3.126160,-479.502900
0.042000,0.175600,1.408630,1.630370,204.354570,-340.871580,2360935.500000,,3.124880,
0.044000,0.175600,1.525270,1.814940,204.364790,-340.871610,2360960.750000,,3.127440,
0.046000,0.174320,1.614990,1.958500,204.377060,-340.871610,2360986.000000,,3.130000,
0.048000,0.173030,1.668820,1.876460,204.391460,-340.871640,2361011.500000,1.000000,3.133850,-479.502960
0.048000,0.173030,1.668820,1.876460,204.391460,-340.871640,2361011.500000,1.000000,3.133850,-479.502960
0.050000,0.173030,1.703430,1.814940,204.407990,-340.871670,2361036.500000,,3.136410,
0.052000,0.173030,1.720090,1.948240,204.426620,-340.871700,2361062.000000,,3.141540,
0.054000,0.170470,1.705990,1.948240,204.447360,-340.871730,2361087.250000,,3.145390,
0.056000,0.170470,1.656010,1.927730,204.470050,-340.871770,2361112.500000,1.000000,3.150510,-479.502960
0.058000,0.170470,1.581670,2.091800,204.494510,-340.871770,2361137.750000,,3.155640,
0.060000,0.167910,1.503480,2.153320,204.520490,-340.871770,2361163.250000,,3.158200,
0.062000,0.167910,1.416320,1.866210,204.547850,-340.871770,2361188.250000,,3.162050,
0.064000,0.167910,1.311220,1.712400,204.576350,-340.871770,2361213.750000,1.000000,3.164610,-479.502960
0.066000,0.167910,1.200990,1.640630,204.605850,-340.871770,2361239.000000,,3.167180,
0.068000,0.166630,1.108700,1.773930,204.636020,-340.871770,2361264.250000,,3.169740,
0.070000,0.167910,1.042050,1.896970,204.666610,-340.871770,2361289.500000,,3.172300,
0.072000,0.166630,0.983090,1.712400,204.697540,-340.871770,2361315.000000,1.000000,3.176150,-479.502960
0.074000,0.166630,0.927980,1.681640,204.728670,-340.871770,2361340.000000,,3.178710,
0.076000,0.166630,0.888240,1.753420,204.759840,-340.871770,2361365.500000,,3.181270,
0.078000,0.165340,0.854920,2.040530,204.790890,-340.871770,2361390.750000,,3.186400,
0.080000,0.165340,0.834410,1.855960,204.821870,-340.871770,2361416.000000,1.000000,3.190250,-479.502960
0.082000,0.165340,0.819030,1.968750,204.852800,-340.871770,2361441.250000,,3.192810,
0.084000,0.165340,0.786990,1.814940,204.883740,-340.871730,2361466.750000,,3.196660,
0.086000,0.165340,0.731870,1.825200,204.914810,-340.871730,2361491.750000,,3.197940,
0.088000,0.165340,0.670350,1.794430,204.945940,-340.871700,2361517.250000,1.000000,3.201780,-479.502960
0.090000,0.165340,0.597290,1.671390,204.977160,-340.871700,2361542.500000,,3.203060,
0.092000,0.165340,0.520390,1.671390,205.008470,-340.871700,2361567.750000,,3.203060,
0.094000,0.164060,0.463990,1.927730,205.039720,-340.871700,2361593.000000,,3.204350,
0.096000,0.165340,0.428100,1.917480,205.070910,-340.871700,2361618.500000,1.000000,3.204350,-479.502960
0.098000,0.164060,0.397340,1.691890,205.102040,-340.871700,2361643.500000,,3.205630,
0.100000,0.164060,0.366580,1.476560,205.133120,-340.871700,2361669.000000,,3.205630,
0.102000,0.162780,0.356320,1.630370,205.164110,-340.871700,2361694.500000,,3.208190,
0.104000,0.162780,0.364010,1.712400,205.194990,-340.871670,2361719.500000,1.000000,3.209470,-479.502960
0.106000,0.162780,0.380680,2.091800,205.225780,-340.871670,2361745.000000,,3.212040,
0.108000,0.160220,0.399900,2.235350,205.256550,-340.871670,2361770.250000,,3.213320,
0.110000,0.158940,0.425540,2.235350,205.287290,-340.871670,2361795.500000,,3.213320,
0.112000,0.158940,0.452450,1.825200,205.318050,-340.871670,2361820.750000,1.000000,3.213320,-479.502990
0.114000,0.156370,0.480650,1.743160,205.348890,-340.871670,2361846.250000,,3.215880,
0.116000,0.157650,0.506290,2.050780,205.379810,-340.871670,2361871.250000,,3.217160,
0.118000,0.156370,0.533200,1.886720,205.410770,-340.871670,2361896.750000,,3.218440,
0.120000,0.155090,0.552430,1.989260,205.441860,-340.871670,2361922.000000,1.000000,3.221010,-479.502990
0.122000,0.155090,0.565250,1.917480,205.473050,-340.871670,2361947.250000,,3.221010,
0.124000,0.153810,0.572940,1.886720,205.504390,-340.871670,2361972.500000,,3.223570,
0.126000,0.153810,0.580630,1.681640,205.535780,-340.871670,2361998.000000,,3.227420,
