time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.149960,-0.164060,1.907230,235.529650,-347.622410,731335.187500,1.000000
0.002000,0.149960,-0.165340,1.794430,235.529650,-347.622590,731360.437500,
0.004000,0.146120,-0.165340,1.753420,235.529650,-347.622710,731385.750000,
0.006000,0.144840,-0.167910,1.702150,235.529650,-347.622860,731411.062500,
0.008000,0.144840,-0.169190,2.296880,235.529650,-347.622990,731436.312500,1.000000
0.010000,0.144840,-0.167910,1.855960,235.529650,-347.623080,731461.625000,
0.012000,0.144840,-0.170470,1.712400,235.529650,-347.623170,731486.937500,
0.014000,0.143550,-0.171750,1.712400,235.529650,-347.623260,731512.187500,
0.016000,0.143550,-0.171750,1.661130,235.529630,-347.623410,731537.500000,1.000000
0.018000,0.143550,-0.174320,1.630370,235.529630,-347.623500,731562.812500,
0.020000,0.143550,-0.143550,1.671390,235.529630,-347.623570,731588.125000,
0.022000,0.144840,0.244810,1.743160,235.530200,-347.623660,731613.437500,
0.024000,0.146120,0.294800,1.835450,235.531570,-347.623690,731638.750000,1.000000
0.026000,0.146120,0.316590,1.784180,235.533160,-347.623720,731664.000000,
0.028000,0.146120,0.431950,1.753420,235.534700,-347.623750,731689.312500,
0.030000,0.146120,0.579350,2.061040,235.536540,-347.623780,731714.625000,
0.032000,0.146120,0.702390,1.876460,235.539050,-347.623810,731739.875000,1.000000
0.034000,0.146120,0.807500,1.794430,235.542420,-347.623840,731765.187500,
0.036000,0.144840,0.922850,1.845700,235.546750,-347.623900,731790.500000,
0.038000,0.143550,1.066410,1.804690,235.552200,-347.623900,731815.812500,
0.040000,0.140990,1.225340,1.589360,235.558980,-347.623900,731841.062500,1.000000
0.042000,0.140990,1.367610,1.702150,235.567370,-347.623900,731866.375000,
0.044000,0.140990,1.494510,1.917480,235.577650,-347.623930,731891.687500,
0.046000,0.140990,1.602170,2.020020,235.589900,-347.623960,731916.937500,
0.048000,0.139710,1.675230,1.753420,235.604250,-347.623960,731942.250000,1.000000
0.050000,0.137150,1.723940,1.650880,235.620730,-347.623990,731967.562500,
0.052000,0.138430,1.754700,1.917480,235.639330,-347.623990,731992.812500,
0.054000,0.138430,1.759830,1.835450,235.659940,-347.624020,732018.187500,
0.056000,0.138430,1.725220,2.081540,235.682570,-347.624050,732043.437500,1.000000
0.058000,0.137150,1.652160,2.276370,235.707000,-347.624080,732068.687500,
0.060000,0.135860,1.554750,2.132810,235.733030,-347.624080,732094.000000,
0.062000,0.138430,1.449650,1.732910,235.760420,-347.624080,732119.375000,
0.064000,0.137150,1.341980,1.866210,235.788970,-347.624080,732144.625000,1.000000
0.066000,0.137150,1.244570,1.958500,235.818410,-347.624080,732169.937500,
