time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15]
0.000000,0.148680,-0.114070,1.691890,235.530120,-366.709660,2094590.125000,1.000000
0.002000,0.146120,-0.115360,1.937990,235.530150,-366.709750,2094615.375000,
0.004000,0.144840,-0.111510,2.112300,235.530150,-366.709840,2094640.750000,
0.006000,0.144840,-0.115360,2.061040,235.530150,-366.709960,2094665.875000,
0.008000,0.143550,-0.116640,1.896970,235.530180,-366.710080,2094691.375000,1.000000
0.010000,0.140990,-0.115360,1.763670,235.530180,-366.710210,2094716.500000,
0.012000,0.139710,-0.119200,1.558590,235.530180,-366.710330,2094741.875000,
0.014000,0.138430,-0.120480,1.968750,235.530180,-366.710450,2094767.125000,
0.016000,0.137150,-0.121770,1.989260,235.530150,-366.710540,2094792.500000,1.000000
0.018000,0.134580,-0.123050,1.948240,235.530150,-366.710630,2094817.750000,
0.020000,0.134580,-0.101260,1.814940,235.530180,-366.710690,2094843.125000,
0.022000,0.132020,0.279420,1.620120,235.530730,-366.710780,2094868.250000,
0.024000,0.132020,0.320430,1.753420,235.532180,-366.710820,2094893.625000,1.000000
0.026000,0.132020,0.305050,1.415040,235.533870,-366.710850,2094918.875000,
0.028000,0.132020,0.406310,1.999510,235.535520,-366.710880,2094944.250000,
0.030000,0.132020,0.534480,2.040530,235.537480,-366.710910,2094969.500000,
0.032000,0.130740,0.633180,2.368650,235.540100,-366.710940,2094994.875000,1.000000
0.034000,0.130740,0.720340,1.968750,235.543550,-366.710970,2095020.000000,
0.036000,0.132020,0.838260,1.722660,235.547850,-366.711060,2095045.375000,
0.038000,0.130740,0.992070,1.876460,235.553180,-366.711090,2095070.625000,
0.040000,0.130740,1.165100,1.763670,235.559800,-366.711060,2095096.000000,1.000000
0.042000,0.130740,1.329160,2.050780,235.567990,-366.711060,2095121.250000,
0.044000,0.130740,1.477840,2.112300,235.578020,-366.711090,2095146.625000,
0.046000,0.129460,1.600890,2.050780,235.590070,-366.711090,2095172.000000,
0.048000,0.128170,1.689330,1.579100,235.604250,-366.711120,2095197.125000,1.000000
0.050000,0.128170,1.749570,1.630370,235.620620,-366.711150,2095222.625000,
0.052000,0.128170,1.789310,1.732910,235.639130,-366.711210,2095247.750000,
0.054000,0.125610,1.795720,1.507320,235.659730,-366.711210,2095273.125000,
0.056000,0.125610,1.763670,1.907230,235.682330,-366.711270,2095298.375000,1.000000
0.058000,0.123050,1.700870,1.855960,235.706770,-366.711270,2095323.750000,
0.060000,0.123050,1.612430,2.102050,235.732800,-366.711270,2095349.000000,
0.062000,0.125610,1.513730,1.876460,235.760250,-366.711270,2095374.375000,
0.064000,0.123050,1.413760,1.804690,235.788820,-366.711270,2095399.500000,1.000000
0.066000,0.123050,1.322750,1.691890,235.818300,-366.711270,2095424.875000,
0.068000,0.120480,1.231750,1.907230,235.848500,-366.711240,2095450.125000,
0.070000,0.121770,1.136900,2.020020,235.879260,-366.711240,2095475.500000,
0.072000,0.123050,1.040770,1.732910,235.910430,-366.711240,2095500.750000,1.000000
0.074000,0.121770,0.960020,1.712400,235.941730,-366.711240,2095526.125000,
0.076000,0.123050,0.886960,1.609860,235.973100,-366.711240,2095551.250000,
0.078000,0.120480,0.820310,1.671390,236.004460,-366.711210,2095576.625000,
0.080000,0.121770,0.752380,1.948240,236.035710,-366.711210,2095601.875000,1.000000
0.082000,0.121770,0.702390,1.845700,236.066890,-366.711210,2095627.250000,
0.084000,0.121770,0.661380,1.753420,236.097980,-366.711210,2095652.500000,
0.086000,0.123050,0.621640,1.804690,236.129040,-366.711210,2095677.875000,
0.088000,0.123050,0.575500,1.927730,236.160130,-366.711210,2095703.000000,1.000000
0.090000,0.123050,0.528080,1.835450,236.191220,-366.711210,2095728.375000,
0.092000,0.123050,0.485780,2.122560,236.222310,-366.711210,2095753.625000,
0.094000,0.124330,0.444760,2.214840,236.253400,-366.711180,2095779.000000,
0.096000,0.125610,0.398620,2.050780,236.284470,-366.711180,2095804.250000,1.000000
0.098000,0.124330,0.349910,2.009770,236.315580,-366.711180,2095829.625000,
0.100000,0.128170,0.325560,1.640630,236.346560,-366.711180,2095854.750000,
0.102000,0.128170,0.323000,1.486820,236.377430,-366.711180,2095880.250000,
0.104000,0.128170,0.347350,1.640630,236.408130,-366.711180,2095905.375000,1.000000
0.106000,0.129460,0.387080,1.958500,236.438720,-366.711150,2095930.750000,
0.108000,0.129460,0.416560,2.112300,236.469330,-366.711150,2095956.000000,
0.110000,0.132020,0.429380,1.876460,236.500050,-366.711150,2095981.375000,
0.112000,0.134580,0.429380,1.691890,236.530870,-366.711150,2096006.750000,1.000000
0.114000,0.134580,0.417850,1.486820,236.561840,-366.711150,2096032.000000,
0.116000,0.135860,0.420410,1.845700,236.592930,-366.711150,2096057.375000,
0.118000,0.134580,0.439640,1.907230,236.624050,-366.711150,2096082.500000,
0.120000,0.137150,0.467830,2.204590,236.655200,-366.711120,2096107.875000,1.000000
0.122000,0.140990,0.494750,2.009770,236.686430,-366.711120,2096133.125000,
0.124000,0.139710,0.528080,1.825200,236.717650,-366.711120,2096158.500000,
0.126000,0.140990,0.563960,1.650880,236.748930,-366.711120,2096183.750000,
0.128000,0.139710,0.603700,1.568850,236.780200,-366.711120,2096209.125000,1.000000
0.130000,0.140990,0.653690,1.743160,236.811450,-366.711090,2096234.250000,
0.132000,0.140990,0.713930,1.855960,236.842730,-366.711090,2096259.625000,
0.134000,0.142270,0.771610,1.917480,236.873950,-366.711090,2096284.875000,
0.136000,0.140990,0.820310,1.599610,236.905300,-366.711090,2096310.250000,1.000000
0.138000,0.140990,0.825440,1.671390,236.936870,-366.711090,2096335.500000,
0.140000,0.139710,0.808780,1.456050,236.968630,-366.711090,2096360.875000,
0.142000,0.138430,0.792110,1.681640,237.000500,-366.711090,2096386.000000,
0.144000,0.137150,0.793400,1.989260,237.032380,-366.711060,2096411.500000,1.000000
0.146000,0.135860,0.793400,2.204590,237.064270,-366.711060,2096436.625000,
0.148000,0.134580,0.775450,2.122560,237.096250,-366.711060,2096462.000000,
0.150000,0.133300,0.751100,1.784180,237.128280,-366.711060,2096487.250000,
0.152000,0.133300,0.730590,1.845700,237.160290,-366.711030,2096512.625000,1.000000
0.154000,0.130740,0.729310,1.630370,237.192250,-366.711030,2096537.750000,
0.156000,0.130740,0.738280,1.968750,237.224110,-366.711000,2096563.250000,
0.158000,0.129460,0.753660,2.286620,237.255870,-366.711000,2096588.375000,
