time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.189700,-0.097410,1.753420,204.316680,-340.870300,1888279.500000,1.000000,3.106930,-499.503110
0.002000,0.189700,-0.096130,1.763670,204.316680,-340.870390,1888304.750000,,3.101810,
0.004000,0.190980,-0.092290,1.794430,204.316700,-340.870510,1888330.125000,,3.100520,
0.006000,0.190980,-0.089720,1.989260,204.316700,-340.870610,1888355.375000,,3.100520,
0.008000,0.192260,-0.089720,2.091800,204.316700,-340.870700,1888380.500000,1.000000,3.100520,-499.503110
0.010000,0.192260,-0.084590,2.153320,204.316700,-340.870820,1888405.875000,,3.104370,
0.012000,0.190980,-0.084590,1.958500,204.316700,-340.870910,1888431.250000,,3.109500,
0.014000,0.189700,-0.082030,1.855960,204.316710,-340.871060,1888456.500000,,3.115910,
0.016000,0.189700,-0.078190,1.855960,204.316710,-340.871120,1888481.875000,1.000000,3.122310,-499.503110
0.018000,0.192260,-0.053830,1.886720,204.316730,-340.871220,1888507.125000,,3.124880,
0.020000,0.193540,0.319150,1.989260,204.317280,-340.871280,1888532.500000,,3.127440,
0.022000,0.193540,0.342220,1.968750,204.318590,-340.871340,1888557.625000,,3.128720,
0.024000,0.192260,0.349910,1.804690,204.319930,-340.871340,1888583.125000,1.000000,3.127440,-499.503110
0.026000,0.193540,0.434510,1.702150,204.321170,-340.871340,1888608.250000,,3.123600,
0.026000,0.193540,0.434510,1.702150,204.321170,-340.871340,1888608.250000,,3.123600,
0.028000,0.193540,0.537050,1.486820,204.322560,-340.871370,1888633.625000,,3.123600,
0.030000,0.193540,0.621640,1.476560,204.324460,-340.871430,1888658.875000,,3.123600,
0.032000,0.194820,0.713930,1.763670,204.326970,-340.871460,1888684.250000,1.000000,3.133850,-499.503110
0.034000,0.193540,0.820310,2.296880,204.330180,-340.871520,1888709.375000,,3.135130,
0.036000,0.193540,0.954900,2.081540,204.334320,-340.871520,1888734.875000,,3.132570,
0.038000,0.192260,1.109990,1.948240,204.339550,-340.871520,1888760.000000,,3.130000,
