time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.179440,-0.088440,1.979000,204.318070,-348.868960,1429330.750000,1.000000,3.147950,-519.504030
0.002000,0.178160,-0.083310,1.968750,204.318070,-348.869080,1429356.000000,,3.142820,
0.004000,0.178160,-0.083310,1.825200,204.318080,-348.869200,1429381.375000,,3.138980,
0.006000,0.179440,-0.080750,1.620120,204.318100,-348.869260,1429406.625000,,3.131290,
0.008000,0.179440,-0.078190,1.691890,204.318120,-348.869380,1429431.875000,1.000000,3.128720,-519.504030
0.010000,0.180730,-0.078190,1.845700,204.318130,-348.869480,1429457.250000,,3.127440,
0.012000,0.180730,-0.078190,2.071290,204.318130,-348.869570,1429482.500000,,3.126160,
0.014000,0.180730,-0.079470,2.122560,204.318130,-348.869690,1429507.750000,,3.131290,
0.016000,0.180730,-0.079470,1.835450,204.318130,-348.869810,1429533.125000,1.000000,3.135130,-519.504030
0.018000,0.180730,-0.055110,1.486820,204.318130,-348.869900,1429558.375000,,3.141540,
0.020000,0.182010,0.314030,1.558590,204.318700,-348.870030,1429583.625000,,3.150510,
0.022000,0.183290,0.324280,1.814940,204.320040,-348.870090,1429609.000000,,3.156920,
0.024000,0.184570,0.321720,1.650880,204.321410,-348.870180,1429634.250000,1.000000,3.158200,-519.504030
0.026000,0.184570,0.401180,1.845700,204.322650,-348.870210,1429659.500000,,3.154360,
0.028000,0.183290,0.512700,1.948240,204.324040,-348.870240,1429684.875000,,3.154360,
0.030000,0.184570,0.603700,2.153320,204.325880,-348.870240,1429710.125000,,3.156920,
0.032000,0.184570,0.689580,1.763670,204.328350,-348.870330,1429735.375000,1.000000,3.165890,-519.504030
0.034000,0.183290,0.808780,1.927730,204.331530,-348.870360,1429760.750000,,3.168460,
0.036000,0.183290,0.952330,1.999510,204.335570,-348.870360,1429786.000000,,3.163330,
