time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.166630,-0.093570,1.794430,204.317750,-346.868740,2336288.500000,1.000000,3.115910,-479.503600
0.002000,0.167910,-0.091000,2.122560,204.317760,-346.868930,2336314.000000,,3.112060,
0.004000,0.167910,-0.085880,1.804690,204.317780,-346.869080,2336339.250000,,3.108220,
0.006000,0.167910,-0.082030,1.753420,204.317790,-346.869170,2336364.500000,,3.103090,
0.008000,0.169190,-0.080750,1.579100,204.317810,-346.869260,2336389.750000,1.000000,3.096680,-479.503600
0.010000,0.169190,-0.076900,1.661130,204.317810,-346.869350,2336415.250000,,3.094120,
0.012000,0.170470,-0.078190,1.917480,204.317830,-346.869420,2336440.250000,,3.090270,
0.014000,0.170470,-0.076900,1.825200,204.317840,-346.869540,2336465.750000,,3.087710,
0.016000,0.170470,-0.075620,1.732910,204.317860,-346.869600,2336491.000000,1.000000,3.091550,-479.503600
0.018000,0.171750,-0.052550,1.671390,204.317860,-346.869720,2336516.250000,,3.097960,
0.020000,0.173030,0.315310,1.763670,204.318410,-346.869810,2336541.500000,,3.103090,
0.022000,0.171750,0.329410,1.743160,204.319760,-346.869960,2336567.000000,,3.110780,
0.024000,0.173030,0.329410,1.835450,204.321120,-346.870030,2336592.000000,1.000000,3.114620,-479.503600
0.026000,0.173030,0.412720,2.194340,204.322360,-346.870090,2336617.500000,,3.113340,
0.028000,0.173030,0.519100,1.927730,204.323750,-346.870120,2336642.750000,,3.113340,
0.030000,0.171750,0.606260,1.989260,204.325610,-346.870180,2336668.000000,,3.119750,
0.030000,0.171750,0.606260,1.989260,204.325610,-346.870180,2336668.000000,,3.119750,
0.032000,0.173030,0.690860,1.763670,204.328090,-346.870270,2336693.250000,1.000000,3.131290,-479.503600
0.034000,0.171750,0.807500,1.507320,204.331280,-346.870300,2336718.750000,,3.131290,
0.036000,0.173030,0.947200,1.702150,204.335360,-346.870300,2336743.750000,,3.127440,
0.038000,0.173030,1.108700,1.702150,204.340530,-346.870270,2336769.250000,,3.122310,
0.040000,0.173030,1.270200,1.948240,204.347140,-346.870270,2336794.500000,1.000000,3.122310,-479.503600
0.042000,0.173030,1.412480,1.835450,204.355390,-346.870300,2336819.750000,,3.118470,
0.044000,0.170470,1.538090,1.722660,204.365550,-346.870330,2336845.000000,,3.117190,
0.046000,0.169190,1.631650,1.681640,204.377780,-346.870360,2336870.500000,,3.118470,
0.048000,0.170470,1.691890,1.876460,204.392150,-346.870390,2336895.500000,1.000000,3.123600,-479.503600
0.050000,0.169190,1.730350,2.050780,204.408680,-346.870450,2336921.000000,,3.130000,
0.052000,0.167910,1.744450,2.009770,204.427340,-346.870480,2336946.250000,,3.138980,
