time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.164060,-0.084590,1.917480,204.317670,-346.868470,474704.437500,1.000000,3.110780,-559.503050
0.002000,0.164060,-0.083310,2.050780,204.317690,-346.868680,474729.718750,,3.108220,
0.004000,0.164060,-0.076900,1.896970,204.317700,-346.868800,474755.031250,,3.103090,
0.006000,0.165340,-0.074340,1.804690,204.317720,-346.868900,474780.312500,,3.099240,
0.008000,0.165340,-0.073060,1.835450,204.317720,-346.868990,474805.593750,1.000000,3.094120,-559.503050
0.010000,0.166630,-0.069210,1.671390,204.317730,-346.869110,474830.906250,,3.088990,
0.012000,0.167910,-0.070500,1.968750,204.317750,-346.869170,474856.187500,,3.086430,
0.014000,0.167910,-0.066650,2.009770,204.317750,-346.869260,474881.500000,,3.083860,
0.016000,0.167910,-0.066650,1.794430,204.317750,-346.869350,474906.843750,1.000000,3.087710,-559.503050
0.018000,0.167910,-0.043580,1.384280,204.317760,-346.869450,474932.125000,,3.094120,
0.020000,0.169190,0.323000,1.691890,204.318340,-346.869570,474957.406250,,3.100520,
0.022000,0.170470,0.337100,1.835450,204.319690,-346.869690,474982.718750,,3.105650,
0.024000,0.170470,0.335820,1.968750,204.321060,-346.869750,475008.000000,1.000000,3.109500,-559.503050
0.026000,0.170470,0.416560,2.204590,204.322300,-346.869810,475033.281250,,3.109500,
0.028000,0.170470,0.525510,2.040530,204.323680,-346.869840,475058.593750,,3.110780,
0.030000,0.170470,0.612670,1.876460,204.325550,-346.869930,475083.875000,,3.117190,
0.032000,0.170470,0.697270,1.650880,204.328060,-346.869960,475109.156250,1.000000,3.126160,-559.503050
0.034000,0.170470,0.807500,1.579100,204.331270,-346.870030,475134.468750,,3.127440,
0.036000,0.170470,0.951050,1.630370,204.335310,-346.870030,475159.750000,,3.122310,
0.038000,0.171750,1.117680,1.814940,204.340470,-346.870000,475185.062500,,3.119750,
0.040000,0.170470,1.276610,1.732910,204.347080,-346.870000,475210.343750,1.000000,3.118470,-559.503050
0.040000,0.170470,1.276610,1.732910,204.347080,-346.870000,475210.343750,1.000000,3.118470,-559.503050
0.042000,0.171750,1.416320,1.876460,204.355350,-346.870030,475235.625000,,3.115910,
0.044000,0.169190,1.539370,1.691890,204.365510,-346.870060,475260.937500,,3.114620,
0.046000,0.169190,1.636780,1.445800,204.377730,-346.870090,475286.281250,,3.114620,
0.048000,0.169190,1.698300,1.568850,204.392110,-346.870120,475311.562500,1.000000,3.121030,-559.503050
0.050000,0.167910,1.731630,2.061040,204.408630,-346.870180,475336.843750,,3.126160,
0.052000,0.166630,1.744450,2.153320,204.427310,-346.870210,475362.156250,,3.133850,
0.054000,0.164060,1.731630,2.163570,204.448060,-346.870240,475387.437500,,3.140260,
0.056000,0.161500,1.689330,1.907230,204.470760,-346.870270,475412.750000,1.000000,3.149230,-559.503050
0.058000,0.160220,1.625240,1.907230,204.495210,-346.870300,475438.031250,,3.156920,
0.060000,0.160220,1.545780,1.691890,204.521240,-346.870300,475463.312500,,3.158200,
0.062000,0.160220,1.454770,1.886720,204.548650,-346.870300,475488.625000,,3.163330,
0.064000,0.158940,1.341980,2.040530,204.577220,-346.870270,475513.906250,1.000000,3.165890,-559.503110
0.066000,0.157650,1.233030,1.958500,204.606750,-346.870270,475539.187500,,3.171020,
0.068000,0.156370,1.143310,1.691890,204.636950,-346.870270,475564.500000,,3.172300,
0.070000,0.157650,1.066410,1.568850,204.667620,-346.870270,475589.781250,,3.176150,
0.072000,0.156370,0.994630,1.650880,204.698640,-346.870270,475615.093750,1.000000,3.178710,-559.503110
0.074000,0.156370,0.925420,1.589360,204.729840,-346.870270,475640.375000,,3.181270,
0.076000,0.156370,0.880550,1.866210,204.761060,-346.870270,475665.718750,,3.185120,
0.078000,0.156370,0.849790,2.030270,204.792180,-346.870240,475691.000000,,3.190250,
0.080000,0.155090,0.821590,2.071290,204.823150,-346.870240,475716.312500,1.000000,3.192810,-559.503110
0.082000,0.156370,0.801090,1.937990,204.854080,-346.870240,475741.593750,,3.196660,
0.084000,0.153810,0.769040,1.691890,204.885030,-346.870240,475766.875000,,3.201780,
0.086000,0.155090,0.717770,1.681640,204.916030,-346.870240,475792.187500,,3.204350,
0.088000,0.156370,0.653690,1.732910,204.947110,-346.870210,475817.468750,1.000000,3.205630,-559.503110
0.090000,0.155090,0.572940,1.948240,204.978350,-346.870210,475842.750000,,3.209470,
0.092000,0.156370,0.490910,2.009770,205.009640,-346.870210,475868.062500,,3.210750,
0.094000,0.155090,0.431950,1.743160,205.040890,-346.870210,475893.343750,,3.210750,
0.096000,0.155090,0.401180,1.435550,205.072020,-346.870210,475918.656250,1.000000,3.212040,-559.503110
0.098000,0.155090,0.375550,1.558590,205.103070,-346.870210,475943.937500,,3.213320,
0.100000,0.156370,0.353760,1.568850,205.134090,-346.870180,475969.218750,,3.215880,
0.102000,0.155090,0.343510,1.558590,205.165010,-346.870180,475994.531250,,3.217160,
0.104000,0.155090,0.360170,1.640630,205.195820,-346.870180,476019.812500,1.000000,3.219730,-559.503110
0.106000,0.155090,0.384520,1.896970,205.226560,-346.870180,476045.093750,,3.221010,
0.108000,0.153810,0.407590,1.979000,205.257290,-346.870180,476070.406250,,3.223570,
0.110000,0.152530,0.430660,1.979000,205.288040,-346.870180,476095.750000,,3.224850,
0.112000,0.153810,0.452450,1.763670,205.318830,-346.870180,476121.000000,1.000000,3.226140,-559.503110
0.114000,0.152530,0.475520,1.907230,205.349720,-346.870150,476146.343750,,3.228700,
0.116000,0.152530,0.493470,1.917480,205.380650,-346.870150,476171.625000,,3.228700,
0.118000,0.151250,0.520390,1.989260,205.411680,-346.870150,476196.906250,,3.231260,
0.120000,0.151250,0.543460,1.814940,205.442780,-346.870150,476222.218750,1.000000,3.233830,-559.503110
0.122000,0.149960,0.557560,1.814940,205.473970,-346.870150,476247.500000,,3.233830,
0.124000,0.151250,0.570370,1.876460,205.505260,-346.870150,476272.781250,,3.238950,
0.126000,0.149960,0.588320,1.702150,205.536590,-346.870150,476298.093750,,3.240230,
0.128000,0.151250,0.626770,2.020020,205.567930,-346.870150,476323.375000,1.000000,3.244080,-559.503110
0.130000,0.149960,0.688290,1.722660,205.599230,-346.870120,476348.687500,,3.247920,
0.132000,0.149960,0.738280,1.661130,205.630550,-346.870120,476373.968750,,3.250490,
0.134000,0.149960,0.775450,1.773930,205.661960,-346.870120,476399.250000,,3.253050,
0.136000,0.149960,0.795960,1.876460,205.693500,-346.870120,476424.562500,1.000000,3.255620,-559.503110
0.138000,0.149960,0.798520,2.061040,205.725200,-346.870120,476449.843750,,3.259460,
0.140000,0.149960,0.789550,2.040530,205.757000,-346.870090,476475.125000,,3.262020,
0.142000,0.151250,0.778020,2.153320,205.788890,-346.870090,476500.437500,,3.264590,
0.144000,0.149960,0.779300,1.773930,205.820760,-346.870090,476525.781250,1.000000,3.268430,-559.503110
0.144000,0.149960,0.779300,1.773930,205.820760,-346.870090,476525.781250,1.000000,3.268430,-559.503110
0.146000,0.152530,0.794680,1.825200,205.852570,-346.870090,476551.062500,,3.271000,
0.148000,0.152530,0.803650,1.568850,205.884340,-346.870090,476576.343750,,3.274840,
0.150000,0.152530,0.799800,1.538090,205.916150,-346.870090,476601.656250,,3.277400,
0.152000,0.155090,0.788270,1.794430,205.947970,-346.870090,476626.937500,1.000000,3.281250,-559.503170
0.154000,0.156370,0.774170,1.753420,205.979830,-346.870060,476652.250000,,3.283810,
0.156000,0.157650,0.760070,1.968750,206.011640,-346.870060,476677.531250,,3.286380,
0.158000,0.158940,0.731870,1.558590,206.043520,-346.870030,476702.812500,,3.288940,
0.160000,0.160220,0.695980,1.507320,206.075390,-346.870030,476728.125000,1.000000,3.291500,-559.503110
0.162000,0.162780,0.654970,1.599610,206.107320,-346.870030,476753.406250,,3.295350,
0.164000,0.162780,0.603700,2.132810,206.139280,-346.870030,476778.687500,,3.295350,
0.166000,0.165340,0.548580,2.132810,206.171250,-346.870000,476804.000000,,3.297910,
0.168000,0.166630,0.501160,2.194340,206.203170,-346.870000,476829.281250,1.000000,3.300480,-559.503110
0.170000,0.166630,0.470400,2.050780,206.235000,-346.870000,476854.593750,,3.301760,
0.172000,0.169190,0.442200,1.835450,206.266740,-346.870000,476879.875000,,3.304320,
0.174000,0.170470,0.412720,1.743160,206.298390,-346.870000,476905.218750,,3.305600,
0.176000,0.171750,0.389650,1.917480,206.329960,-346.870000,476930.468750,1.000000,3.310730,-559.503110
0.178000,0.171750,0.392210,2.009770,206.361360,-346.869960,476955.812500,,3.309450,
0.180000,0.173030,0.417850,2.050780,206.392590,-346.869960,476981.093750,,3.310730,
0.182000,0.174320,0.457580,1.876460,206.423710,-346.869960,477006.375000,,3.310730,
0.184000,0.174320,0.501160,1.609860,206.454740,-346.869960,477031.687500,1.000000,3.313290,-559.503050
0.186000,0.175600,0.519100,1.640630,206.485840,-346.869960,477056.968750,,3.313290,
0.188000,0.175600,0.517820,1.599610,206.517030,-346.869960,477082.250000,,3.313290,
0.190000,0.174320,0.501160,1.773930,206.548360,-346.869960,477107.562500,,3.315860,
0.192000,0.174320,0.475520,2.122560,206.579830,-346.869960,477132.843750,1.000000,3.317140,-559.503050
0.194000,0.173030,0.463990,2.194340,206.611330,-346.869960,477158.156250,,3.318420,
0.196000,0.171750,0.483220,1.999510,206.642790,-346.869960,477183.437500,,3.319700,
0.198000,0.170470,0.510130,1.671390,206.674190,-346.869960,477208.718750,,3.322270,
0.200000,0.167910,0.529360,1.630370,206.705660,-346.869960,477234.031250,1.000000,3.323550,-559.503050
0.202000,0.166630,0.539610,1.722660,206.737170,-346.869930,477259.312500,,3.326110,
0.204000,0.164060,0.553710,1.948240,206.768660,-346.869930,477284.593750,,3.329960,
0.206000,0.164060,0.580630,2.091800,206.800140,-346.869930,477309.906250,,3.331240,
0.208000,0.161500,0.619080,1.784180,206.831540,-346.869900,477335.250000,1.000000,3.333800,-559.503110
0.210000,0.160220,0.658810,1.640630,206.862930,-346.869900,477360.531250,,3.333800,
0.212000,0.157650,0.692140,1.312500,206.894330,-346.869900,477385.843750,,3.336360,
0.214000,0.157650,0.721620,1.568850,206.925800,-346.869900,477411.125000,,3.337650,
0.216000,0.156370,0.722900,1.456050,206.957380,-346.869900,477436.406250,1.000000,3.338930,-559.503110
0.218000,0.153810,0.713930,1.866210,206.989090,-346.869900,477461.718750,,3.340210,
0.220000,0.153810,0.699830,1.907230,207.020860,-346.869900,477487.000000,,3.341490,
0.222000,0.153810,0.692140,2.153320,207.052700,-346.869870,477512.281250,,3.345340,
0.224000,0.152530,0.666500,1.784180,207.084590,-346.869870,477537.593750,1.000000,3.347900,-559.503170
0.226000,0.151250,0.625490,1.712400,207.116580,-346.869870,477562.875000,,3.351750,
0.228000,0.151250,0.594730,1.579100,207.148540,-346.869870,477588.187500,,3.353030,
0.230000,0.149960,0.587040,2.071290,207.180420,-346.869870,477613.468750,,3.356870,
0.232000,0.149960,0.601140,2.204590,207.212160,-346.869840,477638.750000,1.000000,3.360720,-559.503170
0.234000,0.149960,0.624210,1.855960,207.243840,-346.869810,477664.062500,,3.360720,
0.236000,0.149960,0.647280,1.927730,207.275450,-346.869810,477689.343750,,3.362000,
0.238000,0.151250,0.640870,1.671390,207.307080,-346.869810,477714.687500,,3.363280,
0.240000,0.152530,0.628050,1.681640,207.338750,-346.869810,477739.968750,1.000000,3.363280,-559.503170
0.242000,0.155090,0.601140,1.917480,207.370470,-346.869810,477765.281250,,3.364560,
0.244000,0.153810,0.570370,1.784180,207.402220,-346.869810,477790.562500,,3.363280,
0.246000,0.155090,0.561400,1.732910,207.433930,-346.869810,477815.843750,,3.365840,
0.248000,0.156370,0.572940,1.784180,207.465500,-346.869810,477841.156250,1.000000,3.367130,-559.503170
0.250000,0.156370,0.570370,1.989260,207.497070,-346.869810,477866.437500,,3.367130,
0.252000,0.157650,0.551150,1.907230,207.528670,-346.869810,477891.750000,,3.370970,
0.254000,0.158940,0.522950,2.204590,207.560320,-346.869810,477917.031250,,3.372250,
0.256000,0.158940,0.501160,1.927730,207.591930,-346.869810,477942.312500,1.000000,3.374820,-559.503110
0.258000,0.160220,0.490910,1.835450,207.623540,-346.869780,477967.625000,,3.377380,
0.260000,0.161500,0.481930,1.825200,207.655110,-346.869780,477992.906250,,3.379940,
0.262000,0.162780,0.483220,1.650880,207.686650,-346.869780,478018.187500,,3.378660,
0.264000,0.164060,0.488340,1.538090,207.718150,-346.869780,478043.500000,1.000000,3.379940,-559.503110
0.266000,0.165340,0.489620,1.640630,207.749650,-346.869750,478068.781250,,3.381230,
0.268000,0.165340,0.478090,1.958500,207.781200,-346.869750,478094.125000,,3.382510,
0.270000,0.165340,0.465270,1.876460,207.812770,-346.869750,478119.437500,,3.381230,
0.272000,0.165340,0.460140,1.599610,207.844350,-346.869750,478144.718750,1.000000,3.383790,-559.503110
0.274000,0.165340,0.465270,1.384280,207.875870,-346.869750,478170.000000,,3.383790,
